,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
43,T43,T43,Chad Campbell,84,0.63,53,84
44,T43,T43,Jason Kokrak,79,0.63,47,75
45,T43,T43,John Merrick,83,0.63,50,79
46,T43,T43,D.A. Points,88,0.63,55,88
47,T43,T43,Kyle Stanley,86,0.63,53,84
48,T43,T43,Johnson Wagner,88,0.63,55,88
49,50,50,Rory Sabbatini,84,0.62,52,84
50,T51,T51,Ryuji Imada,78,0.61,46,76
51,T51,T51,John Rollins,81,0.61,47,77
52,T53,T53,Jonathan Byrd,69,0.6,41,68
53,T53,T53,Jason Day,57,0.6,33,55
54,T53,T53,Sung Kang,75,0.6,44,73
55,T53,T53,Alexandre Rocha,62,0.6,35,58
56,T57,T57,Stephen Ames,54,0.59,32,54
57,T57,T57,Tom Gillis,75,0.59,44,75
58,T57,T57,Justin Leonard,79,0.59,44,75
59,T57,T57,Nick O'Hern,78,0.59,44,74
60,T61,T61,Charlie Beljan,61,0.58,33,57
61,T61,T61,Ben Crane,73,0.58,42,72
62,T61,T61,Matt Every,80,0.58,46,80
63,T61,T61,Nathan Green,73,0.58,40,69
64,T61,T61,Troy Kelly,68,0.58,37,64
65,T61,T61,Troy Matteson,100,0.58,57,98
66,T61,T61,Kyle Reifers,86,0.58,50,86
67,T61,T61,Camilo Villegas,79,0.58,45,77
68,T61,T61,Mark Wilson,84,0.58,45,78
69,T70,T70,Sangmoon Bae,81,0.57,44,77
70,T70,T70,Gary Christian,91,0.57,50,87
71,T70,T70,Jason Dufner,83,0.57,47,82
72,T70,T70,Rickie Fowler,84,0.57,47,83
73,T70,T70,J.B. Holmes,90,0.57,49,86
74,T70,T70,Freddie Jacobson,61,0.57,34,60
75,T70,T70,Ryan Moore,89,0.57,51,89
76,T70,T70,Sean O'Hair,84,0.57,48,84
77,T70,T70,Scott Piercy,95,0.57,54,95
78,T70,T70,Patrick Sheehan,58,0.57,32,56
79,T70,T70,Heath Slocum,93,0.57,51,89
80,T81,T81,Will Claxton,99,0.56,55,99
81,T81,T81,Gavin Coles,72,0.56,39,70
82,T81,T81,Harris English,98,0.56,55,98
83,T81,T81,Mathew Goggin,65,0.56,35,63
84,T81,T81,Bill Haas,79,0.56,44,78
85,T81,T81,Billy Horschel,63,0.56,33,59
86,T81,T81,Rory McIlroy,60,0.56,30,54
87,T88,T88,Blake Adams,107,0.55,59,107
88,T88,T88,Ken Duke,104,0.55,57,104
89,T88,T88,Tommy Gainey,98,0.55,54,98
90,T88,T88,John Huh,99,0.55,54,99
91,T88,T88,Matt Jones,53,0.55,29,53
92,T88,T88,Colt Knost,79,0.55,42,77
93,T88,T88,Tom Pernice Jr.,62,0.55,32,58
94,T95,T95,Roberto Castro,92,0.54,49,90
95,T95,T95,Bud Cauley,99,0.54,53,99
96,T95,T95,Charles Howell III,98,0.54,53,98
97,T95,T95,Danny Lee,74,0.54,38,70
98,T95,T95,Jeff Maggert,83,0.54,45,83
99,T95,T95,John Mallinger,74,0.54,38,70
100,T95,T95,Phil Mickelson,79,0.54,43,79
101,T95,T95,Garth Mulroy,59,0.54,31,57
102,T95,T95,Justin Rose,69,0.54,37,68
103,T95,T95,Steve Wheatcroft,56,0.54,28,52
104,T105,T105,Tommy Biershenk,74,0.53,38,72
105,T105,T105,Ernie Els,80,0.53,41,78
106,T105,T105,Derek Lamely,64,0.53,34,64
107,T105,T105,Geoff Ogilvy,73,0.53,38,72
108,T105,T105,David Toms,60,0.53,31,58
109,T110,T110,Ángel Cabrera,54,0.52,28,54
110,T110,T110,Brendon de Jonge,115,0.52,60,115
111,T110,T110,David Hearn,95,0.52,49,95
112,T110,T110,Tim Herron,88,0.52,46,88
113,T110,T110,Pat Perez,81,0.52,41,79
114,T110,T110,Kevin Stadler,85,0.52,42,81
115,T116,T116,Erik Compton,81,0.51,39,77
116,T116,T116,Jerry Kelly,84,0.51,43,84
117,T116,T116,George McNeill,85,0.51,43,85
118,T116,T116,Daniel Summerhays,81,0.51,41,81
119,T116,T116,Brendon Todd,78,0.51,38,74
120,T116,T116,Tiger Woods,69,0.51,34,67
121,122,122,Brian Harman,101,0.5,50,101
122,T123,T123,Jason Bohn,81,0.49,38,77
123,T123,T123,Michael Bradley,63,0.49,31,63
124,T123,T123,K.J. Choi,71,0.49,34,70
125,T123,T123,Chris DiMarco,83,0.49,40,81
126,T123,T123,Billy Hurley III,70,0.49,33,68
127,T123,T123,Louis Oosthuizen,65,0.49,31,63
128,T123,T123,Rod Pampling,88,0.49,41,84
129,T123,T123,John Senden,81,0.49,38,78
130,T123,T123,Vaughn Taylor,81,0.49,39,79
131,T123,T123,Michael Thompson,80,0.49,39,80
132,T133,T133,Stuart Appleby,75,0.48,34,71
133,T133,T133,Arjun Atwal,79,0.48,36,75
134,T133,T133,Hunter Haas,69,0.48,31,65
135,T133,T133,J.J. Henry,93,0.48,43,89
136,T133,T133,Davis Love III,64,0.48,31,64
137,T133,T133,Bo Van Pelt,84,0.48,40,83
138,T133,T133,Y.E. Yang,64,0.48,30,62
139,T140,T140,Matt Bettencourt,80,0.47,36,76
140,T140,T140,Tim Clark,60,0.47,28,60
141,T140,T140,Edward Loar,59,0.47,27,57
142,T140,T140,Ryan Palmer,81,0.47,38,81
143,T140,T140,Kevin Streelman,89,0.47,42,89
144,T140,T140,Chris Stroud,86,0.47,40,86
145,T140,T140,Bubba Watson,68,0.47,31,66
146,T147,T147,John Daly,50,0.46,21,46
147,T147,T147,Padraig Harrington,67,0.46,29,63
148,T147,T147,Rocco Mediate,70,0.46,31,68
149,T147,T147,Webb Simpson,77,0.46,35,76
150,T151,T151,Dustin Johnson,70,0.45,30,67
151,T151,T151,J.J. Killeen,101,0.45,44,97
152,T151,T151,Hunter Mahan,88,0.45,37,82
153,T154,T154,Aaron Baddeley,73,0.44,32,72
154,T154,T154,Ryo Ishikawa,54,0.44,23,52
155,T154,T154,Zach Johnson,95,0.44,41,94
156,T154,T154,Jeff Overton,101,0.44,44,101
157,T154,T154,Jimmy Walker,101,0.44,44,101
158,T159,T159,Bryce Molder,83,0.43,34,79
159,T159,T159,Seung-Yul Noh,105,0.43,43,101
160,T161,T161,Brian Davis,91,0.42,38,91
161,T161,T161,Richard Lee,71,0.42,28,67
162,T161,T161,Spencer Levin,81,0.42,33,79
163,T164,T164,Martin Flores,95,0.41,39,95
164,T164,T164,Russell Knox,72,0.41,28,68
165,T164,T164,Charl Schwartzel,56,0.41,22,54
166,T164,T164,Brandt Snedeker,81,0.41,32,78
167,T168,T168,Marco Dawson,60,0.4,23,58
168,T168,T168,William McGirt,96,0.4,38,96
169,T168,T168,Charlie Wi,86,0.4,34,86
170,T171,T171,James Driscoll,83,0.39,32,83
171,T171,T171,Graeme McDowell,55,0.39,21,54
172,T171,T171,Ian Poulter,57,0.39,22,56
173,T171,T171,Steve Stricker,73,0.39,27,70
174,T175,T175,Daniel Chopra,55,0.38,20,53
175,T175,T175,David Mathis,83,0.38,31,81
176,T175,T175,Kevin Na,80,0.38,30,79
177,T175,T175,Dicky Pride,62,0.38,22,58
178,T179,T179,Chris Couch,61,0.37,22,59
179,T179,T179,Matt Kuchar,86,0.37,30,82
180,T181,T181,Bob Estes,78,0.36,28,78
181,T181,T181,Carl Pettersson,92,0.36,33,92
182,183,183,Brandt Jobe,57,0.35,20,57
183,T184,T184,Luke Donald,63,0.34,21,62
184,T184,T184,Sergio Garcia,57,0.34,19,56
185,186,186,Jonas Blixt,72,0.33,24,72
186,T187,T187,Greg Chalmers,88,0.32,28,87
187,T187,T187,Ben Curtis,62,0.32,20,62
188,189,189,Jim Furyk,85,0.31,26,84
189,190,190,Kevin Kisner,69,0.29,19,65
190,191,191,Brian Gay,91,0.26,23,87
