,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
119,T102,T102,Charl Schwartzel,56,1.2
120,T102,T102,Daniel Summerhays,81,1.2
121,T102,T102,Jimmy Walker,101,1.2
122,T102,T102,Gary Woodland,70,1.2
123,T124,T124,Blake Adams,107,1.1
124,T124,T124,Scott Brown,65,1.1
125,T124,T124,J.J. Henry,93,1.1
126,T124,T124,Matt Jones,53,1.1
127,T124,T124,Marc Leishman,84,1.1
128,T124,T124,Edward Loar,59,1.1
129,T124,T124,Troy Matteson,100,1.1
130,T124,T124,Rory McIlroy,60,1.1
131,T124,T124,Geoff Ogilvy,73,1.1
132,T124,T124,"Ted Potter, Jr.",77,1.1
133,T124,T124,Josh Teater,97,1.1
134,T124,T124,Brendon Todd,78,1.1
135,T124,T124,David Toms,60,1.1
136,T124,T124,Cameron Tringale,88,1.1
137,T124,T124,Y.E. Yang,64,1.1
138,T139,T139,Sangmoon Bae,81,1.0
139,T139,T139,Kris Blanks,65,1.0
140,T139,T139,Jason Bohn,81,1.0
141,T139,T139,Kevin Chappell,91,1.0
142,T139,T139,Graham DeLaet,79,1.0
143,T139,T139,Bob Estes,78,1.0
144,T139,T139,Ryuji Imada,78,1.0
145,T139,T139,Colt Knost,79,1.0
146,T139,T139,Russell Knox,72,1.0
147,T139,T139,Jason Kokrak,79,1.0
148,T139,T139,Martin Laird,77,1.0
149,T139,T139,Chez Reavie,83,1.0
150,T139,T139,Alexandre Rocha,62,1.0
151,T139,T139,Patrick Sheehan,58,1.0
152,T139,T139,Kevin Stadler,85,1.0
153,T139,T139,Kyle Stanley,86,1.0
154,T139,T139,Brendan Steele,77,1.0
155,T139,T139,Kevin Streelman,89,1.0
156,T139,T139,Chris Stroud,86,1.0
157,T139,T139,D.J. Trahan,73,1.0
158,T159,T159,Stephen Ames,54,0.9
159,T159,T159,Aaron Baddeley,73,0.9
160,T159,T159,Charlie Beljan,61,0.9
161,T159,T159,Daniel Chopra,55,0.9
162,T159,T159,Jim Furyk,85,0.9
163,T159,T159,Bobby Gates,87,0.9
164,T159,T159,Hunter Haas,69,0.9
165,T159,T159,Billy Hurley III,70,0.9
166,T159,T159,Sung Kang,75,0.9
167,T159,T159,Justin Leonard,79,0.9
168,T159,T159,Rory Sabbatini,84,0.9
169,T159,T159,Roland Thatcher,55,0.9
170,T159,T159,Boo Weekley,74,0.9
171,T159,T159,Steve Wheatcroft,56,0.9
172,T173,T173,Stuart Appleby,75,0.8
173,T173,T173,Marco Dawson,60,0.8
174,T173,T173,Mathew Goggin,65,0.8
175,T173,T173,Charley Hoffman,88,0.8
176,T173,T173,Robert Karlsson,54,0.8
177,T173,T173,Richard Lee,71,0.8
178,T173,T173,Davis Love III,64,0.8
179,T173,T173,David Mathis,83,0.8
180,T173,T173,Tom Pernice Jr.,62,0.8
181,T173,T173,Heath Slocum,93,0.8
182,T173,T173,Scott Stallings,78,0.8
183,T173,T173,Vaughn Taylor,81,0.8
184,T185,T185,Arjun Atwal,79,0.7
185,T185,T185,Matt Bettencourt,80,0.7
186,T185,T185,Ángel Cabrera,54,0.7
187,T185,T185,K.J. Choi,71,0.7
188,T185,T185,Stephen Gangluff,57,0.7
189,190,190,Kyle Thompson,51,0.6
190,191,191,Scott Dunlap,57,0.5
