,Scrambling_from__30_yards_RANK THIS WEEK,Scrambling_from__30_yards_RANK LAST WEEK,Scrambling_from__30_yards_PLAYER NAME,Scrambling_from__30_yards_ROUNDS,Scrambling_from__30_yards_%,Scrambling_from__30_yards_SUCCESSES,Scrambling_from__30_yards_ATTEMPTS
95,T95,T95,Graham DeLaet,94,28.57,20,70
96,T95,T95,Geoff Ogilvy,57,28.57,14,49
97,T95,T95,Adam Scott,61,28.57,10,35
98,99,99,Jason Bohn,70,28.38,21,74
99,T100,T100,Bud Cauley,67,28.33,17,60
100,T100,T100,Rickie Fowler,75,28.33,17,60
101,102,102,Greg Chalmers,77,28.26,26,92
102,103,103,Eric Meierdierks,48,28.21,11,39
103,104,104,John Rollins,77,28.05,23,82
104,105,105,Tommy Gainey,84,28.04,30,107
105,106,106,Luke Donald,60,28.0,14,50
106,107,107,Will Claxton,67,27.87,17,61
107,108,108,Erik Compton,74,27.85,22,79
108,109,109,Charley Hoffman,84,27.78,20,72
109,110,110,Cameron Tringale,80,27.63,21,76
110,T111,T111,Ricky Barnes,74,27.59,16,58
111,T111,T111,Bo Van Pelt,72,27.59,16,58
112,T113,T113,Trevor Immelman,73,27.54,19,69
113,T113,T113,Andres Romero,63,27.54,19,69
114,T115,T115,Lucas Glover,65,27.45,14,51
115,T115,T115,Bubba Watson,76,27.45,14,51
116,117,117,Kevin Stadler,83,27.42,17,62
117,118,118,John Merrick,79,27.4,20,73
118,T119,T119,Ben Curtis,59,27.27,18,66
119,T119,T119,Jeff Overton,78,27.27,21,77
120,T119,T119,Henrik Stenson,65,27.27,9,33
121,T119,T119,Johnson Wagner,64,27.27,18,66
122,T119,T119,Boo Weekley,100,27.27,18,66
123,124,124,Cameron Percy,68,27.12,16,59
124,125,125,Tom Gillis,69,27.06,23,85
125,T126,T126,Stephen Ames,49,26.98,17,63
126,T126,T126,D.H. Lee,65,26.98,17,63
127,128,128,Carl Pettersson,82,26.87,18,67
128,129,129,Vaughn Taylor,50,26.79,15,56
129,T130,T130,Kyle Stanley,71,26.67,16,60
130,T130,T130,Darron Stiles,51,26.67,12,45
131,T130,T130,Nicholas Thompson,99,26.67,20,75
132,133,133,Tiger Woods,61,26.42,14,53
133,134,134,Martin Flores,83,26.25,21,80
134,135,135,Zach Johnson,84,26.23,16,61
135,136,136,Steven Bowditch,67,26.03,19,73
136,137,137,Justin Hicks,79,25.86,15,58
137,138,138,Nick Watney,88,25.71,18,70
138,T139,T139,Ben Kohles,75,25.0,16,64
139,T139,T139,Charl Schwartzel,69,25.0,15,60
140,141,141,Aaron Baddeley,68,24.72,22,89
141,142,142,Scott Piercy,78,24.68,19,77
142,143,143,Brian Harman,89,24.44,22,90
143,144,144,Greg Owen,73,24.39,20,82
144,145,145,Gary Woodland,94,24.18,22,91
145,T146,T146,James Hahn,78,24.0,18,75
146,T146,T146,Bryce Molder,82,24.0,18,75
147,T148,T148,Rory McIlroy,56,23.81,10,42
148,T148,T148,Y.E. Yang,56,23.81,10,42
149,T150,T150,Keegan Bradley,88,23.73,14,59
150,T150,T150,Tim Herron,45,23.73,14,59
151,152,152,Tag Ridings,69,23.53,16,68
152,153,153,Sean O'Hair,56,23.19,16,69
153,154,154,Seung-Yul Noh,71,23.17,19,82
154,155,155,Jim Furyk,80,22.92,11,48
155,156,156,Rod Pampling,46,22.5,9,40
156,T157,T157,Dicky Pride,71,22.22,14,63
157,T157,T157,Scott Stallings,79,22.22,18,81
158,159,159,Luke List,65,22.09,19,86
159,160,160,Ryo Ishikawa,72,22.06,15,68
160,161,161,Andrew Svoboda,46,21.62,8,37
161,T162,T162,Matt Kuchar,93,21.31,13,61
162,T162,T162,Rory Sabbatini,86,21.31,13,61
163,164,164,Stewart Cink,71,21.21,14,66
164,165,165,Padraig Harrington,52,20.93,9,43
165,166,166,Matt Every,89,20.55,15,73
166,167,167,Brad Fritsch,81,20.51,16,78
167,168,168,Robert Allenby,58,20.0,16,80
168,169,169,David Mathis,71,19.74,15,76
169,170,170,Martin Laird,68,19.67,12,61
170,T171,T171,Robert Karlsson,56,19.51,8,41
171,T171,T171,Jin Park,52,19.51,8,41
172,173,173,Jason Kokrak,78,18.67,14,75
173,174,174,Michael Bradley,56,17.91,12,67
174,175,175,K.J. Choi,85,17.78,8,45
175,176,176,Scott Gardiner,61,16.98,9,53
176,177,177,Aaron Watkins,46,16.95,10,59
177,T178,T178,Justin Bolli,59,16.67,10,60
178,T178,T178,Robert Garrigus,69,16.67,7,42
179,180,180,D.J. Trahan,48,11.54,3,26
