,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
128,T127,T127,Tim Clark,64,"9' 7""",613.5830000000001,64,45
129,T127,T127,Erik Compton,74,"9' 7""",1009.3330000000001,105,23
130,T127,T127,Lucas Glover,65,"9' 7""",814.5830000000001,85,174
131,T127,T127,Peter Hanson,45,"9' 7""",593.8330000000001,62,82
132,T127,T127,David Lingmerth,68,"9' 7""",764.0,80,80
133,T127,T127,Jeff Maggert,63,"9' 7""",681.5,71,42
134,135,135,Jeff Overton,78,"9' 8""",945.75,98,66
135,T136,T136,Robert Allenby,58,"9' 9""",749.0830000000001,77,168
136,T136,T136,Bill Haas,85,"9' 9""",946.5830000000001,97,18
137,T136,T136,Ryo Ishikawa,72,"9' 9""",757.5,78,160
138,139,139,Brian Davis,91,"9' 10""",1029.5,105,73
139,T140,T140,Charley Hoffman,84,"9' 11""",1030.583,104,154
140,T140,T140,Billy Horschel,96,"9' 11""",1210.417,122,131
141,T140,T140,Ryan Palmer,79,"9' 11""",861.5,87,133
142,T140,T140,Kevin Streelman,86,"9' 11""",834.8330000000001,84,61
143,T144,T144,Jason Bohn,70,"10' 0""",767.25,77,144
144,T144,T144,Justin Hicks,79,"10' 0""",913.25,91,175
145,T144,T144,Steve LeBrun,66,"10' 0""",738.1669999999999,74,97
146,T144,T144,David Mathis,71,"10' 0""",931.6669999999999,93,172
147,T144,T144,Graeme McDowell,53,"10' 0""",572.25,57,30
148,T149,T149,Bobby Gates,49,"10' 1""",617.0,61,137
149,T149,T149,Rory Sabbatini,86,"10' 1""",869.1669999999999,86,91
150,T151,T151,Bo Van Pelt,72,"10' 2""",673.25,66,159
151,T151,T151,Tiger Woods,61,"10' 2""",539.9169999999999,53,46
152,153,153,Ángel Cabrera,73,"10' 3""",1156.167,113,134
153,T154,T154,Russell Henley,80,"10' 4""",971.5,94,104
154,T154,T154,Ryan Moore,72,"10' 4""",896.9169999999999,87,95
155,T154,T154,Greg Owen,73,"10' 4""",825.6669999999999,80,142
156,T154,T154,"Ted Potter, Jr.",65,"10' 4""",819.1669999999999,79,34
157,T154,T154,Webb Simpson,92,"10' 4""",1051.667,102,86
158,T154,T154,Jordan Spieth,82,"10' 4""",845.5,82,31
159,T160,T160,Sangmoon Bae,83,"10' 5""",1071.167,103,176
160,T160,T160,Ernie Els,63,"10' 5""",740.25,71,84
161,T160,T160,Hunter Mahan,91,"10' 5""",947.5,91,73
162,T160,T160,Scott Stallings,79,"10' 5""",888.1669999999999,85,139
163,T160,T160,Nick Watney,88,"10' 5""",1021.25,98,121
164,T165,T165,Brandt Jobe,62,"10' 6""",670.0830000000001,64,146
165,T165,T165,Kyle Stanley,71,"10' 6""",850.0,81,155
166,T167,T167,Derek Ernst,58,"10' 9""",840.9169999999999,78,179
167,T167,T167,Jim Herman,59,"10' 9""",634.8330000000001,59,149
168,T167,T167,Jason Kokrak,78,"10' 9""",1060.583,99,83
169,T167,T167,Henrik Norlander,70,"10' 9""",1127.083,105,138
170,T171,T171,Ben Kohles,75,"10' 11""",883.4169999999999,81,126
171,T171,T171,Luke List,65,"10' 11""",1025.75,94,151
172,T173,T173,Graham DeLaet,94,"11' 0""",1090.583,99,51
173,T173,T173,Jerry Kelly,75,"11' 0""",1126.083,102,14
174,T173,T173,Vaughn Taylor,50,"11' 0""",617.4169999999999,56,107
175,176,176,Nicholas Thompson,99,"11' 1""",1145.0,103,109
176,177,177,J.J. Henry,83,"11' 2""",1130.167,101,112
177,178,178,Will Claxton,67,"11' 4""",909.3330000000001,80,156
178,179,179,Tommy Gainey,84,"11' 7""",1253.333,108,152
179,180,180,Dustin Johnson,71,"13' 3""",914.6669999999999,69,163
