,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
119,T117,T117,Austin Cook,4,6.4
120,T117,T117,Ben Curtis,1,6.4
121,T117,T117,Ernie Els,6,6.4
122,T117,T117,Branden Grace,7,6.4
123,T117,T117,Freddie Jacobson,7,6.4
124,T117,T117,Tom Johnson,1,6.4
125,T117,T117,Kevin Kisner,20,6.4
126,T117,T117,Martin Laird,12,6.4
127,T117,T117,Alexander Levy,1,6.4
128,T117,T117,Davis Love III,5,6.4
129,T117,T117,Ryan Palmer,12,6.4
130,T117,T117,Pat Perez,17,6.4
131,T117,T117,Michael Putnam,13,6.4
132,T117,T117,Jonathan Randolph,8,6.4
133,T117,T117,John Senden,8,6.4
134,T117,T117,Vijay Singh,13,6.4
135,T117,T117,Henrik Stenson,10,6.4
136,T117,T117,Robert Streb,21,6.4
137,T117,T117,Michael Thompson,12,6.4
138,T117,T117,Nick Watney,17,6.4
139,T140,T140,Kiradech Aphibarnrat,2,6.3
140,T140,T140,Woody Austin,2,6.3
141,T140,T140,Eric Axley,6,6.3
142,T140,T140,Brian Davis,10,6.3
143,T140,T140,Luke Donald,12,6.3
144,T140,T140,Harris English,16,6.3
145,T140,T140,Derek Fathauer,11,6.3
146,T140,T140,Jim Furyk,12,6.3
147,T140,T140,Bill Haas,15,6.3
148,T140,T140,Brian Harman,15,6.3
149,T140,T140,Jim Herman,10,6.3
150,T140,T140,Charley Hoffman,17,6.3
151,T140,T140,Colt Knost,13,6.3
152,T140,T140,David Lipsky,2,6.3
153,T140,T140,Bill Lunde,3,6.3
154,T140,T140,William McGirt,18,6.3
155,T140,T140,Maverick McNealy,1,6.3
156,T140,T140,Ollie Schniederjans,1,6.3
157,T140,T140,Steve Wheatcroft,12,6.3
158,T140,T140,Garrett Willis,1,6.3
159,T140,T140,Oliver Wilson,1,6.3
160,T161,T161,Stuart Appleby,2,6.2
161,T161,T161,Sangmoon Bae,18,6.2
162,T161,T161,Blayne Barber,10,6.2
163,T161,T161,Ricky Barnes,9,6.2
164,T161,T161,Jonas Blixt,8,6.2
165,T161,T161,Steven Bowditch,16,6.2
166,T161,T161,Victor Dubuisson,4,6.2
167,T161,T161,Ken Duke,12,6.2
168,T161,T161,Gonzalo Fernandez-Castaño,7,6.2
169,T161,T161,Luke Guthrie,10,6.2
170,T161,T161,J.B. Holmes,14,6.2
171,T161,T161,John Huh,15,6.2
172,T161,T161,Ryo Ishikawa,10,6.2
173,T161,T161,Thongchai Jaidee,2,6.2
174,T161,T161,Jerry Kelly,12,6.2
175,T161,T161,Marc Leishman,10,6.2
176,T161,T161,David Lingmerth,13,6.2
177,T161,T161,Francesco Molinari,9,6.2
178,T161,T161,Seung-Yul Noh,9,6.2
179,T161,T161,D.A. Points,4,6.2
180,T161,T161,Jon Rahm,1,6.2
181,T161,T161,Brian Stuard,13,6.2
182,T161,T161,Andrew Svoboda,9,6.2
183,T161,T161,Scott Verplank,2,6.2
184,T185,T185,Kevin Chappell,15,6.1
185,T185,T185,Nick Cullen,1,6.1
186,T185,T185,Cody Gribble,1,6.1
187,T185,T185,Tom Hoge,11,6.1
188,T185,T185,Russell Knox,17,6.1
189,T185,T185,John Merrick,7,6.1
190,T185,T185,Geoff Ogilvy,7,6.1
191,T185,T185,Ian Poulter,11,6.1
192,T185,T185,Sam Saunders,10,6.1
193,T185,T185,Charl Schwartzel,7,6.1
194,T185,T185,Bo Van Pelt,9,6.1
195,T185,T185,Jhonattan Vegas,12,6.1
196,T185,T185,Y.E. Yang,2,6.1
197,T198,T198,Jason Bohn,18,6.0
198,T198,T198,Keegan Bradley,13,6.0
199,T198,T198,Graham DeLaet,9,6.0
200,T198,T198,Billy Horschel,17,6.0
201,T198,T198,Dustin Johnson,12,6.0
202,T198,T198,Steve Lowery,1,6.0
203,T198,T198,Carlos Ortiz,14,6.0
204,T198,T198,Kenny Perry,2,6.0
205,T198,T198,Andres Romero,7,6.0
206,T198,T198,Marcel Siem,4,6.0
207,T198,T198,Kevin Streelman,15,6.0
208,T198,T198,Daniel Summerhays,16,6.0
209,T198,T198,Lee Westwood,6,6.0
210,T211,T211,Thomas Bjørn,2,5.9
211,T211,T211,Stewart Cink,13,5.9
212,T211,T211,John Daly,1,5.9
213,T211,T211,Glen Day,3,5.9
214,T211,T211,Harrison Frazar,2,5.9
215,T211,T211,Tommy Gainey,3,5.9
216,T211,T211,Sergio Garcia,8,5.9
217,T211,T211,Scott Gutschewski,1,5.9
218,T211,T211,Tyrrell Hatton,1,5.9
219,T211,T211,Morgan Hoffmann,14,5.9
220,T211,T211,Ben Martin,14,5.9
221,T211,T211,Rory McIlroy,8,5.9
222,T211,T211,Troy Merritt,15,5.9
223,T211,T211,John Peterson,11,5.9
224,T211,T211,Carl Pettersson,18,5.9
225,T211,T211,Alex Prugh,10,5.9
226,T211,T211,Roger Sloan,4,5.9
227,T211,T211,Shawn Stefani,20,5.9
228,T211,T211,Nicholas Thompson,11,5.9
229,T211,T211,Johnson Wagner,7,5.9
230,T231,T231,Greg Chalmers,6,5.8
231,T231,T231,Jason Dufner,9,5.8
232,T231,T231,Oscar Fraustro,4,5.8
233,T231,T231,Lucas Glover,9,5.8
234,T231,T231,Wes Homan,2,5.8
235,T231,T231,Brooks Koepka,14,5.8
236,T231,T231,Jason Kokrak,14,5.8
237,T231,T231,Spencer Levin,13,5.8
238,T231,T231,Lee McCoy,1,5.8
239,T231,T231,Scott Piercy,14,5.8
240,T231,T231,Heath Slocum,4,5.8
241,T231,T231,Bubba Watson,14,5.8
242,T243,T243,Stephen Gallacher,4,5.7
243,T243,T243,Retief Goosen,12,5.7
244,T243,T243,Russell Henley,15,5.7
245,T243,T243,Anirban Lahiri,4,5.7
246,T243,T243,C.T. Pan,1,5.7
247,T243,T243,Patrick Rodgers,8,5.7
248,T243,T243,Scott Stallings,9,5.7
249,T243,T243,Charlie Wi,1,5.7
250,T243,T243,Gunn Yang,1,5.7
251,T252,T252,Ben Crane,8,5.6
252,T252,T252,Martin Flores,13,5.6
253,T252,T252,Robert Garrigus,7,5.6
254,T252,T252,James Hahn,16,5.6
255,T252,T252,Steven Jeffress,1,5.6
256,T252,T252,Joost Luiten,5,5.6
257,T252,T252,Scott Pinckney,14,5.6
258,T252,T252,Gary Woodland,11,5.6
259,T260,T260,Charlie Beljan,8,5.5
260,T260,T260,Kelvin Day,1,5.5
261,T260,T260,Derek Ernst,8,5.5
262,T260,T260,Fabián Gómez,12,5.5
263,T260,T260,J.J. Henry,12,5.5
264,T260,T260,Max Homa,8,5.5
265,T260,T260,Martin Kaymer,6,5.5
266,T260,T260,Troy Kelly,1,5.5
267,T260,T260,Daniel Miernicki,1,5.5
268,T260,T260,Jeff Overton,12,5.5
269,T260,T260,Gary Stal,2,5.5
270,T260,T260,Duffy Waldorf,1,5.5
271,T272,T272,Arjun Atwal,3,5.4
272,T272,T272,Brendon de Jonge,17,5.4
273,T272,T272,Andres Gonzales,13,5.4
274,T272,T272,Jason Gore,8,5.4
275,T272,T272,David Hearn,15,5.4
276,T272,T272,Søren Kjeldsen,1,5.4
277,T272,T272,WC Liang,2,5.4
278,T272,T272,Andrew Loupe,4,5.4
279,T272,T272,Graeme McDowell,4,5.4
280,T272,T272,Koumei Oda,3,5.4
281,T272,T272,John Rollins,2,5.4
282,T272,T272,Hudson Swafford,14,5.4
283,T272,T272,Danie van Tonder,1,5.4
284,T285,T285,Jason Allred,1,5.3
285,T285,T285,D.H. Lee,1,5.3
286,T285,T285,Andy Pope,1,5.3
287,T285,T285,Richy Werenski,1,5.3
288,T289,T289,Matt Bettencourt,2,5.2
289,T289,T289,Charles Howell III,19,5.2
290,T289,T289,Will MacKenzie,5,5.2
291,T289,T289,Chris Naegel,1,5.2
292,T293,T293,Thomas Aiken,2,5.1
293,T293,T293,Byeong Hun An,2,5.1
294,T293,T293,Ángel Cabrera,6,5.1
295,T296,T296,Paul Casey,13,5.0
296,T296,T296,Shaun Micheel,1,5.0
297,T296,T296,Alex Noren,1,5.0
298,T296,T296,Dicky Pride,1,5.0
299,T300,T300,Hiroyuki Fujita,1,4.9
300,T300,T300,Pablo Larrazabal,1,4.9
301,T302,T302,Bryson DeChambeau,1,4.8
302,T302,T302,Justin Hicks,1,4.8
303,T302,T302,James Morrison,1,4.8
304,T302,T302,J.J. Spaun,1,4.8
305,T306,T306,Chez Reavie,7,4.7
306,T306,T306,Chris Smith,1,4.7
307,T308,T308,Blake Adams,2,4.6
308,T308,T308,Tommy Fleetwood,1,4.6
309,T310,T310,Alexandre Rocha,1,4.5
310,T310,T310,Tiger Woods,2,4.5
311,T312,T312,Brian Gaffney,1,4.4
312,T312,T312,Cameron Wilson,1,4.4
313,T314,T314,Thomas Birdsey,1,4.3
314,T314,T314,Jarrod Lyle,2,4.3
315,T314,T314,Martin Piller,1,4.3
316,317,317,Doug LaBelle II,1,4.0
317,T318,T318,Sebastian Cappelen,1,3.8
318,T318,T318,Patton Kizzire,1,3.8
319,320,320,Hyung-Sung Kim,1,3.7
320,321,321,Scott Vincent,1,3.3
