,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
345,346,344.0,Spencer Levin,52,0.53,27.66,-14.47,24.17,USA
346,347,337.0,Scott Arnold,45,0.53,23.92,-6.04,21.18,AUS
347,348,347.0,Borja Virto Astudillo,40,0.53,21.26,-0.53,21.79,ESP
348,349,345.0,Jae-bum Park,52,0.53,27.62,-3.73,25.42,KOR
349,350,353.0,Nathan Holman,41,0.53,21.74,-14.93,12.53,AUS
350,351,350.0,Austin Cook,40,0.53,21.11,-2.79,20.71,USA
351,352,346.0,Sung Joon Park,52,0.53,27.41,-40.44,26.66,KOR
352,353,348.0,Terry Pilkadaris,52,0.53,27.4,-16.14,15.5,AUS
353,354,349.0,Chad Collins,52,0.52,27.2,-16.54,27.19,USA
354,355,351.0,Cameron Percy,50,0.52,26.05,-17.7,16.52,AUS
355,355,352.0,Michael Putnam,52,0.52,27.09,-32.49,17.93,USA
356,357,356.0,Michael Kim,43,0.51,22.07,-8.01,18.42,USA
357,358,354.0,Richard Lee,40,0.51,20.49,-16.44,18.28,CAN
358,359,358.0,Rob Oppenheim,40,0.51,20.48,-3.97,18.56,USA
359,360,355.0,Jeff Overton,52,0.51,26.4,-26.5,21.23,USA
360,361,362.0,Kelly Kraft,51,0.51,25.88,-8.35,28.28,USA
361,362,357.0,Martin Flores,52,0.51,26.35,-29.63,17.2,USA
362,363,359.0,Nicholas Thompson,52,0.51,26.33,-30.99,14.63,USA
363,364,365.0,Vaughn Groenewald,49,0.5,24.73,-6.07,25.15,RSA
364,365,366.0,Vaughn Taylor,43,0.5,21.6,-10.85,19.68,USA
365,366,363.0,Chan Shih-chang,47,0.5,23.55,-21.17,12.0,TPE
366,367,367.0,Mikael Lundberg,52,0.5,25.88,-15.81,16.35,SWE
367,368,368.0,Sang-hee Lee,49,0.5,24.26,-19.07,11.79,KOR
368,369,370.0,Ollie Schniederjans,40,0.49,19.78,-2.02,18.21,USA
369,370,361.0,Oliver Wilson,52,0.49,25.67,-24.46,1.73,ENG
370,371,374.0,John Parry,52,0.49,25.42,-12.04,27.09,ENG
371,372,364.0,Moritz Lampert,46,0.49,22.45,-21.55,5.08,GER
372,373,373.0,Soomin Lee,40,0.49,19.51,-2.61,20.69,KOR
373,374,371.0,David Oh,52,0.49,25.27,-21.56,4.79,USA
374,375,376.0,Alex Prugh,52,0.48,25.14,-18.76,24.03,USA
375,376,372.0,Jason Allred,42,0.48,20.27,-15.66,12.74,USA
376,377,377.0,Anders Hansen,40,0.48,19.17,-19.56,13.91,DEN
377,378,716.0,Tom Murray,40,0.48,19.16,-0.67,19.41,ENG
378,379,378.0,David Drysdale,52,0.48,24.87,-15.52,14.85,SCO
379,380,380.0,Callum Shinkwin,40,0.48,19.06,-8.36,12.11,ENG
380,381,383.0,C.T. Pan,40,0.48,19.05,-0.89,19.24,TPE
381,382,379.0,Toru Taniguchi,40,0.48,19.04,-10.72,14.25,JPN
382,383,717.0,Shaun Norris,47,0.48,22.36,-2.79,19.08,RSA
383,384,375.0,Jens Dantorp,45,0.48,21.38,-10.79,20.81,SWE
384,385,382.0,Yosuke Tsukada,43,0.47,20.24,-11.24,12.36,JPN
385,386,411.0,Berry Henson,40,0.47,18.8,-12.74,11.51,USA
386,387,381.0,Jhonattan Vegas,52,0.47,24.41,-17.33,15.03,VEN
387,388,384.0,Nick Cullen,40,0.47,18.69,-16.9,4.2,AUS
388,389,386.0,Ken Duke,52,0.47,24.22,-31.36,16.71,USA
389,390,391.0,Merrick Bremner,51,0.46,23.53,-20.74,12.36,RSA
390,391,392.0,Cody Gribble,40,0.46,18.28,-3.91,17.03,USA
391,392,390.0,Brad Fritsch,52,0.46,23.73,-16.97,15.79,CAN
392,393,387.0,Scott Strange,50,0.46,22.79,-15.49,17.86,AUS
393,394,385.0,Daniel Im,50,0.46,22.78,-13.02,18.25,USA
394,395,394.0,Nicholas Lindheim,40,0.45,18.16,-7.13,11.87,USA
395,396,388.0,Alvaro Quiros,43,0.45,19.45,-23.64,12.56,ESP
396,397,400.0,Justin Harding,45,0.45,20.32,-10.47,14.95,RSA
397,398,397.0,Daniel Gaunt,52,0.45,23.46,-12.05,16.42,ENG
398,399,393.0,Robert Garrigus,52,0.45,23.46,-27.44,14.14,USA
399,399,389.0,Brett Rumford,40,0.45,18.04,-35.35,2.91,AUS
400,401,396.0,Mark Foster,52,0.45,23.39,-18.1,9.61,ENG
401,402,398.0,Abraham Ancer,40,0.45,17.95,-1.44,19.39,MEX
402,403,402.0,Jordan Niebrugge,40,0.45,17.88,-0.66,17.25,USA
403,404,399.0,Tae Hee Lee,40,0.44,17.78,-7.62,13.8,KOR
404,405,431.0,Ryutaro Nagano,45,0.44,19.96,-8.82,15.87,JPN
405,406,395.0,Atiwit Janewattanano,42,0.44,18.52,-9.59,14.27,THA
406,407,401.0,Mark Tullo,52,0.44,22.86,-21.6,4.54,CHI
407,408,406.0,Roberto Castro,52,0.44,22.78,-40.93,15.53,USA
408,409,408.0,Lucas Glover,52,0.43,22.61,-12.73,22.69,USA
409,410,403.0,Justin Hicks,52,0.43,22.58,-30.25,3.45,USA
410,411,407.0,Jonathan Byrd,52,0.43,22.53,-19.08,11.37,USA
411,412,409.0,Gonzalo Fernandez-Castaño,52,0.43,22.49,-63.16,10.38,ESP
412,413,404.0,Siddikur Rahman,40,0.43,17.26,-24.68,10.13,BAN
413,414,411.0,Kyle Stanley,52,0.43,22.43,-21.97,17.61,USA
414,415,410.0,Aaron Baddeley,52,0.43,22.38,-27.98,11.19,AUS
415,416,413.0,Darron Stiles,50,0.43,21.5,-6.22,19.33,USA
416,417,523.0,Bryden MacPherson,47,0.43,20.16,-9.2,14.1,AUS
417,418,414.0,Brandon Stone,52,0.43,22.2,-8.65,19.52,RSA
418,419,415.0,Dominic Foos,40,0.43,17.04,-1.83,16.8,GER
419,420,405.0,P. Tangkamolpraser,47,0.43,19.98,-17.9,4.94,THA
420,421,416.0,Sebastian Soderberg,40,0.42,16.96,-0.69,17.65,SWE
421,422,490.0,Robert Coles,41,0.42,17.38,-7.45,10.5,ENG
422,423,417.0,Steven Alker,49,0.42,20.5,-17.66,10.2,NZL
423,424,421.0,Jack Senior,40,0.42,16.72,-3.06,15.24,ENG
424,425,423.0,Brendan Jones,40,0.42,16.69,-14.12,6.03,AUS
425,426,418.0,Brice Garnett,52,0.42,21.68,-17.94,14.55,USA
426,427,420.0,Masahiro Kawamura,52,0.42,21.61,-25.13,16.25,JPN
427,428,425.0,Matteo Delpodio,44,0.41,18.2,-8.06,12.0,ITA
428,429,432.0,Chris Paisley,45,0.41,18.59,-6.53,16.36,ENG
429,430,426.0,Kyongjun Moon,40,0.41,16.45,-5.49,12.98,KOR
430,431,424.0,Bud Cauley,40,0.41,16.41,-23.78,,USA
431,432,422.0,Johan Carlsson,52,0.41,21.22,-23.88,18.26,SWE
432,433,418.0,Juvic Pagunsan,45,0.41,18.29,-14.99,12.5,PHI
433,433,428.0,Jyoti Randhawa,40,0.41,16.26,-15.02,6.2,IND
434,435,429.0,Michio Matsumura,50,0.41,20.32,-17.95,8.34,JPN
435,435,427.0,Tjaart van der Walt,40,0.41,16.25,-16.79,13.64,RSA
436,437,433.0,Harold Varner III,48,0.4,19.23,-8.72,17.54,USA
437,438,430.0,Andrew Svoboda,52,0.4,20.82,-35.64,6.08,USA
438,439,434.0,Kyle Thompson,40,0.4,15.98,-2.6,15.62,USA
439,441,440.0,J.J. Spaun,40,0.4,15.93,-0.09,16.02,USA
440,442,476.0,Jung-gon Hwang,51,0.4,20.28,-21.61,5.4,KOR
441,443,435.0,Erik van Rooyen,40,0.4,15.9,-6.16,14.58,RSA
442,444,445.0,Jason Scrivener,42,0.4,16.66,-7.05,13.55,AUS
443,445,444.0,Steve Allan,51,0.4,20.2,-6.87,16.55,AUS
444,446,439.0,Ruaidhri McGee,40,0.4,15.82,-3.41,15.62,IRL
445,447,436.0,Jason Palmer,43,0.4,17.0,-12.11,1.73,ENG
446,448,437.0,Jonathan Randolph,52,0.39,20.47,-14.11,13.35,USA
447,449,443.0,Carlos Del Moral,50,0.39,19.35,-9.7,14.74,ESP
448,449,438.0,Rattanon Wannasrichan,43,0.39,16.65,-6.37,10.19,THA
449,451,446.0,Tano Goya,52,0.39,20.1,-9.11,15.68,ARG
450,452,447.0,Scott Henry,49,0.39,18.91,-11.09,13.76,SCO
451,453,468.0,Sam Walker,45,0.39,17.36,-11.74,13.15,ENG
452,455,482.0,Ippei Koike,40,0.38,15.36,-1.34,14.22,JPN
453,456,442.0,Jorge Campillo,52,0.38,19.96,-19.12,21.23,ESP
454,457,448.0,Joel Dahmen,42,0.38,16.08,-10.67,6.54,USA
455,458,499.0,Yuki Inamori,40,0.38,15.31,-4.55,10.34,JPN
456,459,441.0,Matthew Griffin,48,0.38,18.33,-17.12,6.94,AUS
457,460,450.0,Jake Higginbottom,43,0.38,16.41,-13.55,2.35,AUS
458,461,449.0,Daan Huizing,52,0.38,19.64,-19.42,16.02,NED
459,462,452.0,Atomu Shigenaga,40,0.38,15.05,-4.32,12.25,JPN
460,463,454.0,Renato Paratore,40,0.37,14.99,-1.82,16.8,ITA
461,464,459.0,Alessandro Tadini,47,0.37,17.55,-9.99,10.86,ITA
462,465,455.0,Jbe' Kruger,52,0.37,19.25,-31.29,8.45,RSA
463,466,457.0,James Nitties,52,0.37,19.21,-12.1,8.1,AUS
464,467,466.0,Jeff Winther,40,0.37,14.65,-0.33,14.98,DEN
465,468,458.0,Tom Lewis,52,0.37,19.02,-16.95,14.91,ENG
466,469,465.0,Brett Stegmaier,49,0.37,17.91,-7.51,14.65,USA
467,470,462.0,Arie Ahmad Irawan,52,0.37,18.99,-9.55,14.44,MAS
468,470,463.0,PH McIntyre,47,0.37,17.16,-8.88,14.0,RSA
469,472,461.0,John Merrick,52,0.36,18.97,-26.03,16.04,USA
470,473,460.0,Sam Hutsby,52,0.36,18.94,-16.89,2.37,ENG
471,474,513.0,Ulrich Van den Berg,49,0.36,17.77,-22.31,6.39,RSA
472,475,469.0,Jake Roos,52,0.36,18.85,-19.92,10.91,RSA
473,476,467.0,Mithun Perera,40,0.36,14.47,-8.99,8.78,SRI
474,477,471.0,Bjorn Akesson,42,0.36,15.18,-5.31,11.42,SWE
475,478,453.0,Carlos Pigem,42,0.36,15.14,-11.23,11.03,ESP
476,479,473.0,Matthew Baldwin,42,0.36,15.12,-27.18,2.19,ENG
477,479,472.0,Rhys West,40,0.36,14.4,-4.47,14.42,RSA
478,481,473.0,Chris Doak,52,0.36,18.68,-18.11,7.12,SCO
479,482,506.0,Wen-Tang Lin,40,0.36,14.29,-8.04,10.13,TPE
480,483,479.0,Mads Sogaard,40,0.36,14.24,-0.32,14.56,DEN
481,484,488.0,Tommy Cocha,43,0.36,15.3,-6.14,13.0,ARG
482,485,475.0,Julián Etulain,52,0.35,18.43,-12.34,11.68,ARG
483,486,477.0,Miguel Angel Carballo,52,0.35,18.34,-9.85,17.78,ARG
484,487,478.0,Jorge Fernández-Valdés,52,0.35,18.33,-9.32,11.47,ARG
485,488,470.0,Bernard Ritthammer,49,0.35,17.26,-14.3,8.06,GER
486,489,483.0,James Heath,40,0.35,14.08,-5.07,11.6,ENG
487,490,489.0,Eugene Wong,40,0.35,14.01,-3.13,13.52,CAN
488,492,487.0,Rodolfo Cazaubón,40,0.35,13.98,-3.39,13.2,MEX
489,493,484.0,Kevin Phelan,47,0.35,16.37,-9.33,12.53,IRL
490,494,480.0,Andrew Putnam,50,0.35,17.33,-20.4,5.09,USA
491,495,485.0,Zack Sucher,48,0.35,16.63,-17.73,1.62,USA
492,496,492.0,Tim Herron,41,0.35,14.17,-5.44,12.83,USA
493,497,552.0,Darius Van Driel,40,0.35,13.8,,13.8,NED
494,498,492.0,Matthew Nixon,52,0.34,17.84,-14.37,12.19,ENG
495,499,481.0,Oliver Farr,50,0.34,17.06,-14.16,2.87,WAL
496,500,494.0,Ki-Tack Kwon,40,0.34,13.61,-7.95,7.27,JPN
497,501,496.0,Sean Riordan,40,0.34,13.57,-1.51,15.08,NZL
498,502,495.0,Robert Allenby,52,0.34,17.55,-19.27,2.6,AUS
499,503,498.0,Pedro Oriol,40,0.34,13.41,-7.65,8.58,ESP
500,504,501.0,Travis Bertoni,47,0.33,15.74,-6.03,10.53,USA
501,505,491.0,Matteo Manassero,52,0.33,17.38,-46.76,3.41,ITA
502,506,500.0,Rahil Gangjee,40,0.33,13.29,-12.51,3.6,IND
503,507,502.0,Andrew Landry,40,0.33,13.27,-3.14,16.41,USA
504,508,502.0,Josh Younger,40,0.33,13.23,-6.47,4.4,AUS
505,509,528.0,Jason Knutzon,42,0.33,13.82,-10.42,9.42,USA
506,510,497.0,S.K. Ho,49,0.33,16.09,-16.47,8.32,KOR
507,511,505.0,Arjun Atwal,40,0.33,13.12,-6.34,3.61,IND
508,512,507.0,Aaron Watkins,40,0.32,12.96,-10.29,6.82,USA
509,513,504.0,Shiv Kapur,52,0.32,16.81,-30.91,7.67,IND
510,514,508.0,Satoshi Tomiyama,44,0.32,14.22,-13.44,5.46,JPN
511,515,510.0,Tommy Gainey,52,0.32,16.74,-10.93,11.41,USA
512,516,511.0,Jordan Zunic,40,0.32,12.87,-3.13,16.0,AUS
513,517,512.0,Connor Arendell,40,0.32,12.85,-4.48,9.19,USA
514,518,620.0,Chris Swanepoel,45,0.32,14.4,-3.88,15.04,RSA
515,519,614.0,Panuphol Pittayarat,42,0.32,13.43,-10.74,7.34,THA
516,520,514.0,Geoff Drakeford,40,0.32,12.77,-2.06,11.2,AUS
517,521,518.0,Marcel Schneider,40,0.32,12.67,-0.66,13.32,GER
518,522,509.0,Hugues Joannes,41,0.32,12.96,-6.54,6.18,BEL
519,523,582.0,Ryan Evans,40,0.32,12.61,-0.98,12.29,ENG
520,524,515.0,Shunsuke Sonoda,49,0.31,15.35,-18.58,8.67,JPN
521,525,520.0,Kevin Tway,52,0.31,16.21,-12.73,15.86,USA
522,526,519.0,Max Homa,52,0.31,16.12,-15.09,10.33,USA
523,527,521.0,Lionel Weber,40,0.31,12.4,-6.85,4.18,FRA
524,528,560.0,Simon Wakefield,52,0.31,16.11,-7.21,12.73,ENG
525,529,522.0,Timothy Madigan,40,0.31,12.37,-6.53,9.24,USA
526,530,517.0,Pontus Widegren,46,0.31,14.18,-9.11,7.09,SWE
527,531,516.0,Robert-Jan Derksen,40,0.31,12.3,-25.21,,NED
528,531,526.0,Pablo Martin Benavides,40,0.31,12.3,-2.82,15.12,ESP
529,533,555.0,Johan Edfors,44,0.31,13.48,-9.28,4.32,SWE
530,534,524.0,Sebastian Cappelen,40,0.31,12.22,-8.7,4.25,DEN
531,535,525.0,Lasse Jensen,44,0.3,13.41,-9.38,6.42,DEN
532,536,527.0,Matthew Millar,40,0.3,12.16,-3.61,14.37,AUS
533,537,529.0,Adam Svensson,40,0.3,12.14,-0.44,12.58,CAN
534,538,534.0,Alexander Björk,40,0.3,12.03,-1.48,11.12,SWE
535,539,565.0,Niall Turner,40,0.3,12.03,-7.85,3.88,IRL
536,540,529.0,Ryan Armour,45,0.3,13.48,-9.66,5.89,USA
537,541,531.0,Jerome Lando Casanova,52,0.3,15.56,-11.92,4.3,FRA
538,542,533.0,Rick Cochran III,44,0.3,13.14,-6.18,11.81,USA
539,543,532.0,Seuk-hyun Baek,52,0.3,15.49,-20.45,8.81,KOR
540,544,535.0,Tyrone Van Aswegen,52,0.3,15.45,-12.98,9.03,RSA
541,545,536.0,Jared Harvey,46,0.29,13.49,-13.06,8.93,RSA
542,546,539.0,Matt Ford,47,0.29,13.73,-7.07,15.96,ENG
543,547,538.0,Wallie Coetsee,45,0.29,13.13,-10.58,8.14,RSA
544,548,540.0,Sutijet Kooratanapis,40,0.29,11.67,-4.19,9.96,THA
545,549,544.0,Justin Leonard,43,0.29,12.5,-22.11,7.8,USA
546,550,543.0,D.A. Points,52,0.29,15.02,-33.15,13.3,USA
547,551,551.0,Akio Sadakata,46,0.29,13.28,-7.47,10.26,JPN
548,552,542.0,Oliver Bekker,52,0.29,14.99,-8.83,13.85,RSA
549,553,537.0,Andrew Marshall,41,0.29,11.82,-5.79,8.58,ENG
550,554,671.0,Garrick Porteous,40,0.29,11.41,-2.94,10.2,ENG
551,555,541.0,David Coupland,42,0.28,11.94,-6.0,6.64,ENG
552,555,545.0,Mark Hubbard,52,0.28,14.78,-12.5,8.82,USA
553,557,546.0,Javier Colomo,40,0.28,11.36,-7.91,5.87,ESP
554,558,547.0,Todd Baek,40,0.28,11.35,-7.03,5.81,KOR
555,559,549.0,Jason Barnes,50,0.28,14.16,-10.53,4.35,ENG
556,560,548.0,Garth Mulroy,51,0.28,14.37,-18.6,11.08,RSA
557,561,550.0,Darren Clarke,49,0.28,13.77,-13.66,10.03,NIR
558,562,554.0,Derek Ernst,52,0.28,14.59,-17.18,12.76,USA
559,563,553.0,Adrian Otaegui,52,0.28,14.56,-17.94,11.89,ESP
560,564,561.0,David McKenzie,44,0.28,12.28,-11.03,5.08,AUS
561,565,661.0,Gi-Whan Kim,52,0.28,14.43,-8.67,9.91,KOR
562,566,557.0,Matthew Giles,40,0.28,11.07,-3.6,7.61,AUS
563,566,556.0,Justin Walters,52,0.28,14.39,-23.25,10.58,ENG
564,568,563.0,Casey O'Toole,41,0.28,11.28,-1.08,10.88,USA
565,569,558.0,Unho Park,43,0.28,11.83,-8.62,3.08,AUS
566,570,562.0,Xinjun Zhang,40,0.27,10.87,-9.11,4.82,CHN
567,571,569.0,Ryan Blaum,50,0.27,13.56,-12.65,10.68,USA
568,572,573.0,Steven Jeppesen,40,0.27,10.78,-0.16,10.94,SWE
569,573,564.0,Marco Crespi,52,0.27,13.98,-22.55,7.74,ITA
570,574,572.0,Jinho Choi,40,0.27,10.75,-1.21,10.52,KOR
571,575,569.0,Hyowon Park,40,0.27,10.75,-2.85,9.59,KOR
572,576,559.0,Peter Karmis,41,0.27,11.01,-5.09,8.75,RSA
573,577,568.0,Adam Long,44,0.27,11.8,-2.6,11.59,USA
574,578,566.0,Steve Dartnall,40,0.27,10.7,-8.69,1.2,AUS
575,579,575.0,Alexandre Rocha,40,0.27,10.68,-5.84,9.0,BRA
576,580,576.0,Mike Weir,42,0.27,11.19,-16.81,,CAN
577,581,579.0,Taylor Pendrith,40,0.27,10.61,-0.25,10.86,CAN
578,582,578.0,Hyungjoon Lee,40,0.27,10.6,-5.04,6.0,KOR
579,583,577.0,Zack Fischer,43,0.26,11.38,-3.32,9.55,USA
580,584,571.0,Chih-Bing Lam,44,0.26,11.55,-4.45,11.87,SIN
581,585,574.0,Steve Lewton,40,0.26,10.48,-14.03,,ENG
582,586,567.0,Jordi Garcia Pinto,51,0.26,13.26,-17.29,3.58,ESP
583,587,586.0,Nirun Sae-Ueng,40,0.26,10.27,-0.77,11.04,THA
584,588,587.0,Tag Ridings,45,0.26,11.54,-4.35,11.06,USA
585,589,597.0,Sebastián Vázquez,45,0.26,11.53,-2.26,10.39,MEX
586,590,580.0,Bill Lunde,44,0.26,11.26,-11.21,3.96,USA
587,591,588.0,José Manuel Lara,40,0.26,10.23,-3.76,10.3,ESP
588,592,581.0,Roland Thatcher,40,0.26,10.23,-6.08,6.95,USA
589,593,584.0,Tyler McCumber,43,0.25,10.96,-7.45,3.36,USA
590,593,592.0,James Robinson,40,0.25,10.2,-0.27,10.47,ENG
591,595,585.0,Kristopher Mueck,40,0.25,10.18,-4.63,11.1,AUS
592,596,595.0,Heath Slocum,50,0.25,12.7,-15.66,,USA
593,597,593.0,Heung-Chol Joo,40,0.25,10.16,-4.61,7.2,KOR
594,598,589.0,Kalem Richarson,40,0.25,10.13,-4.58,5.6,AUS
595,599,594.0,Ryan Spears,45,0.25,11.37,-4.61,10.6,USA
596,600,590.0,Nicholas Fung,44,0.25,11.02,-14.82,8.68,MAS
597,601,583.0,Chris Hanson,43,0.25,10.75,-5.43,7.14,ENG
598,602,602.0,Ashley Chesters,40,0.25,10.0,,10.0,ENG
599,603,662.0,Rohan Blizard,40,0.25,9.95,-2.71,8.22,AUS
600,604,674.0,Simon Griffiths,40,0.25,9.94,-2.38,7.41,ENG
601,605,599.0,Ryan Yip,40,0.25,9.93,-5.29,4.66,CAN
602,606,599.0,Chase Wright,49,0.25,12.11,-5.73,9.98,USA
603,607,591.0,Brett Munson,43,0.25,10.58,-7.92,3.8,USA
604,608,599.0,Hidemasa Hoshino,43,0.25,10.57,-12.36,3.88,JPN
605,609,603.0,Janne Kaske,40,0.25,9.82,-1.16,10.98,FIN
606,610,596.0,Steve Webster,40,0.24,9.76,-19.62,6.05,ENG
607,611,604.0,Sam Brazel,40,0.24,9.74,-7.1,4.42,AUS
608,612,598.0,Sattaya Supupramai,46,0.24,11.09,-10.98,,THA
609,613,605.0,Gunn Charoenkul,40,0.24,9.62,-7.64,6.0,THA
610,614,608.0,Tapio Pulkkanen,40,0.24,9.6,-1.33,9.6,FIN
611,615,609.0,Ji-hoon Lee,40,0.24,9.53,-0.22,9.75,KOR
612,616,611.0,Tyler Duncan,43,0.24,10.21,-1.88,10.03,USA
613,617,607.0,Kenny Perry,40,0.24,9.44,-5.79,6.51,USA
614,618,613.0,Itthipat Buranatanya,40,0.24,9.43,-1.37,10.8,THA
615,619,,Nino Bertasio,40,0.24,9.42,-0.21,9.63,ITA
616,619,606.0,IlHwan Park,40,0.24,9.42,-9.3,4.14,KOR
617,621,610.0,Tim Wilkinson,52,0.23,12.19,-19.54,5.21,NZL
618,622,616.0,Peter Lawrie,52,0.23,12.17,-5.8,12.5,IRL
619,623,617.0,Andy Winings,40,0.23,9.33,-0.27,9.61,USA
620,624,615.0,Mark Silvers,40,0.23,9.33,-3.52,5.72,USA
621,625,621.0,Curtis Thompson,40,0.23,9.31,-0.91,10.22,USA
622,626,618.0,Eric Axley,41,0.23,9.48,-4.81,5.22,USA
623,627,626.0,Kristian Johannessen,40,0.23,9.2,,9.2,NOR
624,628,624.0,George Murray,40,0.23,9.19,-3.51,6.23,SCO
625,629,629.0,Eirik Tage Johansen,40,0.23,9.13,-1.06,9.13,NOR
626,630,622.0,Mathew Goggin,52,0.23,11.85,-12.22,14.0,AUS
627,631,612.0,Hung Chien-yao,41,0.23,9.33,-9.34,3.08,TPE
628,632,618.0,Han Lee,40,0.23,9.1,-12.12,,USA
629,633,634.0,Aaron Townsend,44,0.23,9.93,-7.79,7.73,AUS
630,634,625.0,Antonio Hortal,43,0.23,9.68,-10.0,1.34,ESP
631,635,627.0,Matt Weibring,42,0.22,9.44,-7.3,3.38,USA
632,636,628.0,Damian McGrane,52,0.22,11.67,-18.7,3.36,IRL
633,637,622.0,Edouard Dubois,44,0.22,9.86,-6.09,10.08,FRA
634,638,634.0,Daehyun Kim,40,0.22,8.91,-2.22,7.9,KOR
635,639,630.0,Masaru Takahashi,40,0.22,8.91,-4.76,8.06,JPN
636,640,632.0,Won Joon Lee,40,0.22,8.89,-0.95,9.84,AUS
637,641,631.0,Tim Petrovic,43,0.22,9.53,-6.7,10.51,USA
638,642,633.0,Oscar Fraustro,51,0.22,11.27,-8.5,5.32,MEX
639,643,641.0,Mark Williams,40,0.22,8.81,-1.62,9.1,ZIM
640,644,637.0,Paul Maddy,52,0.22,11.42,-5.43,11.74,ENG
641,644,636.0,Andrea Pavan,52,0.22,11.42,-25.0,5.37,ITA
642,646,638.0,Greg Eason,40,0.22,8.78,-4.21,7.11,ENG
643,646,639.0,Jon Rahm,40,0.22,8.78,-3.1,11.88,ESP
644,648,640.0,Peter Whiteford,51,0.22,11.17,-10.23,7.28,SCO
645,649,644.0,Luke List,41,0.22,8.94,-3.44,10.21,USA
646,650,643.0,Khalin Joshi,40,0.22,8.71,-0.91,9.44,IND
647,651,646.0,Phachara Khongwatmai,40,0.22,8.64,-1.34,9.98,THA
648,652,642.0,Steven Brown,40,0.22,8.64,-6.62,2.61,ENG
649,653,655.0,Josh Loughrey,40,0.22,8.6,,8.6,ENG
650,654,645.0,Cyril Bouniol,44,0.21,9.46,-8.05,1.24,FRA
651,655,647.0,Erik Barnes,40,0.21,8.59,-2.56,9.61,USA
652,656,653.0,Ben Curtis,42,0.21,8.97,-15.31,,USA
653,656,737.0,Paul Dunne,40,0.21,8.55,,8.55,IRL
654,658,653.0,Lee Dong-Min,40,0.21,8.53,-4.88,5.93,KEN
655,659,648.0,Joachim B Hansen,52,0.21,11.05,-12.82,7.53,DEN
656,660,651.0,Neil Schietekat,49,0.21,10.41,-9.7,6.42,RSA
657,661,650.0,John Mallinger,45,0.21,9.54,-7.48,7.38,USA
658,662,656.0,Gavin Kyle Green,40,0.21,8.46,-4.06,6.64,MAS
659,663,660.0,Jason Millard,40,0.21,8.43,-0.17,8.6,USA
660,664,659.0,Christiaan Basson,48,0.21,10.06,-7.24,6.17,RSA
661,665,657.0,Brett Drewitt,40,0.21,8.35,-6.62,3.08,AUS
662,665,657.0,Charlie Wi,52,0.21,10.86,-14.4,3.59,KOR
663,668,666.0,Callum Mowat,40,0.21,8.3,-1.19,9.49,RSA
664,669,664.0,Chris Smith,40,0.21,8.26,-3.19,7.5,USA
665,670,668.0,Andrew Curlewis,47,0.21,9.68,-9.3,6.86,RSA
666,672,652.0,Adrien Bernadet,42,0.21,8.64,-7.14,3.2,FRA
667,672,667.0,Lorenzo Gagli,45,0.21,9.26,-5.33,8.42,ITA
668,674,665.0,Nobuhiro Masuda,40,0.21,8.2,-6.03,2.4,JPN
669,674,670.0,Ricardo Santos,52,0.21,10.66,-12.48,7.16,POR
670,676,672.0,Niclas Fasth,49,0.2,10.01,-5.09,10.11,SWE
671,677,663.0,Aron Price,51,0.2,10.41,-13.34,1.23,AUS
672,678,672.0,Jun-won Park,40,0.2,8.13,-7.72,2.9,KOR
673,679,675.0,Matt Davidson,44,0.2,8.92,-6.51,7.94,USA
674,680,676.0,Pariya Junhasavasdikul,40,0.2,8.07,-7.76,5.61,THA
675,681,680.0,Ricardo Gonzalez,50,0.2,9.99,-16.82,4.64,ARG
676,682,678.0,Colin Nel,48,0.2,9.52,-5.88,6.95,RSA
677,683,679.0,Brad Hopfinger,45,0.2,8.91,-5.73,1.56,USA
678,684,683.0,David Law,40,0.2,7.88,-2.38,5.46,SCO
679,685,681.0,Namchoak Tantipokakul,45,0.2,8.81,-7.2,8.27,THA
680,686,689.0,Trey Mullinax,40,0.19,7.79,-0.01,7.81,USA
681,687,677.0,Jake Stirling,42,0.19,8.17,-2.03,8.6,AUS
682,688,685.0,Raththee Sirithanakunsak,40,0.19,7.77,-2.78,9.34,THA
683,689,684.0,Roger Sloan,49,0.19,9.49,-8.61,3.6,CAN
684,690,688.0,Chi-Hsien Hsieh,40,0.19,7.74,-1.26,9.0,TPE
685,691,692.0,Jacques Kruyswijk,40,0.19,7.74,-0.51,8.25,RSA
686,692,690.0,Matt Fast,45,0.19,8.69,-1.94,8.21,USA
687,693,687.0,Oliver Goss,40,0.19,7.72,-2.71,7.33,AUS
688,693,682.0,Titch Moore,50,0.19,9.65,-16.01,1.47,RSA
689,695,694.0,Scott Harrington,40,0.19,7.7,-2.24,6.72,USA
690,696,693.0,Marcelo Rozo,47,0.19,9.02,-11.59,1.2,COL
691,697,694.0,Andrew Yun,40,0.19,7.66,-1.51,9.17,USA
692,698,691.0,Sihwan Kim,52,0.19,9.92,-15.75,4.99,USA
693,699,696.0,Richard McEvoy,43,0.19,8.2,-3.21,7.58,ENG
