,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
57,T47,T47,Colt Knost,15,8.1
58,T47,T47,Justin Leonard,8,8.1
59,T47,T47,Phil Mickelson,13,8.1
60,T47,T47,Kevin Na,17,8.1
61,T47,T47,C.T. Pan,1,8.1
62,T47,T47,Andrew Putnam,8,8.1
63,T47,T47,Marcel Siem,4,8.1
64,T47,T47,Brandt Snedeker,19,8.1
65,T47,T47,Daniel Summerhays,19,8.1
66,T47,T47,David Toms,10,8.1
67,T47,T47,Danny Willett,4,8.1
68,T69,T69,Eric Axley,6,8.0
69,T69,T69,Aaron Baddeley,12,8.0
70,T69,T69,Ricky Barnes,10,8.0
71,T69,T69,Thomas Bjørn,2,8.0
72,T69,T69,Jonas Blixt,8,8.0
73,T69,T69,Kevin Chappell,15,8.0
74,T69,T69,Harris English,21,8.0
75,T69,T69,Oscar Fraustro,4,8.0
76,T69,T69,Sergio Garcia,9,8.0
77,T69,T69,Chesson Hadley,18,8.0
78,T69,T69,Tom Hoge,12,8.0
79,T69,T69,John Huh,18,8.0
80,T69,T69,Dustin Johnson,14,8.0
81,T69,T69,Martin Kaymer,6,8.0
82,T69,T69,Matt Kuchar,20,8.0
83,T69,T69,David Lingmerth,15,8.0
84,T69,T69,Jamie Lovemark,1,8.0
85,T69,T69,Hideki Matsuyama,16,8.0
86,T69,T69,Troy Matteson,1,8.0
87,T69,T69,John Merrick,8,8.0
88,T69,T69,Cameron Percy,12,8.0
89,T69,T69,Carl Pettersson,21,8.0
90,T69,T69,D.A. Points,7,8.0
91,T69,T69,Wes Roach,1,8.0
92,T69,T69,Justin Rose,10,8.0
93,T69,T69,Roger Sloan,5,8.0
94,T69,T69,Chris Stroud,11,8.0
95,T69,T69,Justin Thomas,22,8.0
96,T69,T69,Nicholas Thompson,11,8.0
97,T69,T69,Steve Wheatcroft,12,8.0
98,T69,T69,Tim Wilkinson,6,8.0
99,T69,T69,Gary Woodland,11,8.0
100,T101,T101,Stuart Appleby,3,7.9
101,T101,T101,Blayne Barber,10,7.9
102,T101,T101,Michael Block,2,7.9
103,T101,T101,Jason Bohn,19,7.9
104,T101,T101,Keegan Bradley,16,7.9
105,T101,T101,Scott Brown,16,7.9
106,T101,T101,Ben Crane,8,7.9
107,T101,T101,Brian Davis,11,7.9
108,T101,T101,Luke Donald,12,7.9
109,T101,T101,Jamie Donaldson,6,7.9
110,T101,T101,Ernie Els,6,7.9
111,T101,T101,Matt Every,9,7.9
112,T101,T101,Ross Fisher,1,7.9
113,T101,T101,Brian Gaffney,1,7.9
114,T101,T101,Stephen Gallacher,4,7.9
115,T101,T101,Branden Grace,8,7.9
116,T101,T101,Luke Guthrie,12,7.9
117,T101,T101,Adam Hadwin,16,7.9
118,T101,T101,James Hahn,18,7.9
119,T101,T101,Charley Hoffman,18,7.9
120,T101,T101,Ryo Ishikawa,14,7.9
121,T101,T101,Whee Kim,10,7.9
122,T101,T101,Chris Kirk,13,7.9
123,T101,T101,Kevin Kisner,20,7.9
124,T101,T101,Marc Leishman,10,7.9
125,T101,T101,Maverick McNealy,2,7.9
126,T101,T101,Seung-Yul Noh,9,7.9
127,T101,T101,Sean O'Hair,17,7.9
128,T101,T101,Louis Oosthuizen,9,7.9
129,T101,T101,Garrett Osborn,1,7.9
130,T101,T101,Scott Piercy,16,7.9
131,T101,T101,Kyle Reifers,14,7.9
132,T101,T101,Andres Romero,8,7.9
133,T101,T101,Robert Streb,22,7.9
134,T101,T101,Zack Sucher,4,7.9
135,T101,T101,Adam Svensson,1,7.9
136,T101,T101,Andrew Svoboda,9,7.9
137,T101,T101,Vaughn Taylor,9,7.9
138,T101,T101,Tom Watson,1,7.9
139,T140,T140,Sangmoon Bae,18,7.8
140,T140,T140,Charlie Beljan,8,7.8
141,T140,T140,Zac Blair,16,7.8
142,T140,T140,Jonathan Byrd,9,7.8
143,T140,T140,Tim Clark,6,7.8
144,T140,T140,Brendon de Jonge,20,7.8
145,T140,T140,Ken Duke,14,7.8
146,T140,T140,Tom Gillis,6,7.8
147,T140,T140,Retief Goosen,12,7.8
148,T140,T140,Cody Gribble,1,7.8
149,T140,T140,Brian Harman,16,7.8
150,T140,T140,David Hearn,17,7.8
151,T140,T140,Matt Jones,16,7.8
152,T140,T140,Hyung-Sung Kim,1,7.8
153,T140,T140,Jason Kokrak,15,7.8
154,T140,T140,Anirban Lahiri,4,7.8
155,T140,T140,Alexander Levy,1,7.8
156,T140,T140,Shane Lowry,5,7.8
157,T140,T140,Graeme McDowell,4,7.8
158,T140,T140,William McGirt,20,7.8
159,T140,T140,Bryce Molder,18,7.8
160,T140,T140,Alex Noren,1,7.8
161,T140,T140,Koumei Oda,3,7.8
162,T140,T140,Jeff Overton,14,7.8
163,T140,T140,Ryan Palmer,13,7.8
164,T140,T140,Pat Perez,20,7.8
165,T140,T140,Andy Pope,1,7.8
166,T140,T140,Sam Saunders,11,7.8
167,T140,T140,Vijay Singh,15,7.8
168,T140,T140,Kevin Stadler,1,7.8
169,T140,T140,Steve Stricker,6,7.8
170,T140,T140,Brian Stuard,14,7.8
171,T140,T140,Cameron Tringale,17,7.8
172,T140,T140,Johnson Wagner,8,7.8
173,T140,T140,Bubba Watson,14,7.8
174,T140,T140,Willy Wilcox,9,7.8
175,T176,T176,Woody Austin,2,7.7
176,T176,T176,Matt Bettencourt,2,7.7
177,T176,T176,Tony Finau,20,7.7
178,T176,T176,Brice Garnett,8,7.7
179,T176,T176,Andres Gonzales,14,7.7
180,T176,T176,Jason Gore,9,7.7
181,T176,T176,Emiliano Grillo,3,7.7
182,T176,T176,Brandon Hagy,1,7.7
183,T176,T176,Dudley Hart,2,7.7
184,T176,T176,Max Homa,9,7.7
185,T176,T176,Billy Hurley III,10,7.7
186,T176,T176,Brooks Koepka,15,7.7
187,T176,T176,Hunter Mahan,16,7.7
188,T176,T176,Scott McCarron,1,7.7
189,T176,T176,Parker McLachlin,1,7.7
190,T176,T176,George McNeill,19,7.7
191,T176,T176,Scott Pinckney,15,7.7
192,T176,T176,John Rollins,2,7.7
193,T176,T176,Rory Sabbatini,13,7.7
194,T176,T176,John Senden,9,7.7
195,T176,T176,Heath Slocum,4,7.7
196,T176,T176,Hudson Swafford,17,7.7
197,T176,T176,Nick Taylor,15,7.7
198,T176,T176,Josh Teater,3,7.7
199,T176,T176,Michael Thompson,14,7.7
200,T176,T176,Camilo Villegas,14,7.7
201,T176,T176,Boo Weekley,13,7.7
202,T176,T176,Charlie Wi,1,7.7
203,T176,T176,Mark Wilson,15,7.7
204,T205,T205,Arjun Atwal,3,7.6
205,T205,T205,Daniel Berger,16,7.6
206,T205,T205,Chad Campbell,18,7.6
207,T205,T205,Paul Casey,14,7.6
208,T205,T205,Roberto Castro,7,7.6
209,T205,T205,Alex Cejka,16,7.6
210,T205,T205,Ben Curtis,2,7.6
211,T205,T205,Mark Hubbard,13,7.6
212,T205,T205,Martin Laird,14,7.6
213,T205,T205,Scott Langley,16,7.6
214,T205,T205,Davis Love III,6,7.6
215,T205,T205,Will MacKenzie,5,7.6
216,T205,T205,Ben Martin,17,7.6
217,T205,T205,Rory McIlroy,8,7.6
218,T205,T205,Troy Merritt,15,7.6
219,T205,T205,James Morrison,1,7.6
220,T205,T205,Geoff Ogilvy,7,7.6
221,T205,T205,Carlos Ortiz,16,7.6
222,T205,T205,Patrick Rodgers,9,7.6
223,T205,T205,Shawn Stefani,20,7.6
224,T205,T205,Y.E. Yang,2,7.6
225,T226,T226,Ryan Armour,4,7.5
226,T226,T226,Jon Curran,10,7.5
227,T226,T226,Graham DeLaet,12,7.5
228,T226,T226,Victor Dubuisson,4,7.5
229,T226,T226,Gonzalo Fernandez-Castaño,9,7.5
230,T226,T226,Robert Garrigus,8,7.5
231,T226,T226,Russell Henley,16,7.5
232,T226,T226,Russell Knox,19,7.5
233,T226,T226,Jarrod Lyle,2,7.5
234,T226,T226,Greg Owen,7,7.5
235,T226,T226,Sung Joon Park,12,7.5
236,T226,T226,Jonathan Randolph,8,7.5
237,T226,T226,Adam Scott,6,7.5
238,T226,T226,J.J. Spaun,1,7.5
239,T226,T226,Kyle Stanley,6,7.5
240,T226,T226,Brendan Steele,18,7.5
241,T226,T226,Henrik Stenson,11,7.5
242,T226,T226,Bo Van Pelt,10,7.5
243,T226,T226,Duffy Waldorf,1,7.5
244,T226,T226,Nick Watney,17,7.5
245,T246,T246,Blake Adams,2,7.4
246,T246,T246,Stewart Cink,13,7.4
247,T246,T246,Kelvin Day,1,7.4
248,T246,T246,Derek Ernst,10,7.4
249,T246,T246,Martin Flores,15,7.4
250,T246,T246,Tommy Gainey,3,7.4
251,T246,T246,Wes Homan,2,7.4
252,T246,T246,Billy Horschel,17,7.4
253,T246,T246,Patton Kizzire,1,7.4
254,T246,T246,Spencer Levin,17,7.4
255,T246,T246,Chris Naegel,1,7.4
256,T246,T246,John Peterson,16,7.4
257,T246,T246,Jon Rahm,2,7.4
258,T246,T246,Charl Schwartzel,8,7.4
259,T246,T246,Webb Simpson,15,7.4
260,T246,T246,Tyrone Van Aswegen,6,7.4
261,T246,T246,Jhonattan Vegas,14,7.4
262,T246,T246,Bernd Wiesberger,3,7.4
263,T264,T264,Cameron Beckman,2,7.3
264,T264,T264,Sebastian Cappelen,1,7.3
265,T264,T264,John Daly,1,7.3
266,T264,T264,Jim Furyk,13,7.3
267,T264,T264,Padraig Harrington,7,7.3
268,T264,T264,Andrew Loupe,5,7.3
269,T264,T264,Bill Lunde,5,7.3
270,T264,T264,Chez Reavie,8,7.3
271,T264,T264,Cory Renfrew,1,7.3
272,T264,T264,Chris Smith,3,7.3
273,T264,T264,Byron Smith,6,7.3
274,T264,T264,Gary Stal,2,7.3
275,T264,T264,Scott Stallings,9,7.3
276,T264,T264,Richard Sterne,1,7.3
277,T264,T264,Kevin Streelman,16,7.3
278,T264,T264,Kevin Tway,1,7.3
279,T264,T264,Scott Vincent,1,7.3
280,T264,T264,Garrett Willis,1,7.3
281,T282,T282,Robert Allenby,6,7.2
282,T282,T282,Ángel Cabrera,6,7.2
283,T282,T282,Mark Hensby,1,7.2
284,T282,T282,Charles Howell III,22,7.2
285,T282,T282,Francesco Molinari,10,7.2
286,T282,T282,Dicky Pride,1,7.2
287,T282,T282,Alex Prugh,14,7.2
288,T282,T282,Michael Putnam,13,7.2
289,T282,T282,Jim Renner,5,7.2
290,T282,T282,D.J. Trahan,2,7.2
291,T292,T292,Glen Day,3,7.1
292,T292,T292,Bill Haas,17,7.1
293,T292,T292,Jim Herman,14,7.1
294,T292,T292,Thongchai Jaidee,2,7.1
295,T292,T292,Troy Kelly,1,7.1
296,T292,T292,WC Liang,2,7.1
297,T292,T292,David Lipsky,2,7.1
298,T292,T292,Joost Luiten,5,7.1
299,T292,T292,Lee McCoy,1,7.1
300,T301,T301,Andrew Dodt,1,7.0
301,T301,T301,Jason Dufner,11,7.0
302,T301,T301,Scott Gutschewski,1,7.0
303,T301,T301,J.J. Henry,14,7.0
304,T301,T301,Mikko Ilonen,3,7.0
305,T301,T301,Brandt Jobe,1,7.0
306,T301,T301,Doug LaBelle II,1,7.0
307,T301,T301,Tim Petrovic,1,7.0
308,T301,T301,Oliver Wilson,1,7.0
309,T310,T310,Rafa Cabrera Bello,1,6.9
310,T310,T310,Hiroyuki Fujita,1,6.9
311,T310,T310,Carlos Sainz Jr,3,6.9
312,T310,T310,Danie van Tonder,1,6.9
313,T310,T310,Cameron Wilson,1,6.9
314,315,315,Richy Werenski,1,6.8
315,T316,T316,Thomas Birdsey,1,6.7
316,T316,T316,Lucas Glover,12,6.7
317,T316,T316,Steven Jeffress,1,6.7
318,T316,T316,Shaun Micheel,1,6.7
319,320,320,Chris Riley,1,6.6
320,321,321,Alexandre Rocha,1,6.5
321,322,322,Byeong Hun An,2,6.4
322,323,323,Justin Hicks,2,6.3
323,324,324,Tommy Fleetwood,1,6.0
324,325,325,Daniel Miernicki,1,5.4
