,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
49,T50,T50,Brian Davis,91,-.026
50,T50,T50,Cameron Percy,68,-.026
51,52,52,Robert Garrigus,69,-.025
52,T53,T53,Padraig Harrington,52,-.023
53,T53,T53,Lee Westwood,70,-.023
54,T55,T55,Stuart Appleby,88,-.022
55,T55,T55,Rickie Fowler,75,-.022
56,T55,T55,Marc Leishman,77,-.022
57,T58,T58,Bobby Gates,49,-.020
58,T58,T58,Justin Rose,62,-.020
59,T58,T58,Josh Teater,86,-.020
60,T61,T61,Brandt Snedeker,79,-.019
61,T61,T61,Y.E. Yang,56,-.019
62,63,63,Bill Haas,85,-.016
63,64,64,Jim Furyk,80,-.015
64,65,65,Nick Watney,88,-.014
65,T66,T66,Sangmoon Bae,83,E
66,T66,T66,Luke Donald,60,E
67,T66,T66,Ryo Ishikawa,72,E
68,T66,T66,Ben Kohles,75,E
69,T66,T66,Scott Langley,79,E
70,T66,T66,Phil Mickelson,78,E
71,T66,T66,Adam Scott,61,E
72,T66,T66,Jordan Spieth,82,E
73,74,74,Jason Day,86,+.009
74,T75,T75,Trevor Immelman,73,+.010
75,T75,T75,Bubba Watson,76,+.010
76,77,77,Jason Kokrak,78,+.011
77,T78,T78,Robert Streb,75,+.012
78,T78,T78,Michael Thompson,66,+.012
79,T80,T80,Ernie Els,63,+.013
80,T80,T80,Troy Matteson,68,+.013
81,T82,T82,Matt Every,89,+.016
82,T82,T82,Jim Herman,59,+.016
83,84,84,Ángel Cabrera,73,+.019
84,85,85,Roberto Castro,97,+.020
85,86,86,James Hahn,78,+.022
86,87,87,Seung-Yul Noh,71,+.024
87,T88,T88,Greg Chalmers,77,+.025
88,T88,T88,Jerry Kelly,75,+.025
89,T90,T90,Chad Campbell,78,+.026
90,T90,T90,Jimmy Walker,84,+.026
91,T92,T92,Ricky Barnes,74,+.028
92,T92,T92,Dustin Johnson,71,+.028
93,94,94,Ben Curtis,59,+.029
94,T95,T95,Pat Perez,69,+.030
95,T95,T95,John Senden,79,+.030
96,T97,T97,Richard Lee,81,+.031
97,T97,T97,Brian Stuard,78,+.031
98,99,99,Martin Laird,68,+.032
99,100,100,Greg Owen,73,+.033
100,101,101,Tag Ridings,69,+.034
101,T102,T102,Brian Harman,89,+.036
102,T102,T102,Nicholas Thompson,99,+.036
103,T104,T104,Aaron Baddeley,68,+.038
104,T104,T104,Morgan Hoffmann,64,+.038
105,106,106,J.J. Henry,83,+.039
106,T107,T107,William McGirt,75,+.040
107,T107,T107,Camilo Villegas,79,+.040
108,109,109,Geoff Ogilvy,57,+.041
109,T110,T110,David Mathis,71,+.042
110,T110,T110,Vijay Singh,61,+.042
111,T112,T112,Brendon de Jonge,110,+.045
112,T112,T112,John Huh,88,+.045
113,T112,T112,Colt Knost,69,+.045
114,T115,T115,Will Claxton,67,+.048
115,T115,T115,Robert Karlsson,56,+.048
116,117,117,Russell Henley,80,+.049
117,118,118,Justin Leonard,86,+.052
118,119,119,Lucas Glover,65,+.053
119,120,120,Tommy Gainey,84,+.055
120,T121,T121,Chris Kirk,89,+.056
121,T121,T121,Chez Reavie,72,+.056
122,123,123,Henrik Norlander,70,+.057
123,124,124,Stewart Cink,71,+.060
124,T125,T125,Jeff Overton,78,+.061
125,T125,T125,Alistair Presnell,59,+.061
126,127,127,Erik Compton,74,+.063
127,128,128,Ryan Moore,72,+.065
128,T129,T129,Tim Herron,45,+.067
129,T129,T129,Jeff Maggert,63,+.067
130,T129,T129,Jin Park,52,+.067
131,T132,T132,Andrew Svoboda,46,+.071
132,T132,T132,Boo Weekley,100,+.071
133,T134,T134,Derek Ernst,58,+.072
134,T134,T134,Martin Kaymer,61,+.072
135,T136,T136,D.H. Lee,65,+.073
136,T136,T136,Vaughn Taylor,50,+.073
137,138,138,Chris Stroud,88,+.074
138,139,139,Tom Gillis,69,+.076
139,140,140,Mark Wilson,56,+.078
140,141,141,Bo Van Pelt,72,+.080
141,142,142,Ken Duke,87,+.082
142,143,143,Jason Dufner,78,+.086
143,T144,T144,Jonas Blixt,76,+.087
144,T144,T144,Webb Simpson,92,+.087
145,T146,T146,Doug LaBelle II,72,+.088
146,T146,T146,Aaron Watkins,46,+.088
147,T148,T148,Billy Horschel,96,+.090
148,T148,T148,Dicky Pride,71,+.090
149,T148,T148,Johnson Wagner,64,+.090
150,T151,T151,David Lynn,70,+.091
151,T151,T151,George McNeill,68,+.091
152,T151,T151,Sean O'Hair,56,+.091
153,154,154,David Hearn,88,+.096
154,155,155,Tim Clark,64,+.097
155,156,156,Fabián Gómez,65,+.098
156,157,157,Robert Allenby,58,+.099
157,158,158,Ben Crane,62,+.102
158,159,159,Justin Hicks,79,+.103
159,160,160,Justin Bolli,59,+.106
160,161,161,Lee Williams,62,+.108
161,162,162,Luke Guthrie,82,+.110
162,163,163,D.A. Points,87,+.112
163,164,164,Bryce Molder,82,+.114
164,165,165,Charlie Wi,75,+.115
165,166,166,Eric Meierdierks,48,+.122
166,167,167,Brian Gay,79,+.126
167,168,168,Michael Bradley,56,+.127
168,169,169,Ian Poulter,59,+.130
169,170,170,Scott Piercy,78,+.135
170,171,171,James Driscoll,76,+.143
171,T172,T172,Freddie Jacobson,63,+.145
172,T172,T172,Casey Wittenberg,72,+.145
173,174,174,Bob Estes,66,+.160
174,175,175,K.J. Choi,85,+.167
175,176,176,"Ted Potter, Jr.",65,+.169
176,177,177,Peter Hanson,45,+.211
177,T178,T178,Scott Gardiner,61,+.228
178,T178,T178,Mike Weir,60,+.228
179,180,180,Darron Stiles,51,+.234
