,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
48,49,49,Graeme McDowell,53,-.179
49,50,50,Kevin Chappell,80,-.175
50,51,51,Josh Teater,86,-.173
51,52,52,Lee Westwood,70,-.171
52,T53,T53,Chad Campbell,78,-.169
53,T53,T53,John Rollins,77,-.169
54,T55,T55,Jason Kokrak,78,-.168
55,T55,T55,Bubba Watson,76,-.168
56,57,57,Peter Hanson,45,-.167
57,T58,T58,Roberto Castro,97,-.166
58,T58,T58,Phil Mickelson,78,-.166
59,60,60,David Lingmerth,68,-.164
60,61,61,Padraig Harrington,52,-.163
61,62,62,Rickie Fowler,75,-.162
62,63,63,Martin Kaymer,61,-.159
63,T64,T64,John Merrick,79,-.157
64,T64,T64,Boo Weekley,100,-.157
65,66,66,Martin Laird,68,-.156
66,67,67,Ben Kohles,75,-.153
67,T68,T68,Tag Ridings,69,-.150
68,T68,T68,Kevin Stadler,83,-.150
69,70,70,Matt Every,89,-.149
70,T71,T71,Bud Cauley,67,-.148
71,T71,T71,Russell Henley,80,-.148
72,73,73,Adam Scott,61,-.147
73,74,74,Dustin Johnson,71,-.144
74,75,75,Stewart Cink,71,-.143
75,76,76,Will Claxton,67,-.142
76,77,77,Brad Fritsch,81,-.140
77,78,78,Richard Lee,81,-.139
78,79,79,Luke Donald,60,-.137
79,80,80,Cameron Tringale,80,-.136
80,T81,T81,Stephen Ames,49,-.134
81,T81,T81,Pat Perez,69,-.134
82,T83,T83,Chris Kirk,89,-.133
83,T83,T83,Luke List,65,-.133
84,T85,T85,Ernie Els,63,-.132
85,T85,T85,William McGirt,75,-.132
86,T85,T85,Seung-Yul Noh,71,-.132
87,88,88,Ryan Moore,72,-.131
88,T89,T89,John Senden,79,-.130
89,T89,T89,Andrew Svoboda,46,-.130
90,T91,T91,Derek Ernst,58,-.129
91,T91,T91,Brian Harman,89,-.129
92,T93,T93,Nicolas Colsaerts,50,-.128
93,T93,T93,Billy Horschel,96,-.128
94,T93,T93,Cameron Percy,68,-.128
95,96,96,D.H. Lee,65,-.126
96,T97,T97,Jason Bohn,70,-.124
97,T97,T97,Bo Van Pelt,72,-.124
98,T99,T99,Rory McIlroy,56,-.123
99,T99,T99,Vaughn Taylor,50,-.123
100,T99,T99,Jimmy Walker,84,-.123
101,102,102,George McNeill,68,-.122
102,T103,T103,John Huh,88,-.120
103,T103,T103,Scott Langley,79,-.120
104,105,105,Stuart Appleby,88,-.117
105,106,106,Jonas Blixt,76,-.116
106,107,107,Webb Simpson,92,-.115
107,108,108,Jeff Overton,78,-.114
108,T109,T109,Ángel Cabrera,73,-.112
109,T109,T109,Jim Furyk,80,-.112
110,T111,T111,Brian Davis,91,-.109
111,T111,T111,Eric Meierdierks,48,-.109
112,T111,T111,Robert Streb,75,-.109
113,T111,T111,Brian Stuard,78,-.109
114,115,115,Lucas Glover,65,-.108
115,T116,T116,Jerry Kelly,75,-.105
116,T116,T116,Sean O'Hair,56,-.105
117,118,118,Tom Gillis,69,-.104
118,119,119,Trevor Immelman,73,-.103
119,120,120,Nicholas Thompson,99,-.100
120,T121,T121,Sangmoon Bae,83,-.099
121,T121,T121,Alistair Presnell,59,-.099
122,T123,T123,Troy Matteson,68,-.096
123,T123,T123,Andres Romero,63,-.096
124,T125,T125,Robert Garrigus,69,-.094
125,T125,T125,Fabián Gómez,65,-.094
126,127,127,Tim Herron,45,-.093
127,128,128,Freddie Jacobson,63,-.092
128,129,129,Greg Chalmers,77,-.090
129,T130,T130,J.J. Henry,83,-.089
130,T130,T130,Chris Stroud,88,-.089
131,132,132,Jin Park,52,-.086
132,133,133,"Ted Potter, Jr.",65,-.085
133,134,134,Vijay Singh,61,-.083
134,135,135,Morgan Hoffmann,64,-.081
135,136,136,David Lynn,70,-.078
136,T137,T137,Ricky Barnes,74,-.076
137,T137,T137,Ryo Ishikawa,72,-.076
138,T137,T137,Jeff Maggert,63,-.076
139,T140,T140,Camilo Villegas,79,-.071
140,T140,T140,Johnson Wagner,64,-.071
141,142,142,Geoff Ogilvy,57,-.069
142,143,143,Chez Reavie,72,-.067
143,144,144,Jason Dufner,78,-.064
144,T145,T145,Aaron Baddeley,68,-.060
145,T145,T145,David Mathis,71,-.060
146,147,147,D.A. Points,87,-.059
147,T148,T148,David Hearn,88,-.058
148,T148,T148,Scott Piercy,78,-.058
149,150,150,Tim Clark,64,-.056
150,151,151,Doug LaBelle II,72,-.055
151,T152,T152,Erik Compton,74,-.054
152,T152,T152,Tommy Gainey,84,-.054
153,154,154,Bobby Gates,49,-.053
154,155,155,Colt Knost,69,-.052
155,T156,T156,Scott Gardiner,61,-.043
156,T156,T156,David Toms,49,-.043
157,T156,T156,Lee Williams,62,-.043
158,159,159,Ben Curtis,59,-.041
159,160,160,Charlie Wi,75,-.040
160,161,161,Justin Hicks,79,-.031
161,162,162,Bryce Molder,82,-.030
162,163,163,Justin Leonard,86,-.029
163,T164,T164,Bob Estes,66,-.028
164,T164,T164,Casey Wittenberg,72,-.028
165,166,166,Justin Bolli,59,-.027
166,167,167,Mark Wilson,56,-.022
167,168,168,Darron Stiles,51,-.018
168,T169,T169,Robert Allenby,58,-.015
169,T169,T169,Luke Guthrie,82,-.015
170,171,171,Ben Crane,62,-.013
171,172,172,K.J. Choi,85,-.006
172,173,173,Ian Poulter,59,E
173,174,174,Ken Duke,87,+.004
174,175,175,Dicky Pride,71,+.006
175,176,176,James Driscoll,76,+.012
176,177,177,Michael Bradley,56,+.028
177,178,178,Brian Gay,79,+.033
178,179,179,Aaron Watkins,46,+.056
179,180,180,Mike Weir,60,+.087
