,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
54,55,55,Robert Karlsson,56,-0.619
55,T56,T56,Tom Gillis,69,-0.611
56,T56,T56,Adam Scott,61,-0.611
57,58,58,Ben Kohles,75,-0.609
58,T59,T59,Rickie Fowler,75,-0.6
59,T59,T59,"Ted Potter, Jr.",65,-0.6
60,T59,T59,Jimmy Walker,84,-0.6
61,T59,T59,Lee Westwood,70,-0.6
62,63,63,D.A. Points,87,-0.594
63,T64,T64,Greg Owen,73,-0.593
64,T64,T64,John Rollins,77,-0.593
65,T66,T66,Ben Crane,62,-0.588
66,T66,T66,Kevin Streelman,86,-0.588
67,68,68,Sangmoon Bae,83,-0.583
68,T69,T69,J.J. Henry,83,-0.579
69,T69,T69,Shawn Stefani,63,-0.579
70,T69,T69,Charlie Wi,75,-0.579
71,72,72,Nick Watney,88,-0.5760000000000001
72,T73,T73,Greg Chalmers,77,-0.5710000000000001
73,T73,T73,Charley Hoffman,84,-0.5710000000000001
74,T73,T73,Jerry Kelly,75,-0.5710000000000001
75,T73,T73,Colt Knost,69,-0.5710000000000001
76,T73,T73,Justin Leonard,86,-0.5710000000000001
77,T73,T73,Bryce Molder,82,-0.5710000000000001
78,T79,T79,Ken Duke,87,-0.565
79,T79,T79,Jason Kokrak,78,-0.565
80,T81,T81,Brian Davis,91,-0.563
81,T81,T81,Tag Ridings,69,-0.563
82,T83,T83,Erik Compton,74,-0.556
83,T83,T83,Trevor Immelman,73,-0.556
84,T83,T83,Charl Schwartzel,69,-0.556
85,T83,T83,Brendan Steele,86,-0.556
86,T83,T83,Chris Stroud,88,-0.556
87,88,88,Martin Flores,83,-0.552
88,89,89,Sean O'Hair,56,-0.55
89,90,90,Jordan Spieth,82,-0.5479999999999999
90,T91,T91,Harris English,95,-0.545
91,T91,T91,Tim Herron,45,-0.545
92,T91,T91,Vijay Singh,61,-0.545
93,T91,T91,Darron Stiles,51,-0.545
94,T95,T95,Will Claxton,67,-0.542
95,T95,T95,Richard Lee,81,-0.542
96,T97,T97,Brandt Jobe,62,-0.5329999999999999
97,T97,T97,David Mathis,71,-0.5329999999999999
98,99,99,Bill Haas,85,-0.531
99,T100,T100,Bud Cauley,67,-0.526
100,T100,T100,Martin Laird,68,-0.526
101,T100,T100,Carl Pettersson,82,-0.526
102,T100,T100,Brandt Snedeker,79,-0.526
103,T100,T100,Brian Stuard,78,-0.526
104,T100,T100,Camilo Villegas,79,-0.526
105,106,106,Bo Van Pelt,72,-0.522
106,T107,T107,Ángel Cabrera,73,-0.52
107,T107,T107,Luke Guthrie,82,-0.52
108,109,109,Brian Harman,89,-0.515
109,T110,T110,Scott Brown,65,-0.5
110,T110,T110,James Driscoll,76,-0.5
111,T110,T110,Derek Ernst,58,-0.5
112,T110,T110,Ryo Ishikawa,72,-0.5
113,T110,T110,Dustin Johnson,71,-0.5
114,T110,T110,Rory McIlroy,56,-0.5
115,T110,T110,Alistair Presnell,59,-0.5
116,T110,T110,Justin Rose,62,-0.5
117,T110,T110,Webb Simpson,92,-0.5
118,T110,T110,Josh Teater,86,-0.5
119,T110,T110,Aaron Watkins,46,-0.5
120,T110,T110,Bubba Watson,76,-0.5
121,122,122,Matt Every,89,-0.485
122,123,123,Jim Herman,59,-0.48
123,124,124,Steven Bowditch,67,-0.478
124,125,125,Zach Johnson,84,-0.474
125,126,126,Hunter Mahan,91,-0.47200000000000003
126,127,127,Matt Kuchar,93,-0.469
127,128,128,Kyle Stanley,71,-0.467
128,129,129,Pat Perez,69,-0.45
129,130,130,Henrik Norlander,70,-0.444
130,131,131,Charles Howell III,87,-0.441
131,T132,T132,Fabián Gómez,65,-0.43799999999999994
132,T132,T132,Casey Wittenberg,72,-0.43799999999999994
133,134,134,Jeff Overton,78,-0.435
134,T135,T135,Morgan Hoffmann,64,-0.429
135,T135,T135,Luke List,65,-0.429
136,T137,T137,Brian Gay,79,-0.41700000000000004
137,T137,T137,Rod Pampling,46,-0.41700000000000004
138,T139,T139,Tim Clark,64,-0.41200000000000003
139,T139,T139,Lucas Glover,65,-0.41200000000000003
140,T139,T139,Eric Meierdierks,48,-0.41200000000000003
141,142,142,Johnson Wagner,64,-0.409
142,143,143,Justin Hicks,79,-0.40700000000000003
143,144,144,Michael Bradley,56,-0.4
144,T145,T145,Scott Langley,79,-0.389
145,T145,T145,Jeff Maggert,63,-0.389
146,T145,T145,Troy Matteson,68,-0.389
147,T145,T145,John Senden,79,-0.389
148,149,149,Mike Weir,60,-0.385
149,150,150,Andres Romero,63,-0.381
150,151,151,Charlie Beljan,62,-0.375
151,T152,T152,Robert Allenby,58,-0.368
152,T152,T152,Ricky Barnes,74,-0.368
153,154,154,Stuart Appleby,88,-0.364
154,T155,T155,Justin Bolli,59,-0.35700000000000004
155,T155,T155,Bobby Gates,49,-0.35700000000000004
156,157,157,Scott Gardiner,61,-0.353
157,T158,T158,Stephen Ames,49,-0.33299999999999996
158,T158,T158,Freddie Jacobson,63,-0.33299999999999996
159,T158,T158,Seung-Yul Noh,71,-0.33299999999999996
160,161,161,Jason Dufner,78,-0.321
161,T162,T162,Dicky Pride,71,-0.32
162,T162,T162,Scott Stallings,79,-0.32
163,164,164,Padraig Harrington,52,-0.308
164,165,165,Scott Piercy,78,-0.292
165,166,166,Lee Williams,62,-0.28600000000000003
166,167,167,Aaron Baddeley,68,-0.278
167,168,168,Brad Fritsch,81,-0.26899999999999996
168,T169,T169,David Lingmerth,68,-0.267
169,T169,T169,Geoff Ogilvy,57,-0.267
170,171,171,Cameron Percy,68,-0.263
171,T172,T172,Nicolas Colsaerts,50,-0.25
172,T172,T172,Ian Poulter,59,-0.25
173,T172,T172,Robert Streb,75,-0.25
174,175,175,Ben Curtis,59,-0.188
175,176,176,Tommy Gainey,84,-0.16
176,177,177,Nicholas Thompson,99,-0.138
177,178,178,Chez Reavie,72,-0.067
178,179,179,David Toms,49,0.1
179,180,180,Robert Garrigus,69,0.231
