,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
53,54,54,Josh Teater,86,"89' 3""",357.083,4,+1
54,55,55,Steven Bowditch,67,"89' 5""",357.583,4,+2
55,56,56,Matt Every,89,"90' 0""",539.9169999999999,6,-4
56,57,57,David Lynn,70,"90' 6""",180.917,2,-1
57,58,58,Doug LaBelle II,72,"90' 11""",90.917,1,E
58,59,59,Jason Day,86,"92' 6""",369.917,4,-2
59,T60,T60,Derek Ernst,58,"92' 10""",185.667,2,-1
60,T60,T60,Justin Leonard,86,"92' 10""",185.667,2,-1
61,62,62,Trevor Immelman,73,"93' 3""",279.83299999999997,3,E
62,63,63,Stephen Ames,49,"93' 9""",187.5,2,-2
63,64,64,Jimmy Walker,84,"95' 8""",382.667,4,E
64,65,65,D.A. Points,87,"95' 11""",95.917,1,-1
65,66,66,Brendon de Jonge,110,"96' 2""",384.667,4,-2
66,67,67,Ryan Palmer,79,"97' 9""",293.33299999999997,3,-1
67,68,68,Cameron Percy,68,"98' 6""",393.833,4,E
68,69,69,D.J. Trahan,48,"98' 7""",295.83299999999997,3,-1
69,70,70,Casey Wittenberg,72,"98' 9""",394.833,4,-1
70,71,71,John Senden,79,"99' 8""",298.91700000000003,3,-1
71,72,72,Stuart Appleby,88,"99' 9""",299.16700000000003,3,-2
72,73,73,Aaron Baddeley,68,"100' 3""",400.917,4,-4
73,74,74,Robert Garrigus,69,"100' 4""",601.75,6,-2
74,75,75,Jeff Overton,78,"100' 5""",502.0,5,E
75,76,76,Nicholas Thompson,99,"100' 11""",302.75,3,-2
76,77,77,Ángel Cabrera,73,"101' 4""",405.25,4,-3
77,78,78,Richard Lee,81,"101' 8""",101.667,1,-1
78,79,79,Tag Ridings,69,"102' 1""",204.083,2,-2
79,80,80,Tim Herron,45,"102' 3""",102.25,1,E
80,81,81,Eric Meierdierks,48,"102' 8""",205.25,2,-1
81,82,82,John Merrick,79,"103' 3""",103.25,1,-1
82,83,83,Ernie Els,63,"104' 0""",104.0,1,E
83,84,84,Jin Park,52,"104' 3""",104.25,1,-1
84,85,85,Erik Compton,74,"105' 0""",420.0,4,+1
85,86,86,Sangmoon Bae,83,"105' 10""",105.833,1,E
86,87,87,Adam Scott,61,"105' 11""",105.917,1,E
87,88,88,Jason Bohn,70,"106' 7""",106.583,1,-1
88,89,89,Patrick Reed,83,"106' 8""",106.667,1,-1
89,90,90,Luke List,65,"106' 10""",641.0830000000001,6,-3
90,91,91,Freddie Jacobson,63,"108' 6""",434.083,4,-1
91,92,92,Charles Howell III,87,"109' 3""",437.0,4,-1
92,93,93,Morgan Hoffmann,64,"109' 11""",329.75,3,E
93,94,94,Webb Simpson,92,"110' 1""",440.167,4,-2
94,95,95,Matt Jones,83,"110' 3""",441.0,4,-2
95,96,96,Chris Stroud,88,"111' 5""",222.75,2,-2
96,97,97,James Driscoll,76,"111' 7""",334.833,3,-1
97,T98,T98,Charlie Beljan,62,"112' 1""",224.083,2,-2
98,T98,T98,Hunter Mahan,91,"112' 1""",336.333,3,+1
99,100,100,Rickie Fowler,75,"112' 8""",225.25,2,-2
100,101,101,Scott Brown,65,"113' 3""",679.4169999999999,6,-3
101,102,102,J.J. Henry,83,"113' 4""",113.333,1,-1
102,103,103,Steve LeBrun,66,"114' 5""",114.417,1,+1
103,104,104,David Lingmerth,68,"114' 8""",114.667,1,E
104,105,105,Greg Chalmers,77,"115' 5""",577.0830000000001,5,-4
105,T106,T106,Brian Harman,89,"117' 4""",351.917,3,-1
106,T106,T106,Gary Woodland,94,"117' 4""",234.583,2,E
107,108,108,Bill Haas,85,"119' 1""",119.083,1,-1
108,109,109,Ryo Ishikawa,72,"119' 4""",358.0,3,E
109,110,110,Martin Kaymer,61,"120' 11""",241.833,2,E
110,111,111,Ryan Moore,72,"121' 3""",242.5,2,-1
111,112,112,Lucas Glover,65,"121' 6""",242.917,2,-2
112,113,113,Sergio Garcia,65,"121' 9""",243.417,2,E
113,114,114,John Rollins,77,"122' 9""",245.417,2,-1
114,115,115,Nicolas Colsaerts,50,"123' 5""",246.833,2,-1
115,116,116,Ben Curtis,59,"123' 7""",247.083,2,+1
116,117,117,Bobby Gates,49,"124' 8""",373.917,3,+2
117,118,118,Kyle Stanley,71,"124' 9""",124.75,1,E
118,119,119,Daniel Summerhays,83,"126' 4""",126.333,1,+1
119,120,120,Aaron Watkins,46,"128' 3""",128.25,1,-1
120,121,121,Jason Dufner,78,"128' 6""",256.91700000000003,2,-1
121,122,122,Brendan Steele,86,"128' 7""",385.75,3,-1
122,123,123,Cameron Tringale,80,"128' 11""",128.917,1,E
123,124,124,Johnson Wagner,64,"131' 4""",131.333,1,+1
124,125,125,Chris Kirk,89,"133' 10""",133.833,1,+1
125,126,126,Greg Owen,73,"136' 3""",136.25,1,E
126,127,127,Boo Weekley,100,"137' 9""",275.5,2,+1
127,128,128,Bob Estes,66,"138' 8""",138.667,1,E
128,129,129,Troy Matteson,68,"154' 2""",308.33299999999997,2,-1
129,130,130,Mike Weir,60,"154' 5""",308.75,2,E
130,131,131,Ben Crane,62,"156' 8""",156.667,1,-1
131,132,132,Robert Streb,75,"159' 0""",159.0,1,E
132,133,133,"Ted Potter, Jr.",65,"169' 0""",169.0,1,E
133,134,134,Jeff Maggert,63,"178' 5""",178.417,1,E
134,135,135,Brian Gay,79,"188' 0""",188.0,1,E
