,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
117,T117,T117,John Merrick,79,+.056
118,T119,T119,Jonas Blixt,76,+.057
119,T119,T119,Tim Herron,45,+.057
120,121,121,Jason Dufner,78,+.059
121,T122,T122,Stephen Ames,49,+.060
122,T122,T122,John Rollins,77,+.060
123,124,124,Aaron Watkins,46,+.061
124,125,125,Daniel Summerhays,83,+.062
125,T126,T126,Robert Allenby,58,+.063
126,T126,T126,Bud Cauley,67,+.063
127,128,128,Tom Gillis,69,+.066
128,129,129,Peter Hanson,45,+.069
129,T130,T130,Justin Bolli,59,+.072
130,T130,T130,Kevin Chappell,80,+.072
131,T132,T132,Ryo Ishikawa,72,+.073
132,T132,T132,Steve LeBrun,66,+.073
133,T132,T132,Brian Stuard,78,+.073
134,T135,T135,Jason Bohn,70,+.074
135,T135,T135,Trevor Immelman,73,+.074
136,137,137,Y.E. Yang,56,+.076
137,138,138,Mark Wilson,56,+.077
138,139,139,Bobby Gates,49,+.079
139,140,140,Dicky Pride,71,+.081
140,141,141,Jeff Maggert,63,+.082
141,142,142,Brian Gay,79,+.085
142,143,143,Will Claxton,67,+.086
143,144,144,Jimmy Walker,84,+.088
144,145,145,Ángel Cabrera,73,+.090
145,146,146,Ben Curtis,59,+.091
146,T147,T147,Ben Crane,62,+.094
147,T147,T147,Graeme McDowell,53,+.094
148,149,149,Vaughn Taylor,50,+.095
149,150,150,Troy Matteson,68,+.096
150,151,151,Henrik Norlander,70,+.098
151,152,152,Fabián Gómez,65,+.099
152,153,153,Cameron Tringale,80,+.101
153,T154,T154,Luke Guthrie,82,+.102
154,T154,T154,David Mathis,71,+.102
155,T154,T154,Darron Stiles,51,+.102
156,T157,T157,Colt Knost,69,+.103
157,T157,T157,Geoff Ogilvy,57,+.103
158,159,159,D.H. Lee,65,+.106
159,160,160,Tag Ridings,69,+.107
160,161,161,Johnson Wagner,64,+.109
161,T162,T162,Tommy Gainey,84,+.111
162,T162,T162,Josh Teater,86,+.111
163,164,164,David Lingmerth,68,+.112
164,165,165,Steven Bowditch,67,+.115
165,166,166,Bo Van Pelt,72,+.117
166,T167,T167,Michael Bradley,56,+.121
167,T167,T167,Derek Ernst,58,+.121
168,169,169,David Toms,49,+.122
169,170,170,Rod Pampling,46,+.125
170,171,171,Martin Laird,68,+.126
171,172,172,Michael Thompson,66,+.129
172,173,173,D.A. Points,87,+.131
173,174,174,Charlie Beljan,62,+.132
174,175,175,D.J. Trahan,48,+.135
175,176,176,Mike Weir,60,+.136
176,177,177,Justin Hicks,79,+.148
177,178,178,Robert Karlsson,56,+.164
178,179,179,Luke List,65,+.198
179,180,180,Eric Meierdierks,48,+.237
