,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
128,129,129,David Lynn,70,0.157
129,130,130,Brian Harman,89,0.158
130,131,131,Jim Furyk,80,0.16
131,132,132,Scott Langley,79,0.165
132,T133,T133,Bob Estes,66,0.166
133,T133,T133,George McNeill,68,0.166
134,T133,T133,Vijay Singh,61,0.166
135,T136,T136,J.J. Henry,83,0.16899999999999998
136,T136,T136,Sean O'Hair,56,0.16899999999999998
137,T136,T136,Jin Park,52,0.16899999999999998
138,139,139,Nick Watney,88,0.17
139,140,140,Jeff Maggert,63,0.171
140,141,141,Brian Davis,91,0.172
141,142,142,Jason Bohn,70,0.17300000000000001
142,143,143,Ben Kohles,75,0.174
143,144,144,Lucas Glover,65,0.177
144,145,145,Alistair Presnell,59,0.17800000000000002
145,T146,T146,Eric Meierdierks,48,0.179
146,T146,T146,David Toms,49,0.179
147,T146,T146,Boo Weekley,100,0.179
148,149,149,Derek Ernst,58,0.18
149,150,150,Brandt Jobe,62,0.18100000000000002
150,151,151,Robert Karlsson,56,0.182
151,T152,T152,David Hearn,88,0.185
152,T152,T152,Carl Pettersson,82,0.185
153,T154,T154,Vaughn Taylor,50,0.18600000000000003
154,T154,T154,Casey Wittenberg,72,0.18600000000000003
155,T156,T156,Ryan Moore,72,0.187
156,T156,T156,Michael Thompson,66,0.187
157,T156,T156,Y.E. Yang,56,0.187
158,159,159,Rod Pampling,46,0.18899999999999997
159,160,160,Ryo Ishikawa,72,0.191
160,161,161,Chad Campbell,78,0.192
161,162,162,Justin Hicks,79,0.193
162,163,163,Greg Owen,73,0.201
163,164,164,David Mathis,71,0.203
164,165,165,Aaron Watkins,46,0.205
165,T166,T166,Doug LaBelle II,72,0.207
166,T166,T166,Robert Streb,75,0.207
167,168,168,Ben Curtis,59,0.21
168,T169,T169,Bobby Gates,49,0.21100000000000002
169,T169,T169,Darron Stiles,51,0.21100000000000002
170,171,171,Michael Bradley,56,0.22399999999999998
171,172,172,Mike Weir,60,0.228
172,173,173,Will Claxton,67,0.22899999999999998
173,174,174,Tom Gillis,69,0.23
174,175,175,Scott Brown,65,0.235
175,176,176,Ken Duke,87,0.243
176,177,177,Justin Bolli,59,0.247
177,178,178,Bud Cauley,67,0.257
178,179,179,Robert Allenby,58,0.267
179,180,180,Colt Knost,69,0.278
