,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
46,47,47,Rory McIlroy,56,-.141
47,48,48,Jimmy Walker,84,-.139
48,49,49,J.J. Henry,83,-.138
49,T50,T50,Ryo Ishikawa,72,-.136
50,T50,T50,Graeme McDowell,53,-.136
51,T50,T50,D.A. Points,87,-.136
52,T53,T53,Martin Flores,83,-.135
53,T53,T53,George McNeill,68,-.135
54,55,55,Ian Poulter,59,-.132
55,56,56,Martin Kaymer,61,-.131
56,57,57,Brian Gay,79,-.130
57,T58,T58,Justin Bolli,59,-.129
58,T58,T58,John Huh,88,-.129
59,T58,T58,"Ted Potter, Jr.",65,-.129
60,T58,T58,Aaron Watkins,46,-.129
61,62,62,Geoff Ogilvy,57,-.125
62,63,63,Scott Gardiner,61,-.124
63,64,64,Nick Watney,88,-.123
64,65,65,Russell Henley,80,-.119
65,T66,T66,Zach Johnson,84,-.118
66,T66,T66,William McGirt,75,-.118
67,68,68,Hunter Mahan,91,-.117
68,69,69,Jason Day,86,-.115
69,70,70,Keegan Bradley,88,-.114
70,71,71,David Lynn,70,-.113
71,T72,T72,Will Claxton,67,-.112
72,T72,T72,Troy Matteson,68,-.112
73,74,74,Patrick Reed,83,-.110
74,T75,T75,Robert Allenby,58,-.109
75,T75,T75,Bud Cauley,67,-.109
76,T75,T75,Graham DeLaet,94,-.109
77,T78,T78,Stuart Appleby,88,-.108
78,T78,T78,Justin Hicks,79,-.108
79,80,80,Tag Ridings,69,-.107
80,T81,T81,Bob Estes,66,-.106
81,T81,T81,Daniel Summerhays,83,-.106
82,83,83,Brendan Steele,86,-.104
83,84,84,Charles Howell III,87,-.103
84,85,85,Michael Thompson,66,-.102
85,T86,T86,David Lingmerth,68,-.101
86,T86,T86,D.J. Trahan,48,-.101
87,T86,T86,Cameron Tringale,80,-.101
88,T86,T86,Camilo Villegas,79,-.101
89,90,90,Scott Stallings,79,-.099
90,91,91,Robert Karlsson,56,-.098
91,92,92,Brian Harman,89,-.096
92,93,93,Cameron Percy,68,-.095
93,T94,T94,Robert Garrigus,69,-.094
94,T94,T94,Doug LaBelle II,72,-.094
95,T94,T94,Ryan Moore,72,-.094
96,97,97,Mark Wilson,56,-.093
97,T98,T98,Padraig Harrington,52,-.092
98,T98,T98,David Mathis,71,-.092
99,T98,T98,Andrew Svoboda,46,-.092
100,101,101,Luke Guthrie,82,-.091
101,T102,T102,Ricky Barnes,74,-.090
102,T102,T102,Bobby Gates,49,-.090
103,T102,T102,Billy Horschel,96,-.090
104,105,105,Ernie Els,63,-.088
105,T106,T106,Robert Streb,75,-.087
106,T106,T106,Nicholas Thompson,99,-.087
107,T108,T108,Jason Dufner,78,-.085
108,T108,T108,Vijay Singh,61,-.085
109,T108,T108,Darron Stiles,51,-.085
110,T111,T111,Harris English,95,-.084
111,T111,T111,Brian Stuard,78,-.084
112,T111,T111,Casey Wittenberg,72,-.084
113,T114,T114,Roberto Castro,97,-.083
114,T114,T114,D.H. Lee,65,-.083
115,T114,T114,Bo Van Pelt,72,-.083
116,117,117,Vaughn Taylor,50,-.082
117,T118,T118,Marc Leishman,77,-.081
118,T118,T118,Kevin Stadler,83,-.081
119,T120,T120,Aaron Baddeley,68,-.079
120,T120,T120,Scott Langley,79,-.079
121,T122,T122,Tim Clark,64,-.078
122,T122,T122,Richard Lee,81,-.078
123,T124,T124,Chad Campbell,78,-.076
124,T124,T124,Charl Schwartzel,69,-.076
125,126,126,Tom Gillis,69,-.071
126,127,127,Seung-Yul Noh,71,-.070
127,128,128,Henrik Stenson,65,-.069
128,129,129,Fabián Gómez,65,-.067
129,130,130,James Hahn,78,-.066
130,131,131,Mike Weir,60,-.065
131,132,132,Lee Williams,62,-.064
132,T133,T133,Charley Hoffman,84,-.063
133,T133,T133,John Rollins,77,-.063
134,135,135,Henrik Norlander,70,-.061
135,T136,T136,Stewart Cink,71,-.060
136,T136,T136,Dustin Johnson,71,-.060
137,T138,T138,Matt Jones,83,-.058
138,T138,T138,Lee Westwood,70,-.058
139,T140,T140,Tim Herron,45,-.057
140,T140,T140,Charlie Wi,75,-.057
141,T142,T142,Michael Bradley,56,-.056
142,T142,T142,Brian Davis,91,-.056
143,T142,T142,Colt Knost,69,-.056
144,T142,T142,Y.E. Yang,56,-.056
145,146,146,Stephen Ames,49,-.052
146,T147,T147,Pat Perez,69,-.050
147,T147,T147,Kevin Streelman,86,-.050
148,149,149,Jim Herman,59,-.049
149,150,150,Trevor Immelman,73,-.045
150,151,151,Steven Bowditch,67,-.042
151,T152,T152,Chez Reavie,72,-.041
152,T152,T152,Gary Woodland,94,-.041
153,154,154,Greg Owen,73,-.040
154,155,155,Tommy Gainey,84,-.038
155,156,156,Lucas Glover,65,-.037
156,157,157,Ben Curtis,59,-.035
157,158,158,Martin Laird,68,-.034
158,159,159,Greg Chalmers,77,-.033
159,160,160,Sangmoon Bae,83,-.029
160,161,161,Jason Kokrak,78,-.026
161,162,162,Jin Park,52,-.024
162,T163,T163,Scott Brown,65,-.022
163,T163,T163,Scott Piercy,78,-.022
164,165,165,Alistair Presnell,59,-.021
165,166,166,Shawn Stefani,63,-.020
166,167,167,Ángel Cabrera,73,-.018
167,168,168,Brandt Jobe,62,-.016
168,169,169,Jonas Blixt,76,-.015
169,170,170,Nicolas Colsaerts,50,-.014
170,171,171,Johnson Wagner,64,-.009
171,172,172,Ben Kohles,75,-.008
172,T173,T173,Steve LeBrun,66,E
173,T173,T173,Sean O'Hair,56,E
174,T173,T173,Rod Pampling,46,E
175,176,176,Derek Ernst,58,+.010
176,177,177,Luke List,65,+.019
177,178,178,Kyle Stanley,71,+.027
178,179,179,Charlie Beljan,62,+.036
179,180,180,John Senden,79,+.046
