,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
134,T135,T135,Brandt Jobe,37.58,115,306
135,T135,T135,Tom Lehman,37.58,115,306
136,T137,T137,Matt Kuchar,37.5,54,144
137,T137,T137,Shaun Micheel,37.5,135,360
138,T139,T139,Woody Austin,37.37,148,396
139,T139,T139,Jay Don Blake,37.37,74,198
140,141,141,Phil Mickelson,37.35,121,324
141,T142,T142,Aaron Barber,37.3,94,252
142,T142,T142,Vance Veazey,37.3,47,126
143,144,144,Peter Lonard,37.22,134,360
144,145,145,Kenny Perry,37.2,154,414
145,146,146,Harrison Frazar,37.15,107,288
146,147,147,Charles Howell III,36.51,184,504
147,148,148,Spike McRoy,36.46,105,288
148,T149,T149,Cameron Beckman,36.27,111,306
149,T149,T149,David Gossett,36.27,111,306
150,T151,T151,Joe Durant,36.26,124,342
151,T151,T151,Carlos Franco,36.26,124,342
152,153,153,K.J. Choi,36.23,150,414
153,154,154,Jeff Sluman,35.98,136,378
154,155,155,Carl Paulson,35.96,123,342
155,156,156,Paul Azinger,35.86,71,198
156,157,157,Brian Bateman,35.8,58,162
157,158,158,Richard Johnson,35.76,103,288
158,159,159,Fred Funk,35.75,148,414
159,160,160,Rich Beem,35.71,90,252
160,161,161,Jay Williamson,35.62,109,306
161,162,162,Jason Buha,35.56,32,90
162,163,163,Briny Baird,35.51,147,414
163,T164,T164,Mike Grob,35.47,83,234
164,T164,T164,Gene Sauers,35.47,83,234
165,166,166,Pat Perez,35.42,102,288
166,167,167,José Coceres,35.35,70,198
167,168,168,Kevin Sutherland,35.28,127,360
168,169,169,Ernie Els,35.19,95,270
169,170,170,Darron Stiles,35.07,101,288
170,171,171,Joel Edwards,34.92,44,126
171,172,172,Mark O'Meara,34.85,69,198
172,T173,T173,Retief Goosen,34.81,94,270
173,T173,T173,Nick Price,34.81,94,270
174,175,175,Hal Sutton,34.72,100,288
175,176,176,Jeff Brehaut,34.66,131,378
176,177,177,Hidemichi Tanaka,34.62,162,468
177,178,178,Peter Jacobsen,34.52,87,252
178,T179,T179,Gavin Coles,34.44,31,90
179,T179,T179,Sergio Garcia,34.44,62,180
180,181,181,Chris Smith,34.38,99,288
181,182,182,Joey Sindelar,34.31,105,306
182,183,183,Chad Campbell,34.26,148,432
183,184,184,Lee Janzen,34.03,98,288
184,T185,T185,Pat Bates,33.33,114,342
185,T185,T185,Brad Elder,33.33,30,90
186,T185,T185,Rocco Mediate,33.33,102,306
187,188,188,J.J. Henry,32.72,106,324
188,189,189,Ian Leggatt,32.22,58,180
189,190,190,Jeff Klein,30.56,22,72
