,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
47,T36,T36,Carlos Franco,99,"2' 7""",945,2433.917
48,T36,T36,Brent Geiberger,51,"2' 7""",461,1173.667
49,T36,T36,Mike Grob,83,"2' 7""",806,2112.167
50,T36,T36,Donnie Hammond,92,"2' 7""",849,2224.167
51,T36,T36,J.P. Hayes,79,"2' 7""",641,1666.25
52,T36,T36,J.J. Henry,100,"2' 7""",1006,2602.167
53,T36,T36,Neal Lancaster,110,"2' 7""",1020,2616.167
54,T36,T36,Frank Lickliter II,94,"2' 7""",768,2012.75
55,T36,T36,Billy Mayfair,105,"2' 7""",888,2330.083
56,T36,T36,Spike McRoy,103,"2' 7""",966,2528.333
57,T36,T36,Phil Mickelson,87,"2' 7""",534,1399.9170000000001
58,T36,T36,Arron Oberholser,80,"2' 7""",763,1993.5829999999999
59,T36,T36,Rod Pampling,87,"2' 7""",667,1741.75
60,T36,T36,Deane Pappas,75,"2' 7""",630,1650.8329999999999
61,T36,T36,Tim Petrovic,108,"2' 7""",864,2196.333
62,T36,T36,Chris Riley,96,"2' 7""",654,1715.8329999999999
63,T36,T36,Gene Sauers,87,"2' 7""",793,2049.583
64,T36,T36,Adam Scott,52,"2' 7""",349,904.8330000000001
65,T36,T36,Hal Sutton,81,"2' 7""",715,1839.75
66,T36,T36,Hidemichi Tanaka,112,"2' 7""",1036,2688.917
67,T36,T36,Kirk Triplett,92,"2' 7""",760,1984.75
68,T36,T36,Jay Williamson,93,"2' 7""",858,2220.167
69,T70,T70,Steve Allan,53,"2' 8""",493,1307.417
70,T70,T70,Billy Andrade,100,"2' 8""",842,2249.917
71,T70,T70,Pat Bates,111,"2' 8""",1014,2670.5
72,T70,T70,Notah Begay III,92,"2' 8""",814,2158.0
73,T70,T70,Olin Browne,113,"2' 8""",959,2571.667
74,T70,T70,K.J. Choi,112,"2' 8""",869,2315.5
75,T70,T70,John Daly,56,"2' 8""",453,1198.917
76,T70,T70,Brad Faxon,97,"2' 8""",717,1902.5
77,T70,T70,Dan Forsman,98,"2' 8""",874,2334.833
78,T70,T70,Harrison Frazar,88,"2' 8""",824,2192.417
79,T70,T70,Sergio Garcia,62,"2' 8""",396,1048.0
80,T70,T70,Matt Gogel,77,"2' 8""",608,1632.0
81,T70,T70,Paul Goydos,86,"2' 8""",705,1893.5829999999999
82,T70,T70,Jay Haas,89,"2' 8""",673,1779.0
83,T70,T70,Dudley Hart,66,"2' 8""",545,1435.4170000000001
84,T70,T70,Charles Howell III,120,"2' 8""",921,2461.417
85,T70,T70,Peter Jacobsen,75,"2' 8""",657,1742.5
86,T70,T70,Per-Ulrik Johansson,96,"2' 8""",867,2312.75
87,T70,T70,Richard Johnson,89,"2' 8""",788,2099.0
88,T70,T70,Jerry Kelly,108,"2' 8""",832,2241.667
89,T70,T70,Skip Kendall,110,"2' 8""",923,2423.417
90,T70,T70,Steve Lowery,86,"2' 8""",681,1832.9170000000001
91,T70,T70,Len Mattiace,94,"2' 8""",718,1890.9170000000001
92,T70,T70,Geoff Ogilvy,86,"2' 8""",663,1780.4170000000001
93,T70,T70,David Peoples,96,"2' 8""",883,2373.083
94,T70,T70,Kenny Perry,98,"2' 8""",755,2030.5829999999999
95,T70,T70,Brett Quigley,92,"2' 8""",776,2072.167
96,T70,T70,Vijay Singh,106,"2' 8""",751,2000.5829999999999
97,T70,T70,Jeff Sluman,106,"2' 8""",849,2259.667
98,T70,T70,Chris Smith,92,"2' 8""",835,2234.5
99,T70,T70,Steve Stricker,59,"2' 8""",488,1282.5
100,T70,T70,David Sutherland,77,"2' 8""",688,1850.3329999999999
101,T70,T70,Kevin Sutherland,97,"2' 8""",702,1854.3329999999999
102,T70,T70,Duffy Waldorf,90,"2' 8""",735,1931.5
103,T70,T70,Dean Wilson,82,"2' 8""",692,1820.8329999999999
104,T70,T70,Tiger Woods,74,"2' 8""",503,1348.6670000000001
105,T70,T70,Kaname Yokoo,56,"2' 8""",496,1323.8329999999999
106,T107,T107,Robert Allenby,87,"2' 9""",619,1676.6670000000001
107,T107,T107,Stephen Ames,91,"2' 9""",819,2282.5
108,T107,T107,Tommy Armour III,66,"2' 9""",574,1572.0829999999999
109,T107,T107,Craig Barlow,95,"2' 9""",868,2398.75
110,T107,T107,Todd Barranger,78,"2' 9""",649,1767.1670000000001
111,T107,T107,Brian Bateman,70,"2' 9""",619,1676.75
112,T107,T107,Cameron Beckman,86,"2' 9""",791,2176.083
113,T107,T107,Rich Beem,80,"2' 9""",591,1620.0829999999999
114,T107,T107,Jeff Brehaut,110,"2' 9""",1026,2858.0
115,T107,T107,Jonathan Byrd,101,"2' 9""",761,2076.667
116,T107,T107,Michael Clark II,54,"2' 9""",560,1557.8329999999999
117,T107,T107,Gavin Coles,69,"2' 9""",586,1617.1670000000001
118,T107,T107,Steve Flesch,110,"2' 9""",961,2646.5
119,T107,T107,Robert Gamez,114,"2' 9""",971,2705.75
120,T107,T107,Mathew Goggin,90,"2' 9""",809,2197.917
121,T107,T107,Tim Herron,102,"2' 9""",870,2396.417
122,T107,T107,Kent Jones,74,"2' 9""",649,1807.5
123,T107,T107,Jeff Klein,60,"2' 9""",547,1496.5
124,T107,T107,Cliff Kresge,102,"2' 9""",838,2283.75
125,T107,T107,Kenichi Kuboya,91,"2' 9""",815,2235.0
126,T107,T107,Matt Kuchar,63,"2' 9""",568,1578.75
127,T107,T107,Ian Leggatt,71,"2' 9""",642,1744.3329999999999
128,T107,T107,Peter Lonard,96,"2' 9""",750,2073.0
129,T107,T107,Andrew Magee,91,"2' 9""",800,2191.833
130,T107,T107,Shaun Micheel,97,"2' 9""",931,2544.0
131,T107,T107,John Morgan,81,"2' 9""",727,1975.3329999999999
132,T107,T107,Brenden Pappas,105,"2' 9""",922,2549.583
133,T107,T107,Carl Paulson,101,"2' 9""",959,2650.083
134,T107,T107,Craig Perks,82,"2' 9""",641,1787.75
135,T107,T107,Tom Pernice Jr.,105,"2' 9""",857,2328.333
136,T107,T107,Carl Pettersson,80,"2' 9""",698,1896.5829999999999
137,T107,T107,John Rollins,89,"2' 9""",559,1529.0829999999999
138,T107,T107,Mike Sposa,72,"2' 9""",656,1813.0
139,T107,T107,"Dave Stockton, Jr.",79,"2' 9""",657,1799.75
140,T107,T107,Mike Weir,80,"2' 9""",541,1479.8329999999999
141,T107,T107,Mark Wilson,82,"2' 9""",742,2058.667
142,T143,T143,Chris Anderson,96,"2' 10""",802,2279.083
143,T143,T143,Briny Baird,113,"2' 10""",1058,3033.667
144,T143,T143,Doug Barron,90,"2' 10""",810,2293.833
145,T143,T143,Jason Buha,61,"2' 10""",543,1536.3329999999999
146,T143,T143,Bob Burns,88,"2' 10""",717,2007.3329999999999
147,T143,T143,Tom Byrum,97,"2' 10""",778,2200.833
148,T143,T143,Mark Calcavecchia,84,"2' 10""",658,1844.5
149,T143,T143,Jason Caron,74,"2' 10""",650,1863.5
150,T143,T143,Jim Carter,95,"2' 10""",868,2467.0
151,T143,T143,Darren Clarke,61,"2' 10""",382,1089.333
152,T143,T143,Tom Gillis,71,"2' 10""",659,1844.0829999999999
153,T143,T143,David Gossett,92,"2' 10""",867,2473.5
154,T143,T143,Mike Heinen,89,"2' 10""",866,2441.25
155,T143,T143,John Huston,76,"2' 10""",659,1853.1670000000001
156,T143,T143,Brandt Jobe,77,"2' 10""",682,1922.5
157,T143,T143,Hank Kuehne,73,"2' 10""",652,1824.5829999999999
158,T143,T143,Scott Laycock,71,"2' 10""",578,1626.8329999999999
159,T143,T143,Thomas Levet,85,"2' 10""",775,2208.25
160,T143,T143,Scott McCarron,86,"2' 10""",577,1647.6670000000001
161,T143,T143,Anthony Painter,87,"2' 10""",752,2119.083
162,T143,T143,Dicky Pride,73,"2' 10""",620,1774.25
163,T143,T143,Brent Schwarzrock,60,"2' 10""",538,1513.1670000000001
164,T143,T143,Esteban Toledo,109,"2' 10""",963,2708.5
165,T143,T143,David Toms,90,"2' 10""",636,1793.6670000000001
166,T143,T143,Ty Tryon,52,"2' 10""",426,1210.833
167,T143,T143,Garrett Willis,97,"2' 10""",840,2374.583
168,T143,T143,Cameron Yancey,58,"2' 10""",494,1380.1670000000001
169,T170,T170,Stuart Appleby,90,"2' 11""",652,1883.6670000000001
170,T170,T170,Alex Cejka,98,"2' 11""",734,2117.417
171,T170,T170,Tim Clark,79,"2' 11""",650,1903.8329999999999
172,T170,T170,Fred Funk,112,"2' 11""",936,2724.667
173,T170,T170,Jason Gore,83,"2' 11""",702,2052.667
174,T170,T170,Paul Gow,62,"2' 11""",581,1700.0829999999999
175,T170,T170,Jonathan Kaye,91,"2' 11""",750,2160.917
176,T170,T170,Jeff Maggert,81,"2' 11""",691,2017.8329999999999
177,T170,T170,Mark O'Meara,69,"2' 11""",453,1314.6670000000001
178,T170,T170,John Senden,111,"2' 11""",1023,2941.5
179,T170,T170,Heath Slocum,101,"2' 11""",982,2856.75
180,T170,T170,Paul Stankowski,67,"2' 11""",593,1709.3329999999999
181,T170,T170,Darron Stiles,93,"2' 11""",744,2192.667
182,T183,T183,Ben Crane,94,"3' 0""",761,2272.333
183,T183,T183,Andy Miller,75,"3' 0""",639,1908.5829999999999
184,T183,T183,Pat Perez,95,"3' 0""",751,2257.5
185,T183,T183,Akio Sadakata,83,"3' 0""",728,2186.667
186,T183,T183,Kenneth Staton,59,"3' 0""",592,1758.9170000000001
187,T188,T188,Woody Austin,107,"3' 1""",890,2737.167
188,T188,T188,J.L. Lewis,99,"3' 1""",814,2479.75
189,190,190,Rory Sabbatini,95,"3' 2""",730,2308.25
