,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
167,T167,T167,Bob Estes,92,"7' 1""",3557.917,500
168,T167,T167,Per-Ulrik Johansson,96,"7' 1""",3916.0,555
169,T167,T167,Corey Pavin,88,"7' 1""",3710.083,521
170,T167,T167,Vijay Singh,106,"7' 1""",4118.25,579
171,T172,T172,Steve Allan,53,"7' 0""",2196.917,313
172,T172,T172,Jonathan Kaye,91,"7' 0""",3213.417,457
173,T172,T172,Cliff Kresge,102,"7' 0""",3925.833,563
174,T172,T172,Len Mattiace,94,"7' 0""",3651.167,521
175,T172,T172,Arron Oberholser,80,"7' 0""",3689.417,524
176,T172,T172,Rod Pampling,87,"7' 0""",3443.5,491
177,T172,T172,Jay Williamson,93,"7' 0""",3866.417,555
178,T179,T179,Steven Alker,87,"6' 11""",3372.75,490
179,T179,T179,Glen Hnatiuk,92,"6' 11""",3742.167,544
180,T179,T179,Mark Wilson,82,"6' 11""",3271.0,472
181,T182,T182,Todd Barranger,78,"6' 10""",3170.5,465
182,T182,T182,Mark Calcavecchia,84,"6' 10""",3464.333,507
183,T182,T182,Neal Lancaster,110,"6' 10""",4347.75,634
184,T182,T182,Adam Scott,52,"6' 10""",1667.25,243
185,T186,T186,Mark Brooks,90,"6' 8""",3357.75,504
186,T186,T186,José Coceres,62,"6' 8""",2368.917,356
187,T186,T186,Gavin Coles,69,"6' 8""",2520.917,379
188,T189,T189,Ian Leggatt,71,"6' 5""",2363.917,367
189,T189,T189,Steve Stricker,59,"6' 5""",2614.833,405
