,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
92,T93,T93,Tommy Armour III,66,"25' 0""",10993.333,440
93,T93,T93,Alex Cejka,98,"25' 0""",14058.833,562
94,T93,T93,Steve Stricker,59,"25' 0""",8906.417,356
95,T93,T93,Hal Sutton,81,"25' 0""",14525.167,581
96,T93,T93,Kirk Triplett,92,"25' 0""",15129.5,606
97,T98,T98,Notah Begay III,92,"24' 11""",14968.833,600
98,T98,T98,Harrison Frazar,88,"24' 11""",15722.083,631
99,T98,T98,Mathew Goggin,90,"24' 11""",15063.083,605
100,T98,T98,Kenny Perry,98,"24' 11""",14729.417,592
101,T102,T102,Steve Allan,53,"24' 10""",9206.583,371
102,T102,T102,Stewart Cink,104,"24' 10""",16387.667,659
103,T102,T102,Chris DiMarco,98,"24' 10""",13403.667,539
104,T102,T102,Luke Donald,88,"24' 10""",15170.5,611
105,T102,T102,David Gossett,92,"24' 10""",16342.083,657
106,T102,T102,Ian Leggatt,71,"24' 10""",12036.75,485
107,T102,T102,Tom Lehman,87,"24' 10""",12549.917,505
108,T102,T102,Brenden Pappas,105,"24' 10""",17712.167,713
109,T102,T102,Pat Perez,95,"24' 10""",13598.25,548
110,T102,T102,Kevin Sutherland,97,"24' 10""",13628.75,549
111,T102,T102,Hidemichi Tanaka,112,"24' 10""",20468.0,824
112,T113,T113,Jay Don Blake,77,"24' 9""",11545.583,466
113,T113,T113,Per-Ulrik Johansson,96,"24' 9""",16165.25,653
114,T113,T113,Jeff Klein,60,"24' 9""",9069.167,366
115,T113,T113,Kenichi Kuboya,91,"24' 9""",14949.75,604
116,T113,T113,Cameron Yancey,58,"24' 9""",8289.333,335
117,T118,T118,Pat Bates,111,"24' 8""",19712.083,800
118,T118,T118,Paul Gow,62,"24' 8""",10964.667,445
119,T118,T118,Mike Heinen,89,"24' 8""",16283.083,660
120,T118,T118,Lee Janzen,83,"24' 8""",11697.917,475
121,T118,T118,Frank Lickliter II,94,"24' 8""",14456.167,587
122,T118,T118,Davis Love III,85,"24' 8""",12196.333,495
123,T118,T118,Arron Oberholser,80,"24' 8""",14985.417,607
124,T118,T118,Adam Scott,52,"24' 8""",6283.1669999999995,255
125,T118,T118,Vance Veazey,66,"24' 8""",10374.417,420
126,T127,T127,Anthony Painter,87,"24' 7""",13297.5,541
127,T127,T127,Bob Tway,89,"24' 7""",15572.417,633
128,T127,T127,Garrett Willis,97,"24' 7""",15592.833,634
129,T130,T130,Craig Barlow,95,"24' 6""",15893.583,649
130,T130,T130,John Daly,56,"24' 6""",8100.0830000000005,331
131,T130,T130,Marco Dawson,86,"24' 6""",13141.417,536
132,T130,T130,Cliff Kresge,102,"24' 6""",16020.167,654
133,T130,T130,Phil Mickelson,87,"24' 6""",9784.667,399
134,T130,T130,Gene Sauers,87,"24' 6""",13935.333,569
135,T136,T136,Rich Beem,80,"24' 5""",10147.917,415
136,T136,T136,Glen Day,103,"24' 5""",17691.833,724
137,T136,T136,Carlos Franco,99,"24' 5""",17920.083,735
138,T136,T136,Jim Furyk,104,"24' 5""",15393.25,631
139,T136,T136,Skip Kendall,110,"24' 5""",18196.583,745
140,T136,T136,Rocco Mediate,80,"24' 5""",12300.5,503
141,T136,T136,Vijay Singh,106,"24' 5""",14958.75,613
142,T136,T136,Ty Tryon,52,"24' 5""",6926.1669999999995,284
143,T144,T144,Mark Brooks,90,"24' 4""",13304.917,546
144,T144,T144,Brian Gay,100,"24' 4""",14649.167,601
145,T144,T144,Retief Goosen,69,"24' 4""",9178.0,377
146,T144,T144,Steve Lowery,86,"24' 4""",12101.25,498
147,T148,T148,Billy Andrade,100,"24' 3""",15566.833,641
148,T148,T148,Woody Austin,107,"24' 3""",16385.333,675
149,T148,T148,Robert Damron,96,"24' 3""",15690.333,648
150,T148,T148,Joel Edwards,60,"24' 3""",11551.25,477
151,T148,T148,John Morgan,81,"24' 3""",12762.0,527
152,T153,T153,Glen Hnatiuk,92,"24' 2""",16452.333,681
153,T153,T153,J.L. Lewis,99,"24' 2""",14336.75,593
154,T153,T153,Jeff Maggert,81,"24' 2""",12554.667,519
155,T153,T153,Patrick Sheehan,101,"24' 2""",16667.583,689
156,T153,T153,Scott Verplank,97,"24' 2""",15461.583,639
157,T158,T158,Tim Clark,79,"24' 1""",11957.5,496
158,T158,T158,Shigeki Maruyama,87,"24' 1""",13062.833,542
159,T158,T158,Mark O'Meara,69,"24' 1""",7490.3330000000005,311
160,T158,T158,Corey Pavin,88,"24' 1""",12704.833,527
161,T158,T158,Rory Sabbatini,95,"24' 1""",12984.5,540
162,T158,T158,Mike Weir,80,"24' 1""",10179.583,422
163,T164,T164,Bob Burns,88,"24' 0""",12521.667,522
164,T164,T164,José Coceres,62,"24' 0""",9461.667,394
165,T164,T164,Fred Funk,112,"24' 0""",17682.333,736
166,T164,T164,John Huston,76,"24' 0""",12332.917,513
167,T164,T164,Jeff Sluman,106,"24' 0""",16280.75,678
168,T169,T169,Robert Allenby,87,"23' 11""",11392.75,477
169,T169,T169,Doug Barron,90,"23' 11""",14133.917,591
170,T169,T169,Gavin Coles,69,"23' 11""",10481.167,438
171,T172,T172,Todd Barranger,78,"23' 10""",10719.583,450
172,T172,T172,Paul Goydos,86,"23' 10""",12458.417,523
173,T172,T172,Darron Stiles,93,"23' 10""",12871.667,541
174,T172,T172,Jay Williamson,93,"23' 10""",15647.667,657
175,T176,T176,Robert Gamez,114,"23' 9""",17473.083,735
176,T176,T176,Sergio Garcia,62,"23' 9""",6809.8330000000005,287
177,T176,T176,Tom Gillis,71,"23' 9""",11927.167,502
178,T176,T176,J.P. Hayes,79,"23' 9""",11673.417,491
179,T176,T176,John Riegger,55,"23' 9""",9176.417,387
180,T176,T176,Akio Sadakata,83,"23' 9""",12476.667,526
181,T182,T182,Cameron Beckman,86,"23' 8""",14062.25,595
182,T182,T182,Carl Paulson,101,"23' 8""",16997.667,718
183,T182,T182,Joey Sindelar,93,"23' 8""",17297.667,731
184,185,185,Chris Riley,96,"23' 7""",11741.333,498
185,T186,T186,John Maginnes,87,"23' 3""",12473.75,536
186,T186,T186,Rod Pampling,87,"23' 3""",12217.25,525
187,T188,T188,Mark Calcavecchia,84,"23' 2""",11554.917,499
188,T188,T188,Chad Campbell,105,"23' 2""",15918.583,688
189,190,190,Joe Durant,96,"22' 10""",16122.167,707
