,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
166,167,167,Carlos Franco,99,46.47,170,79
167,168,168,Pat Bates,111,46.33,177,82
168,169,169,Mark Wilson,82,46.22,119,55
169,170,170,Jay Don Blake,77,46.07,89,41
170,171,171,Tom Gillis,71,45.87,109,50
171,172,172,Brent Geiberger,51,45.68,81,37
172,173,173,Andrew Magee,91,45.52,134,61
173,174,174,Shaun Micheel,97,44.52,146,65
174,175,175,Bob Estes,92,44.44,126,56
175,T176,T176,Gavin Coles,69,44.3,79,35
176,T176,T176,Jeff Klein,60,44.3,79,35
177,178,178,Mike Grob,83,44.26,122,54
178,179,179,Doug Barron,90,43.92,148,65
179,180,180,Jay Williamson,93,43.7,135,59
180,181,181,Bob Tway,89,43.31,127,55
181,182,182,John Morgan,81,43.2,125,54
182,183,183,Dudley Hart,66,43.0,100,43
183,184,184,Peter Jacobsen,75,42.71,96,41
184,185,185,Sergio Garcia,62,42.37,59,25
185,186,186,Joey Sindelar,93,42.24,161,68
186,187,187,Jason Caron,74,42.0,100,42
187,188,188,Bob Burns,88,40.48,126,51
188,189,189,Mathew Goggin,90,39.84,123,49
189,190,190,Paul Gow,62,36.89,103,38
