,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
60,61,,Brenden Pappas,2.63,9,342
61,62,,Tim Herron,2.65,10,378
62,63,,Fred Funk,2.66,11,414
63,T64,,Billy Andrade,2.78,10,360
64,T64,,Doug Barron,2.78,6,216
65,T64,,Marco Dawson,2.78,6,216
66,T64,,Shigeki Maruyama,2.78,8,288
67,T64,,Tom Pernice Jr.,2.78,10,360
68,T64,,Tim Petrovic,2.78,10,360
69,T64,,Carl Pettersson,2.78,7,252
70,T64,,John Rollins,2.78,8,288
71,T64,,Akio Sadakata,2.78,6,216
72,T64,,Adam Scott,2.78,5,180
73,T64,,"Dave Stockton, Jr.",2.78,4,144
74,T64,,Ty Tryon,2.78,2,72
75,T64,,Duffy Waldorf,2.78,9,324
76,T64,,Mark Wilson,2.78,5,180
77,78,,Robert Gamez,2.89,13,450
78,79,,Bob Estes,2.91,11,378
79,T80,,Joe Durant,2.92,10,342
80,T80,,Carl Paulson,2.92,10,342
81,T82,,Stuart Appleby,2.94,9,306
82,T82,,Luke Donald,2.94,9,306
83,T82,,Paul Goydos,2.94,9,306
84,T82,,Tom Lehman,2.94,9,306
85,T82,,Chris Riley,2.94,9,306
86,T82,,Tiger Woods,2.94,9,306
87,T88,,Tim Clark,2.96,8,270
88,T88,,Mike Heinen,2.96,8,270
89,90,,Hank Kuehne,2.99,7,234
90,T91,,Jay Don Blake,3.03,6,198
91,T91,,Mark O'Meara,3.03,6,198
92,93,,Len Mattiace,3.06,11,360
93,T94,,Robert Allenby,3.09,10,324
94,T94,,J.J. Henry,3.09,10,324
95,T94,,Andrew Magee,3.09,10,324
96,T94,,Heath Slocum,3.09,10,324
97,T98,,Glen Hnatiuk,3.13,9,288
98,T98,,Thomas Levet,3.13,9,288
99,100,,K.J. Choi,3.14,13,414
100,T101,,Joel Edwards,3.17,4,126
101,T101,,Billy Mayfair,3.17,12,378
102,T103,,Stephen Ames,3.22,11,342
103,T103,,Pat Bates,3.22,11,342
104,T103,,Jesper Parnevik,3.22,11,342
105,106,,Chad Campbell,3.24,14,432
106,T107,,Rocco Mediate,3.27,10,306
107,T107,,Jay Williamson,3.27,10,306
108,T109,,Aaron Baddeley,3.33,9,270
109,T109,,Jason Buha,3.33,3,90
110,T109,,Gavin Coles,3.33,3,90
111,T109,,Brent Geiberger,3.33,6,180
112,T109,,Mathew Goggin,3.33,9,270
113,T109,,Neal Lancaster,3.33,12,360
114,T109,,John Senden,3.33,12,360
115,T109,,Mike Sposa,3.33,6,180
116,117,,Donnie Hammond,3.4,11,324
117,T118,,Gene Sauers,3.42,8,234
118,T118,,Hidemichi Tanaka,3.42,16,468
119,120,,Jeff Sluman,3.44,13,378
120,T121,,Robert Damron,3.47,10,288
121,T121,,Harrison Frazar,3.47,10,288
122,T121,,Lee Janzen,3.47,10,288
123,124,,John Morgan,3.54,7,198
124,125,,Vijay Singh,3.56,16,450
125,126,,Charles Howell III,3.57,18,504
126,127,,David Toms,3.59,11,306
127,128,,Shaun Micheel,3.61,13,360
128,T129,,Alex Cejka,3.7,12,324
129,T129,,Steve Flesch,3.7,14,378
130,T129,,Jason Gore,3.7,8,216
131,T129,,Nick Price,3.7,10,270
132,133,,Ben Curtis,3.85,9,234
133,T134,,Tommy Armour III,3.89,7,180
134,T134,,Kevin Sutherland,3.89,14,360
135,T136,,Kenneth Staton,3.97,5,126
136,T136,,Vance Veazey,3.97,5,126
137,138,,Kenny Perry,4.11,17,414
138,T139,,Chris Anderson,4.17,12,288
139,T139,,Fred Couples,4.17,12,288
140,T139,,Bernhard Langer,4.17,9,216
141,T139,,Anthony Painter,4.17,9,216
142,T143,,Cameron Beckman,4.25,13,306
143,T143,,Tom Byrum,4.25,13,306
144,T143,,Brandt Jobe,4.25,13,306
145,T143,,Garrett Willis,4.25,13,306
146,T147,,Steven Alker,4.27,10,234
147,T147,,Mike Grob,4.27,10,234
148,T149,,Brian Bateman,4.32,7,162
149,T149,,Phil Mickelson,4.32,14,324
150,T149,,Patrick Sheehan,4.32,14,324
151,152,,Jim Carter,4.37,11,252
152,153,,Carlos Franco,4.39,15,342
153,T154,,Brad Elder,4.44,4,90
154,T154,,Peter Lonard,4.44,16,360
155,156,,Jeff Brehaut,4.5,17,378
156,T157,,Per-Ulrik Johansson,4.51,13,288
157,T157,,Spike McRoy,4.51,13,288
158,T157,,Pat Perez,4.51,13,288
159,160,,Jerry Kelly,4.55,18,396
160,161,,David Gossett,4.58,14,306
161,T162,,Darren Clarke,4.63,10,216
162,T162,,Cliff Kresge,4.63,15,324
163,T164,,Steve Lowery,4.7,11,234
164,T164,,John Maginnes,4.7,11,234
165,T166,,Todd Barranger,4.76,6,126
166,T166,,Kenichi Kuboya,4.76,12,252
167,168,,Briny Baird,4.83,20,414
168,169,,Brett Quigley,4.94,16,324
169,170,,Retief Goosen,5.19,14,270
170,T171,,Frank Lickliter II,5.21,15,288
171,T171,,Jeff Maggert,5.21,15,288
172,T173,,Craig Barlow,5.25,17,324
173,T173,,J.L. Lewis,5.25,17,324
174,T175,,Rory Sabbatini,5.28,19,360
175,T175,,Kirk Triplett,5.28,19,360
176,T177,,Woody Austin,5.56,22,396
177,T177,,Mark Calcavecchia,5.56,18,324
178,T177,,Sergio Garcia,5.56,10,180
179,T177,,Jonathan Kaye,5.56,17,306
180,T177,,Andy Miller,5.56,12,216
181,T182,,Chris Smith,5.9,17,288
182,T182,,Darron Stiles,5.9,17,288
183,184,,Rich Beem,5.95,15,252
184,185,,Matt Kuchar,6.25,9,144
185,186,,David Sutherland,6.57,13,198
186,187,,Brent Schwarzrock,6.67,12,180
187,188,,Jeff Klein,6.94,5,72
188,189,,Ian Leggatt,7.22,13,180
189,190,,José Coceres,7.58,15,198
