,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
107,T97,T97,Kaname Yokoo,56,"10' 9""",1288.75,120
108,T109,T109,Brian Bateman,70,"10' 8""",1848.4170000000001,173
109,T109,T109,Pat Bates,111,"10' 8""",2948.75,277
110,T109,T109,Chris DiMarco,98,"10' 8""",2796.583,262
111,T109,T109,Joe Durant,96,"10' 8""",2756.167,258
112,T109,T109,Tom Gillis,71,"10' 8""",1883.6670000000001,177
113,T109,T109,Jay Haas,89,"10' 8""",2369.75,222
114,T109,T109,Matt Kuchar,63,"10' 8""",1626.6670000000001,152
115,T109,T109,Hank Kuehne,73,"10' 8""",2225.667,208
116,T109,T109,Scott McCarron,86,"10' 8""",2125.333,199
117,T109,T109,Rocco Mediate,80,"10' 8""",2022.5,189
118,T109,T109,Pat Perez,95,"10' 8""",2230.667,209
119,T109,T109,David Sutherland,77,"10' 8""",2159.333,203
120,T121,T121,Tim Clark,79,"10' 7""",1932.25,182
121,T121,T121,Steve Flesch,110,"10' 7""",3207.0,302
122,T121,T121,Skip Kendall,110,"10' 7""",3138.417,296
123,T121,T121,Mark O'Meara,69,"10' 7""",1334.9170000000001,126
124,T121,T121,Vance Veazey,66,"10' 7""",1538.4170000000001,145
125,T121,T121,Mike Weir,80,"10' 7""",1936.75,183
126,T127,T127,Jonathan Byrd,101,"10' 6""",2441.833,233
127,T127,T127,Alex Cejka,98,"10' 6""",2272.0,216
128,T127,T127,Donnie Hammond,92,"10' 6""",2406.917,229
129,T127,T127,Scott Laycock,71,"10' 6""",1829.4170000000001,174
130,T127,T127,Jeff Maggert,81,"10' 6""",2296.25,218
131,T127,T127,Carl Pettersson,80,"10' 6""",2389.083,228
132,T127,T127,Joey Sindelar,93,"10' 6""",2332.083,222
133,T127,T127,Garrett Willis,97,"10' 6""",2832.417,269
134,T135,T135,Stuart Appleby,90,"10' 5""",2393.5,229
135,T135,T135,Mark Brooks,90,"10' 5""",2095.917,201
136,T135,T135,Fred Funk,112,"10' 5""",2877.333,276
137,T135,T135,Brandt Jobe,77,"10' 5""",2143.5,206
138,T135,T135,Arron Oberholser,80,"10' 5""",2225.0,214
139,T135,T135,Tom Pernice Jr.,105,"10' 5""",2875.25,277
140,T135,T135,John Senden,111,"10' 5""",3002.417,289
141,T135,T135,Chris Smith,92,"10' 5""",2389.5,229
142,T143,T143,Robert Allenby,87,"10' 4""",2233.917,217
143,T143,T143,Stewart Cink,104,"10' 4""",2954.25,287
144,T143,T143,Darren Clarke,61,"10' 4""",1221.833,118
145,T143,T143,David Gossett,92,"10' 4""",2684.417,259
146,T143,T143,Justin Leonard,80,"10' 4""",2196.917,212
147,T143,T143,Jay Williamson,93,"10' 4""",2292.583,222
148,T149,T149,Steve Allan,53,"10' 3""",1223.917,119
149,T149,T149,Woody Austin,107,"10' 3""",3074.167,299
150,T149,T149,Brian Henninger,56,"10' 3""",1554.75,152
151,T149,T149,J.L. Lewis,99,"10' 3""",2379.667,232
152,T149,T149,Davis Love III,85,"10' 3""",1917.25,187
153,T149,T149,Phil Mickelson,87,"10' 3""",1800.5,175
154,T149,T149,"Dave Stockton, Jr.",79,"10' 3""",1840.0829999999999,180
155,T149,T149,Kevin Sutherland,97,"10' 3""",2175.583,213
156,T149,T149,Esteban Toledo,109,"10' 3""",2951.25,288
157,T149,T149,Ty Tryon,52,"10' 3""",1257.75,123
158,T159,T159,Aaron Barber,94,"10' 2""",2497.333,245
159,T159,T159,Neal Lancaster,110,"10' 2""",2836.417,278
160,T159,T159,Adam Scott,52,"10' 2""",1068.583,105
161,T162,T162,Rich Beem,80,"10' 1""",1661.75,165
162,T162,T162,Gavin Coles,69,"10' 1""",1166.75,116
163,T162,T162,John Daly,56,"10' 1""",1335.0829999999999,132
164,T162,T162,Bob Estes,92,"10' 1""",2379.583,236
165,T162,T162,Glen Hnatiuk,92,"10' 1""",2306.667,228
166,T162,T162,Vijay Singh,106,"10' 1""",2903.167,288
167,T162,T162,Paul Stankowski,67,"10' 1""",1908.5829999999999,189
168,T162,T162,Scott Verplank,97,"10' 1""",2648.417,263
169,T170,T170,Harrison Frazar,88,"10' 0""",2202.25,220
170,T170,T170,Retief Goosen,69,"10' 0""",1514.1670000000001,152
171,T170,T170,Andy Miller,75,"10' 0""",1894.5829999999999,189
172,T170,T170,Mark Wilson,82,"10' 0""",1927.3329999999999,192
173,T174,T174,Todd Barranger,78,"9' 11""",1859.4170000000001,188
174,T174,T174,Ernie Els,65,"9' 11""",1315.6670000000001,133
175,T174,T174,Peter Lonard,96,"9' 11""",2143.417,216
176,T174,T174,John Riegger,55,"9' 11""",1406.5,142
177,T174,T174,Brent Schwarzrock,60,"9' 11""",1553.3329999999999,156
178,T179,T179,John Huston,76,"9' 10""",2375.417,242
179,T179,T179,Per-Ulrik Johansson,96,"9' 10""",2408.5,244
180,181,181,Steve Stricker,59,"9' 9""",1406.6670000000001,144
181,T182,T182,José Coceres,62,"9' 8""",1417.0829999999999,147
182,T182,T182,Tiger Woods,74,"9' 8""",2004.5829999999999,208
183,T184,T184,Jonathan Kaye,91,"9' 7""",2002.8329999999999,209
184,T184,T184,Rod Pampling,87,"9' 7""",2177.25,227
185,T184,T184,Craig Perks,82,"9' 7""",1905.4170000000001,198
186,T187,T187,Mark Calcavecchia,84,"9' 6""",2230.417,235
187,T187,T187,Darron Stiles,93,"9' 6""",2177.917,229
188,189,189,Cliff Kresge,102,"9' 5""",2250.0,238
189,190,190,Ian Leggatt,71,"8' 7""",1332.5,156
