,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
44,T44,T44,Mark Calcavecchia,84,0.64,54,84
45,T44,T44,Jason Gore,83,0.64,53,83
46,T44,T44,Brandt Jobe,77,0.64,49,77
47,T44,T44,Per-Ulrik Johansson,96,0.64,61,96
48,T44,T44,David Toms,90,0.64,52,81
49,T50,T50,Brian Bateman,70,0.63,42,67
50,T50,T50,Jeff Brehaut,110,0.63,67,107
51,T50,T50,Michael Clark II,54,0.63,34,54
52,T50,T50,Tom Gillis,71,0.63,43,68
53,T50,T50,Hank Kuehne,73,0.63,45,71
54,T50,T50,Pat Perez,95,0.63,59,93
55,T50,T50,Cameron Yancey,58,0.63,35,56
56,T57,T57,Jerry Kelly,108,0.62,64,104
57,T57,T57,Jeff Maggert,81,0.62,50,81
58,T57,T57,Billy Mayfair,105,0.62,65,105
59,T57,T57,Kenny Perry,98,0.62,60,97
60,T57,T57,Jeff Sluman,106,0.62,64,104
61,T62,T62,John Maginnes,87,0.61,53,87
62,T62,T62,Vance Veazey,66,0.61,40,66
63,T64,T64,Craig Barlow,95,0.6,56,93
64,T64,T64,Dan Forsman,98,0.6,59,98
65,T64,T64,Carl Paulson,101,0.6,61,101
66,T64,T64,Mark Wilson,82,0.6,48,80
67,T68,T68,Briny Baird,113,0.59,64,109
68,T68,T68,Jim Carter,95,0.59,55,93
69,T68,T68,Gavin Coles,69,0.59,39,66
70,T68,T68,Shaun Micheel,97,0.59,55,94
71,T68,T68,Andy Miller,75,0.59,44,75
72,T68,T68,Steve Stricker,59,0.59,33,56
73,T68,T68,Esteban Toledo,109,0.59,63,106
74,T75,T75,Chris Anderson,96,0.58,56,96
75,T75,T75,Stuart Appleby,90,0.58,49,85
76,T75,T75,Jonathan Byrd,101,0.58,59,101
77,T75,T75,K.J. Choi,112,0.58,61,106
78,T75,T75,Paul Gow,62,0.58,36,62
79,T75,T75,Glen Hnatiuk,92,0.58,52,89
80,T81,T81,Notah Begay III,92,0.57,51,90
81,T81,T81,Jay Don Blake,77,0.57,43,75
82,T81,T81,Chad Campbell,105,0.57,58,102
83,T81,T81,Darren Clarke,61,0.57,31,54
84,T81,T81,Kenichi Kuboya,91,0.57,51,89
85,T81,T81,David Peoples,96,0.57,55,96
86,T81,T81,Vijay Singh,106,0.57,58,102
87,T81,T81,Kirk Triplett,92,0.57,51,90
88,T89,T89,Tom Byrum,97,0.56,54,97
89,T89,T89,Kent Jones,74,0.56,39,70
90,T89,T89,Bernhard Langer,65,0.56,36,64
91,T89,T89,Spike McRoy,103,0.56,57,101
92,T89,T89,Rocco Mediate,80,0.56,44,78
93,T89,T89,Geoff Ogilvy,86,0.56,46,82
94,T89,T89,Mike Sposa,72,0.56,39,70
95,T89,T89,"Dave Stockton, Jr.",79,0.56,43,77
96,T97,T97,Tommy Armour III,66,0.55,35,64
97,T97,T97,Brad Elder,51,0.55,27,49
98,T99,T99,Pat Bates,111,0.54,58,108
99,T99,T99,Ben Curtis,69,0.54,37,69
100,T99,T99,Brad Faxon,97,0.54,51,95
101,T99,T99,Steve Flesch,110,0.54,58,108
102,T99,T99,Peter Lonard,96,0.54,49,90
103,T99,T99,Paul Stankowski,67,0.54,36,67
104,T105,T105,Matt Gogel,77,0.53,39,73
105,T105,T105,Mike Grob,83,0.53,43,81
106,T105,T105,J.J. Henry,100,0.53,51,96
107,T105,T105,Brenden Pappas,105,0.53,55,103
108,T105,T105,Chris Riley,96,0.53,48,90
109,T105,T105,John Rollins,89,0.53,45,85
110,T105,T105,Patrick Sheehan,101,0.53,52,99
111,T112,T112,Steven Alker,87,0.52,44,85
112,T112,T112,Billy Andrade,100,0.52,52,100
113,T112,T112,Retief Goosen,69,0.52,33,64
114,T112,T112,Cliff Kresge,102,0.52,52,100
115,T112,T112,Neal Lancaster,110,0.52,56,107
116,T112,T112,Carl Pettersson,80,0.52,41,79
117,T112,T112,Jay Williamson,93,0.52,48,92
118,T119,T119,Robert Damron,96,0.51,49,96
119,T119,T119,Fred Funk,112,0.51,56,109
120,T119,T119,Robert Gamez,114,0.51,58,114
121,T119,T119,Paul Goydos,86,0.51,42,83
122,T119,T119,Charles Howell III,120,0.51,59,115
123,T119,T119,Scott Laycock,71,0.51,35,69
124,T119,T119,Frank Lickliter II,94,0.51,46,91
125,T119,T119,Mike Weir,80,0.51,38,75
126,T127,T127,Phil Mickelson,87,0.5,40,80
127,T127,T127,Tom Pernice Jr.,105,0.5,51,102
128,T127,T127,Nick Price,65,0.5,31,62
129,T127,T127,Brett Quigley,92,0.5,44,88
130,T127,T127,Duffy Waldorf,90,0.5,43,86
131,T127,T127,Tiger Woods,74,0.5,34,68
132,T133,T133,Aaron Barber,94,0.49,46,94
133,T133,T133,Tim Clark,79,0.49,38,78
134,T133,T133,Fred Couples,71,0.49,33,67
135,T133,T133,Peter Jacobsen,75,0.49,37,75
136,T133,T133,Andrew Magee,91,0.49,44,89
137,T138,T138,Stephen Ames,91,0.48,43,89
138,T138,T138,Paul Azinger,73,0.48,35,73
139,T138,T138,Shigeki Maruyama,87,0.48,41,85
140,T138,T138,John Riegger,55,0.48,25,52
141,T138,T138,Kevin Sutherland,97,0.48,45,94
142,T138,T138,Bob Tway,89,0.48,41,85
143,T144,T144,Harrison Frazar,88,0.47,40,85
144,T144,T144,Donnie Hammond,92,0.47,43,92
145,T144,T144,John Huston,76,0.47,35,75
146,T144,T144,Davis Love III,85,0.47,37,79
147,T144,T144,Joey Sindelar,93,0.47,43,91
148,T149,T149,Brian Gay,100,0.46,45,97
149,T149,T149,Arron Oberholser,80,0.46,37,80
150,T149,T149,Dean Wilson,82,0.46,38,82
151,T152,T152,Olin Browne,113,0.45,49,110
152,T152,T152,Luke Donald,88,0.45,40,88
153,T152,T152,Joel Edwards,60,0.45,27,60
154,T152,T152,Ernie Els,65,0.45,27,60
155,T152,T152,Hidemichi Tanaka,112,0.45,50,112
156,T157,T157,Lee Janzen,83,0.44,35,80
157,T157,T157,Scott McCarron,86,0.44,36,81
158,T157,T157,Hal Sutton,81,0.44,36,81
159,T157,T157,Kaname Yokoo,56,0.44,24,54
160,T161,T161,Steve Allan,53,0.43,21,49
161,T161,T161,Tim Herron,102,0.43,43,100
162,T161,T161,Corey Pavin,88,0.43,37,86
163,164,164,Ben Crane,94,0.42,39,92
164,T165,T165,Todd Fischer,97,0.41,39,95
165,T165,T165,Rod Pampling,87,0.41,34,83
166,T165,T165,Deane Pappas,75,0.41,30,73
167,T168,T168,Mark Brooks,90,0.4,35,87
168,T168,T168,Scott Verplank,97,0.4,38,96
169,T170,T170,Stewart Cink,104,0.39,39,100
170,T170,T170,Brent Geiberger,51,0.39,20,51
171,T172,T172,Glen Day,103,0.38,38,101
172,T172,T172,Bob Estes,92,0.38,35,91
173,T172,T172,Dudley Hart,66,0.38,25,66
174,T172,T172,Brian Henninger,56,0.38,21,56
175,T172,T172,Tim Petrovic,108,0.38,40,104
176,T177,T177,Jay Haas,89,0.37,31,83
177,T177,T177,J.P. Hayes,79,0.37,29,79
178,T177,T177,Richard Johnson,89,0.37,33,89
179,T177,T177,Skip Kendall,110,0.37,41,110
180,181,181,Justin Leonard,80,0.36,27,75
181,T182,T182,Greg Chalmers,98,0.35,33,95
182,T182,T182,Chris DiMarco,98,0.35,33,93
183,T182,T182,Jesper Parnevik,102,0.35,35,100
184,T185,T185,Aaron Baddeley,71,0.33,22,67
185,T185,T185,Dicky Pride,73,0.33,24,73
186,T187,T187,David Frost,80,0.31,25,80
187,T187,T187,Len Mattiace,94,0.31,29,93
188,189,189,Loren Roberts,87,0.26,22,86
189,190,190,Jim Furyk,104,0.24,24,101
