,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
92,T93,T93,Scott Laycock,71,13.33,60,8
93,T93,T93,Davis Love III,85,13.33,75,10
94,T93,T93,Mark O'Meara,69,13.33,60,8
95,T93,T93,Brett Quigley,92,13.33,90,12
96,T97,T97,Greg Chalmers,98,13.1,84,11
97,T97,T97,Vijay Singh,106,13.1,84,11
98,99,99,Stephen Ames,91,13.08,107,14
99,100,100,Dean Wilson,82,13.04,92,12
100,T101,T101,Todd Barranger,78,12.99,77,10
101,T101,T101,Joel Edwards,60,12.99,77,10
102,103,103,Tommy Armour III,66,12.96,54,7
103,104,104,Alex Cejka,98,12.9,93,12
104,105,105,Mike Heinen,89,12.82,117,15
105,106,106,Skip Kendall,110,12.71,118,15
106,107,107,Jim Furyk,104,12.5,96,12
107,108,108,Mark Calcavecchia,84,12.33,73,9
108,109,109,John Maginnes,87,12.31,65,8
109,110,110,Kent Jones,74,12.22,90,11
110,111,111,Heath Slocum,101,12.17,115,14
111,112,112,John Riegger,55,12.16,74,9
112,113,113,Hidemichi Tanaka,112,12.12,132,16
113,114,114,Darren Clarke,61,12.0,50,6
114,115,115,Retief Goosen,69,11.94,67,8
115,116,116,Harrison Frazar,88,11.93,109,13
116,117,117,Akio Sadakata,83,11.82,110,13
117,T118,T118,Sergio Garcia,62,11.76,34,4
118,T118,T118,Gene Sauers,87,11.76,85,10
119,120,120,Rory Sabbatini,95,11.7,94,11
120,121,121,David Sutherland,77,11.69,77,9
121,122,122,Bob Estes,92,11.65,103,12
122,123,123,Duffy Waldorf,90,11.5,113,13
123,T124,T124,Steve Allan,53,11.48,61,7
124,T124,T124,Brent Schwarzrock,60,11.48,61,7
125,126,126,Tom Gillis,71,11.39,79,9
126,T127,T127,Brandt Jobe,77,11.36,88,10
127,T127,T127,David Toms,90,11.36,88,10
128,129,129,Mathew Goggin,90,11.34,97,11
129,130,130,K.J. Choi,112,11.32,106,12
130,131,131,Pat Bates,111,11.3,115,13
131,T132,T132,Joe Durant,96,11.29,124,14
132,T132,T132,Kaname Yokoo,56,11.29,62,7
133,134,134,"Dave Stockton, Jr.",79,11.25,80,9
134,135,135,Kenny Perry,98,11.24,89,10
135,136,136,Jay Williamson,93,11.21,107,12
136,137,137,Jeff Klein,60,10.94,64,7
137,138,138,Corey Pavin,88,10.81,74,8
138,139,139,Ty Tryon,52,10.71,56,6
139,140,140,Robert Gamez,114,10.56,161,17
140,141,141,Briny Baird,113,10.49,143,15
141,142,142,Tom Byrum,97,10.47,86,9
142,143,143,Jeff Sluman,106,10.43,115,12
143,144,144,Todd Fischer,97,10.38,106,11
144,145,145,Glen Hnatiuk,92,10.34,116,12
145,146,146,Jay Haas,89,10.31,97,10
146,147,147,Jeff Brehaut,110,10.24,127,13
147,148,148,Andy Miller,75,10.14,69,7
148,149,149,Darron Stiles,93,10.11,89,9
149,T150,T150,Jason Caron,74,10.0,70,7
150,T150,T150,Neal Lancaster,110,10.0,110,11
151,T150,T150,Deane Pappas,75,10.0,80,8
152,153,153,Richard Johnson,89,9.8,102,10
153,154,154,Craig Barlow,95,9.68,93,9
154,155,155,Jason Buha,61,9.52,63,6
155,156,156,Hal Sutton,81,9.47,95,9
156,157,157,Paul Azinger,73,9.41,85,8
157,158,158,Ben Crane,94,9.38,96,9
158,159,159,Phil Mickelson,87,9.26,54,5
159,T160,T160,Anthony Painter,87,9.09,88,8
160,T160,T160,Nick Price,65,9.09,55,5
161,T162,T162,Dan Forsman,98,8.93,112,10
162,T162,T162,J.J. Henry,100,8.93,112,10
163,164,164,Len Mattiace,94,8.86,79,7
164,165,165,Chris Anderson,96,8.82,68,6
165,166,166,Cliff Kresge,102,8.6,93,8
166,167,167,Brian Bateman,70,8.57,70,6
167,T168,T168,Per-Ulrik Johansson,96,8.25,97,8
168,T168,T168,Tom Lehman,87,8.25,97,8
169,170,170,Aaron Barber,94,8.16,98,8
170,171,171,Rod Pampling,87,8.14,86,7
171,172,172,Dicky Pride,73,8.06,62,5
172,173,173,Matt Kuchar,63,7.94,63,5
173,174,174,Steve Flesch,110,7.83,115,9
174,175,175,Olin Browne,113,7.81,128,10
175,176,176,Lee Janzen,83,7.61,92,7
176,177,177,Ian Leggatt,71,7.58,66,5
177,178,178,Craig Perks,82,7.41,81,6
178,179,179,Chris Smith,92,7.27,110,8
179,180,180,Jonathan Kaye,91,7.22,97,7
180,181,181,Steven Alker,87,7.06,85,6
181,182,182,Gavin Coles,69,6.94,72,5
182,183,183,Donnie Hammond,92,6.86,102,7
183,184,184,José Coceres,62,6.78,59,4
184,185,185,Mark Wilson,82,6.74,89,6
185,186,186,Arron Oberholser,80,6.54,107,7
186,187,187,Robert Damron,96,6.19,97,6
187,188,188,Adam Scott,52,6.0,50,3
188,189,189,Mike Grob,83,5.21,96,5
189,190,190,Paul Stankowski,67,5.13,78,4
