,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
65,T66,T66,Aaron Baddeley,71,31.52,92,29
66,T66,T66,Charles Howell III,120,31.52,165,52
67,68,68,J.J. Henry,100,31.41,156,49
68,69,69,Rory Sabbatini,95,31.36,118,37
69,70,70,Woody Austin,107,31.28,179,56
70,71,71,Jeff Maggert,81,31.16,138,43
71,72,72,Robert Gamez,114,31.07,177,55
72,73,73,David Sutherland,77,31.06,132,41
73,74,74,Mike Sposa,72,31.03,116,36
74,75,75,John Rollins,89,30.93,97,30
75,76,76,Jonathan Byrd,101,30.83,120,37
76,77,77,Steven Alker,87,30.77,130,40
77,78,78,Akio Sadakata,83,30.71,140,43
78,79,79,Jay Williamson,93,30.63,160,49
79,80,80,Corey Pavin,88,30.51,118,36
80,81,81,Peter Jacobsen,75,30.48,105,32
81,82,82,John Huston,76,30.46,151,46
82,83,83,Shigeki Maruyama,87,30.4,125,38
83,84,84,Retief Goosen,69,30.34,89,27
84,85,85,Rich Beem,80,30.28,109,33
85,86,86,Ben Curtis,69,30.25,119,36
86,87,87,Greg Chalmers,98,30.2,149,45
87,88,88,Lee Janzen,83,30.17,116,35
88,89,89,Brent Schwarzrock,60,30.12,83,25
89,90,90,Stuart Appleby,90,30.08,123,37
90,91,91,David Peoples,96,30.06,163,49
91,92,92,Alex Cejka,98,30.0,120,36
92,93,93,Mike Weir,80,29.82,114,34
93,94,94,Thomas Levet,85,29.77,131,39
94,95,95,Rod Pampling,87,29.68,155,46
95,96,96,Per-Ulrik Johansson,96,29.63,135,40
96,97,97,Esteban Toledo,109,29.55,176,52
97,98,98,Andrew Magee,91,29.53,149,44
98,99,99,David Gossett,92,29.52,166,49
99,100,100,Sergio Garcia,62,29.49,78,23
100,101,101,Cliff Kresge,102,29.33,150,44
101,102,102,Vijay Singh,106,29.3,157,46
102,103,103,Donnie Hammond,92,29.29,140,41
103,T104,T104,Chad Campbell,105,29.27,164,48
104,T104,T104,John Daly,56,29.27,82,24
105,106,106,Dan Forsman,98,29.22,154,45
106,107,107,Frank Lickliter II,94,29.01,162,47
107,108,108,Ben Crane,94,28.99,138,40
108,T109,T109,Craig Barlow,95,28.57,147,42
109,T109,T109,Jason Buha,61,28.57,91,26
110,T109,T109,Cameron Yancey,58,28.57,77,22
111,112,112,K.J. Choi,112,28.48,158,45
112,113,113,Darron Stiles,93,28.46,130,37
113,114,114,Dicky Pride,73,28.26,92,26
114,T115,T115,Pat Bates,111,28.23,209,59
115,T115,T115,Chris Riley,96,28.23,124,35
116,117,117,J.P. Hayes,79,28.13,128,36
117,T118,T118,Spike McRoy,103,28.1,153,43
118,T118,T118,Paul Stankowski,67,28.1,121,34
119,120,120,Bob Burns,88,27.93,111,31
120,121,121,Gavin Coles,69,27.88,104,29
121,122,122,Patrick Sheehan,101,27.85,158,44
122,123,123,Matt Gogel,77,27.72,101,28
123,124,124,Davis Love III,85,27.68,112,31
124,125,125,Stewart Cink,104,27.65,170,47
125,126,126,Richard Johnson,89,27.64,123,34
126,T127,T127,Briny Baird,113,27.59,174,48
127,T127,T127,Glen Day,103,27.59,174,48
128,129,129,Kevin Sutherland,97,27.56,127,35
129,130,130,Todd Barranger,78,27.55,98,27
130,131,131,Dean Wilson,82,27.52,109,30
131,132,132,Brian Gay,100,27.46,142,39
132,133,133,John Morgan,81,27.34,128,35
133,134,134,John Senden,111,27.33,161,44
134,T135,T135,Steve Allan,53,27.27,88,24
135,T135,T135,Kenichi Kuboya,91,27.27,143,39
136,137,137,Robert Allenby,87,27.18,103,28
137,138,138,Peter Lonard,96,27.14,140,38
138,139,139,Notah Begay III,92,27.07,133,36
139,140,140,Tom Gillis,71,27.05,122,33
140,141,141,Skip Kendall,110,26.92,182,49
141,T142,T142,Tom Lehman,87,26.83,123,33
142,T142,T142,Pat Perez,95,26.83,123,33
143,144,144,Paul Azinger,73,26.73,101,27
144,T145,T145,Marco Dawson,86,26.67,135,36
145,T145,T145,Jonathan Kaye,91,26.67,135,36
146,T147,T147,Jim Carter,95,26.47,136,36
147,T147,T147,Mathew Goggin,90,26.47,136,36
148,149,149,Jeff Sluman,106,26.4,178,47
149,150,150,Len Mattiace,94,26.26,99,26
150,151,151,Joel Edwards,60,26.17,107,28
151,152,152,Anthony Painter,87,26.15,130,34
152,153,153,Jeff Klein,60,26.14,88,23
153,154,154,Hidemichi Tanaka,112,26.0,200,52
154,155,155,John Maginnes,87,25.95,131,34
155,156,156,Aaron Barber,94,25.64,156,40
156,157,157,Scott Verplank,97,25.63,160,41
157,158,158,Jesper Parnevik,102,25.58,129,33
158,159,159,Harrison Frazar,88,25.52,145,37
159,160,160,Luke Donald,88,25.36,138,35
160,161,161,Brad Elder,51,25.33,75,19
161,162,162,Garrett Willis,97,25.31,162,41
162,163,163,Kent Jones,74,25.2,127,32
163,T164,T164,Robert Damron,96,25.0,140,35
164,T164,T164,Mike Heinen,89,25.0,164,41
165,166,166,Chris DiMarco,98,24.81,129,32
166,167,167,Arron Oberholser,80,24.46,139,34
167,168,168,John Riegger,55,24.27,103,25
168,169,169,J.L. Lewis,99,24.26,136,33
169,170,170,Matt Kuchar,63,24.21,95,23
170,171,171,Shaun Micheel,97,24.16,149,36
171,172,172,Jeff Brehaut,110,24.14,145,35
172,173,173,Glen Hnatiuk,92,23.93,163,39
173,174,174,Joey Sindelar,93,23.84,172,41
174,175,175,Carlos Franco,99,23.81,168,40
175,176,176,Carl Paulson,101,23.78,164,39
176,177,177,Neal Lancaster,110,23.76,181,43
177,178,178,José Coceres,62,23.71,97,23
178,179,179,Fred Funk,112,23.63,182,43
179,180,180,Gene Sauers,87,23.61,144,34
180,181,181,Jerry Kelly,108,22.97,148,34
181,182,182,Tim Clark,79,22.69,119,27
182,183,183,Joe Durant,96,22.54,173,39
183,184,184,Tommy Armour III,66,22.41,116,26
184,185,185,Ian Leggatt,71,21.85,119,26
185,186,186,Ernie Els,65,21.84,87,19
186,187,187,Vance Veazey,66,20.65,92,19
187,188,188,Mark Brooks,90,19.44,108,21
188,189,189,Mark O'Meara,69,18.42,76,14
189,190,190,Kenneth Staton,59,18.09,94,17
