,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
84,T85,T85,Brian Gay,100,1.38,2.0,145,98.6
85,T85,T85,Duffy Waldorf,90,1.38,2.0,145,98.6
86,87,87,Jason Gore,83,1.39,2.0,144,98.6
87,88,88,Arron Oberholser,80,1.4,2.0,143,98.6
88,89,89,Hal Sutton,81,1.42,2.0,141,98.5
89,T90,T90,Richard Johnson,89,1.44,2.0,139,98.5
90,T90,T90,Geoff Ogilvy,86,1.44,2.0,139,98.5
91,T92,T92,Aaron Barber,94,1.45,2.0,138,98.5
92,T92,T92,Alex Cejka,98,1.45,2.0,138,98.5
93,94,94,Loren Roberts,87,1.46,2.0,137,98.5
94,95,95,Corey Pavin,88,1.52,2.0,132,98.4
95,96,96,John Maginnes,87,1.53,2.0,131,98.4
96,T97,T97,Cameron Beckman,86,1.54,2.0,130,98.4
97,T97,T97,Ernie Els,65,1.54,1.0,65,98.4
98,T99,T99,Brenden Pappas,105,1.55,3.0,194,98.4
99,T99,T99,Vijay Singh,106,1.55,2.0,129,98.4
100,101,101,Craig Perks,82,1.57,2.0,127,98.4
101,102,102,Harrison Frazar,88,1.6,2.0,125,98.4
102,103,103,Gavin Coles,69,1.64,2.0,122,98.3
103,104,104,Craig Barlow,95,1.67,3.0,180,98.3
104,105,105,Pat Bates,111,1.73,3.0,173,98.2
105,T106,T106,J.P. Hayes,79,1.74,2.0,115,98.2
106,T106,T106,Paul Stankowski,67,1.74,2.0,115,98.2
107,108,108,J.J. Henry,100,1.75,3.0,171,98.2
108,109,109,Ian Leggatt,71,1.77,2.0,113,98.2
109,T110,T110,Tim Petrovic,108,1.78,3.0,169,98.2
110,T110,T110,John Senden,111,1.78,3.0,169,98.2
111,112,112,Robert Damron,96,1.8,3.0,167,98.2
112,113,113,Jason Caron,74,1.82,2.0,110,98.1
113,T114,T114,Phil Mickelson,87,1.83,2.0,109,98.1
114,T114,T114,David Sutherland,77,1.83,2.0,109,98.1
115,116,116,Charles Howell III,120,1.84,3.0,163,98.1
116,117,117,Tim Herron,102,1.85,3.0,162,98.1
117,118,118,José Coceres,62,1.87,2.0,107,98.1
118,119,119,Davis Love III,85,1.9,2.0,105,98.1
119,120,120,Chris Smith,92,1.91,3.0,157,98.0
120,121,121,Deane Pappas,75,1.92,2.0,104,98.0
121,122,122,Glen Hnatiuk,92,1.95,3.0,154,98.0
122,123,123,Andrew Magee,91,1.96,3.0,153,98.0
123,124,124,Kent Jones,74,1.98,2.0,101,98.0
124,T125,T125,Spike McRoy,103,2.0,3.0,150,98.0
125,T125,T125,Adam Scott,52,2.0,1.0,50,98.0
126,127,127,David Gossett,92,2.01,3.0,149,97.9
127,128,128,Ben Curtis,69,2.02,2.0,99,97.9
128,129,129,Rory Sabbatini,95,2.03,3.0,148,97.9
129,130,130,Stewart Cink,104,2.05,3.0,146,97.9
130,T131,T131,Doug Barron,90,2.11,3.0,142,97.8
131,T131,T131,K.J. Choi,112,2.11,3.0,142,97.8
132,T133,T133,Jeff Sluman,106,2.13,3.0,141,97.8
133,T133,T133,Garrett Willis,97,2.13,3.0,141,97.8
134,135,135,Carl Pettersson,80,2.14,3.0,140,97.8
135,136,136,Paul Azinger,73,2.17,3.0,138,97.8
136,T137,T137,Hank Kuehne,73,2.21,3.0,136,97.7
137,T137,T137,Heath Slocum,101,2.21,4.0,181,97.7
138,139,139,Cameron Yancey,58,2.25,2.0,89,97.7
139,140,140,Dicky Pride,73,2.27,3.0,132,97.7
140,141,141,Fred Funk,112,2.29,4.0,175,97.7
141,T142,T142,Briny Baird,113,2.33,4.0,172,97.6
142,T142,T142,Bob Estes,92,2.33,3.0,129,97.6
143,T142,T142,John Huston,76,2.33,3.0,129,97.6
144,T142,T142,Mark Wilson,82,2.33,3.0,129,97.6
145,146,146,Bernhard Langer,65,2.35,2.0,85,97.6
146,147,147,Stuart Appleby,90,2.54,3.0,118,97.4
147,148,148,Jay Don Blake,77,2.59,3.0,116,97.4
148,149,149,Shaun Micheel,97,2.63,4.0,152,97.3
149,150,150,Marco Dawson,86,2.68,4.0,149,97.3
150,T151,T151,Stephen Ames,91,2.72,5.0,184,97.2
151,T151,T151,Mathew Goggin,90,2.72,4.0,147,97.2
152,153,153,Peter Jacobsen,75,2.78,3.0,108,97.2
153,154,154,Anthony Painter,87,2.9,4.0,138,97.1
154,155,155,Matt Gogel,77,2.97,3.0,101,97.0
155,156,156,Frank Lickliter II,94,2.99,4.0,134,97.0
156,157,157,Kenneth Staton,59,3.0,3.0,100,97.0
157,158,158,Jeff Klein,60,3.03,3.0,99,96.9
158,159,159,Jonathan Byrd,101,3.05,4.0,131,96.9
159,160,160,Brandt Jobe,77,3.06,3.0,98,96.9
160,161,161,Robert Allenby,87,3.25,4.0,123,96.7
161,162,162,Paul Gow,62,3.3,3.0,91,96.7
162,T163,T163,Michael Clark II,54,3.37,3.0,89,96.6
163,T163,T163,Sergio Garcia,62,3.37,3.0,89,96.6
164,T165,T165,Peter Lonard,96,3.39,4.0,118,96.6
165,T165,T165,Steve Lowery,86,3.39,4.0,118,96.6
166,T167,T167,Rocco Mediate,80,3.45,4.0,116,96.5
167,T167,T167,"Dave Stockton, Jr.",79,3.45,5.0,145,96.5
168,169,169,Patrick Sheehan,101,3.47,5.0,144,96.5
169,170,170,John Daly,56,3.7,3.0,81,96.3
170,171,171,Tom Lehman,87,3.74,4.0,107,96.2
171,172,172,Mark O'Meara,69,3.75,3.0,80,96.2
172,173,173,Akio Sadakata,83,3.88,5.0,129,96.1
173,174,174,Donnie Hammond,92,3.97,6.0,151,96.0
174,175,175,John Morgan,81,4.03,5.0,124,95.9
175,176,176,Kenichi Kuboya,91,4.05,6.0,148,95.9
176,177,177,David Toms,90,4.1,5.0,122,95.9
177,178,178,Brent Geiberger,51,4.23,3.0,71,95.7
178,179,179,Brent Schwarzrock,60,4.26,4.0,94,95.7
179,180,180,Todd Barranger,78,4.32,6.0,139,95.6
180,181,181,Brian Bateman,70,4.55,5.0,110,95.4
181,182,182,Carl Paulson,101,4.71,9.0,191,95.2
182,183,183,Pat Perez,95,4.96,6.0,121,95.0
183,184,184,Scott Laycock,71,5.0,6.0,120,95.0
184,185,185,Tom Gillis,71,5.22,7.0,134,94.7
185,186,186,Billy Mayfair,105,5.39,9.0,167,94.6
186,187,187,Woody Austin,107,5.42,9.0,166,94.5
187,188,188,Esteban Toledo,109,5.75,10.0,174,94.2
188,189,189,Cliff Kresge,102,5.85,10.0,171,94.1
189,190,190,Jason Buha,61,7.06,6.0,85,92.9
