,Scrambling_from__10_yards_RANK THIS WEEK,Scrambling_from__10_yards_RANK LAST WEEK,Scrambling_from__10_yards_PLAYER NAME,Scrambling_from__10_yards_ROUNDS,Scrambling_from__10_yards_%,Scrambling_from__10_yards_SUCCESSES,Scrambling_from__10_yards_ATTEMPTS
113,T113,T113,Jesper Parnevik,85,82.35,14,17
114,T113,T113,Craig Stadler,72,82.35,14,17
115,116,116,Kenny Perry,98,82.22,37,45
116,T117,T117,Matt Gogel,79,82.14,23,28
117,T117,T117,Mike Weir,94,82.14,23,28
118,T117,T117,Kaname Yokoo,74,82.14,23,28
119,120,120,Heath Slocum,96,82.0,41,50
120,T121,T121,Kevin Sutherland,96,81.82,27,33
121,T121,T121,Tommy Tolles,64,81.82,36,44
122,T123,T123,Brian Bateman,94,81.63,40,49
123,T123,T123,Hidemichi Tanaka,104,81.63,40,49
124,T125,T125,Glen Day,107,81.58,62,76
125,T125,T125,David Gossett,95,81.58,31,38
126,T125,T125,Deane Pappas,90,81.58,31,38
127,128,128,Dudley Hart,88,81.4,35,43
128,129,129,Olin Browne,107,81.36,48,59
129,T130,T130,Skip Kendall,103,81.25,52,64
130,T130,T130,Bernhard Langer,55,81.25,13,16
131,T132,T132,Rod Pampling,98,81.08,30,37
132,T132,T132,Matt Peterson,80,81.08,30,37
133,134,134,José María Olazábal,71,80.95,17,21
134,135,135,Cameron Beckman,87,80.85,38,47
135,T136,T136,Craig Barlow,62,80.77,21,26
136,T136,T136,Steve Lowery,98,80.77,42,52
137,T138,T138,Ben Crane,91,80.7,46,57
138,T138,T138,Robert Damron,85,80.7,46,57
139,140,140,Per-Ulrik Johansson,87,80.65,25,31
140,T141,T141,Dan Forsman,83,80.56,29,36
141,T141,T141,Peter Jacobsen,67,80.56,29,36
142,T141,T141,Kirk Triplett,84,80.56,29,36
143,T144,T144,Pat Bates,94,80.49,33,41
144,T144,T144,Paul Gow,99,80.49,33,41
145,T144,T144,Bob Heintz,68,80.49,33,41
146,T147,T147,Mark Brooks,97,80.0,52,65
147,T147,T147,David Frost,90,80.0,28,35
148,T147,T147,Jason Hill,59,80.0,24,30
149,T147,T147,Tripp Isenhour,68,80.0,24,30
150,T147,T147,Carl Paulson,84,80.0,32,40
151,T147,T147,Corey Pavin,78,80.0,28,35
152,T147,T147,Brian Watts,58,80.0,24,30
153,154,154,Jim Carter,98,79.63,43,54
154,155,155,Robin Freeman,79,79.55,35,44
155,156,156,Bradley Hughes,60,79.31,23,29
156,T157,T157,Robert Allenby,96,79.17,38,48
157,T157,T157,John Cook,85,79.17,19,24
158,T157,T157,Kent Jones,105,79.17,38,48
159,160,160,Joe Durant,87,78.95,30,38
160,161,161,Bart Bryant,69,78.79,26,33
161,162,162,Glen Hnatiuk,95,78.69,48,61
162,T163,T163,Neal Lancaster,101,78.57,33,42
163,T163,T163,Pat Perez,89,78.57,33,42
164,165,165,Robert Gamez,69,78.43,40,51
165,166,166,Tom Scherrer,98,78.26,36,46
166,167,167,Michael Muehr,73,78.13,25,32
167,168,168,Peter Lonard,93,78.05,32,41
168,169,169,Dicky Pride,51,77.78,21,27
169,T170,T170,Ian Leggatt,97,77.55,38,49
170,T170,T170,Justin Leonard,97,77.55,38,49
171,T172,T172,K.J. Choi,93,77.5,31,40
172,T172,T172,Craig Perks,91,77.5,31,40
173,T174,T174,Paul Azinger,69,77.27,17,22
174,T174,T174,John Daly,62,77.27,17,22
175,T176,T176,Tim Clark,76,77.14,27,35
176,T176,T176,Boo Weekley,57,77.14,27,35
177,T178,T178,Brenden Pappas,62,76.92,20,26
178,T178,T178,Lee Porter,91,76.92,30,39
179,180,180,Tom Byrum,77,76.19,32,42
180,181,181,Charles Howell III,118,76.09,35,46
181,182,182,Russ Cochran,68,75.76,25,33
182,183,183,Fulton Allem,64,75.68,28,37
183,184,184,Bob May,91,75.61,31,41
184,185,185,Luke Donald,106,75.47,40,53
185,T186,T186,Stuart Appleby,97,75.0,33,44
186,T186,T186,"David Berganio, Jr.",80,75.0,39,52
187,T186,T186,Frank Lickliter II,94,75.0,21,28
188,T186,T186,Brett Quigley,93,75.0,33,44
189,190,190,Ernie Els,68,74.07,20,27
190,191,191,Jeff Brehaut,87,74.0,37,50
191,192,192,Steve Flesch,110,73.81,31,42
192,193,193,Eduardo Herrera,59,73.68,28,38
193,194,194,Scott Dunlap,74,73.33,22,30
194,195,195,Miguel Angel Jiménez,60,73.08,19,26
195,196,196,John Rollins,124,72.73,40,55
196,197,197,Geoff Ogilvy,90,72.0,36,50
197,198,198,Brad Elder,76,70.37,19,27
198,199,199,Sergio Garcia,79,69.23,9,13
199,200,200,Scott Verplank,93,67.86,19,28
200,201,201,Brad Lardon,59,64.52,20,31
201,202,202,Tom Lehman,78,61.11,11,18
