,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
81,T81,T81,John Daly,62,0.344,32,11.0
82,T81,T81,Justin Leonard,97,0.344,64,22.0
83,T84,T84,Jonathan Byrd,96,0.345,84,29.0
84,T84,T84,Craig Parry,69,0.345,55,19.0
85,T84,T84,Mike Weir,94,0.345,55,19.0
86,87,87,Brent Geiberger,95,0.34600000000000003,78,27.0
87,88,88,Bob Burns,99,0.349,83,29.0
88,89,89,Billy Andrade,100,0.35100000000000003,74,26.0
89,90,90,Vijay Singh,102,0.353,68,24.0
90,91,91,Stuart Appleby,97,0.35600000000000004,59,21.0
91,T92,T92,Olin Browne,107,0.359,78,28.0
92,T92,T92,Dicky Pride,51,0.359,39,14.0
93,T92,T92,Steve Stricker,68,0.359,39,14.0
94,95,95,Peter Lonard,93,0.36,50,18.0
95,T96,T96,Jeff Brehaut,87,0.361,61,22.0
96,T96,T96,David Peoples,105,0.361,72,26.0
97,T96,T96,Duffy Waldorf,90,0.361,61,22.0
98,99,99,Bart Bryant,69,0.36200000000000004,47,17.0
99,100,100,Chad Campbell,111,0.364,77,28.0
100,T101,T101,Woody Austin,102,0.365,85,31.0
101,T101,T101,Kaname Yokoo,74,0.365,63,23.0
102,103,103,Chris Smith,103,0.36700000000000005,60,22.0
103,104,104,Bob Estes,93,0.368,57,21.0
104,105,105,Brad Lardon,59,0.37,46,17.0
105,T106,T106,Steve Flesch,110,0.371,70,26.0
106,T106,T106,Geoff Ogilvy,90,0.371,70,26.0
107,108,108,Jay Don Blake,107,0.373,83,31.0
108,T109,T109,José Coceres,51,0.375,56,21.0
109,T109,T109,David Duval,78,0.375,48,18.0
110,T109,T109,Phil Tataurangi,88,0.375,56,21.0
111,112,112,Jerry Smith,91,0.377,77,29.0
112,T113,T113,Brandel Chamblee,85,0.38,79,30.0
113,T113,T113,Mathew Goggin,64,0.38,50,19.0
114,115,115,Brian Bateman,94,0.381,97,37.0
115,T116,T116,Michael Clark II,97,0.382,76,29.0
116,T116,T116,Hal Sutton,74,0.382,34,13.0
117,118,118,John Rollins,124,0.384,86,33.0
118,119,119,"David Berganio, Jr.",80,0.386,57,22.0
119,T120,T120,Paul Goydos,66,0.391,46,18.0
120,T120,T120,Lee Porter,91,0.391,87,34.0
121,T120,T120,Rory Sabbatini,69,0.391,46,18.0
122,123,123,Frank Nobilo,94,0.392,74,29.0
123,124,124,Dudley Hart,88,0.39299999999999996,61,24.0
124,125,125,Greg Kraft,86,0.39399999999999996,66,26.0
125,T126,T126,Tommy Armour III,82,0.4,50,20.0
126,T126,T126,Matt Gogel,79,0.4,65,26.0
127,T126,T126,Jay Haas,83,0.4,60,24.0
128,T126,T126,Eduardo Herrera,59,0.4,55,22.0
129,130,130,Kenneth Staton,104,0.402,92,37.0
130,T131,T131,Franklin Langham,72,0.40299999999999997,67,27.0
131,T131,T131,Corey Pavin,78,0.40299999999999997,67,27.0
132,T133,T133,Michael Long,71,0.40399999999999997,57,23.0
133,T133,T133,Kirk Triplett,84,0.40399999999999997,47,19.0
134,135,135,Glen Day,107,0.405,74,30.0
135,136,136,Heath Slocum,96,0.406,64,26.0
136,137,137,Harrison Frazar,88,0.40700000000000003,59,24.0
137,138,138,J.J. Henry,112,0.408,76,31.0
138,139,139,Per-Ulrik Johansson,87,0.409,66,27.0
139,140,140,Steve Lowery,98,0.41,78,32.0
140,141,141,Edward Fryatt,94,0.41100000000000003,73,30.0
141,T142,T142,Notah Begay III,76,0.41200000000000003,51,21.0
142,T142,T142,Brian Henninger,66,0.41200000000000003,51,21.0
143,144,144,John Senden,96,0.414,58,24.0
144,145,145,Robert Gamez,69,0.415,65,27.0
145,146,146,Jeff Maggert,83,0.42,50,21.0
146,T147,T147,Steve Elkington,82,0.423,52,22.0
147,T147,T147,Tom Pernice Jr.,101,0.423,71,30.0
148,149,149,Scott Dunlap,74,0.424,59,25.0
149,150,150,Rocco Mediate,79,0.425,40,17.0
150,T151,T151,Kent Jones,105,0.426,94,40.0
151,T151,T151,Pete Jordan,78,0.426,61,26.0
152,T151,T151,Matt Peterson,80,0.426,68,29.0
153,154,154,J.L. Lewis,98,0.429,70,30.0
154,T155,T155,Chris DiMarco,111,0.431,72,31.0
155,T155,T155,Bob Heintz,68,0.431,51,22.0
156,T155,T155,Hidemichi Tanaka,104,0.431,65,28.0
157,T155,T155,David Toms,106,0.431,58,25.0
158,159,159,Charles Howell III,118,0.43200000000000005,81,35.0
159,160,160,Kenny Perry,98,0.433,67,29.0
160,161,161,Brandt Jobe,94,0.434,76,33.0
161,162,162,Michael Allen,76,0.435,62,27.0
162,163,163,Boo Weekley,57,0.43799999999999994,48,21.0
163,164,164,Brett Quigley,93,0.44,75,33.0
164,165,165,Robin Freeman,79,0.441,59,26.0
165,T166,T166,Robert Damron,85,0.444,63,28.0
166,T166,T166,Donnie Hammond,60,0.444,45,20.0
167,168,168,Pat Perez,89,0.45,60,27.0
168,169,169,Steve Allan,93,0.45299999999999996,75,34.0
169,T170,T170,Jess Daley,76,0.455,77,35.0
170,T170,T170,Tripp Isenhour,68,0.455,55,25.0
171,T170,T170,Kevin Sutherland,96,0.455,44,20.0
172,173,173,Paul Stankowski,100,0.45899999999999996,85,39.0
173,174,174,Steve Jones,71,0.462,39,18.0
174,175,175,Paul Gow,99,0.465,86,40.0
175,T176,T176,Brad Elder,76,0.466,58,27.0
176,T176,T176,Sergio Garcia,79,0.466,73,34.0
177,T178,T178,Mark Calcavecchia,84,0.467,45,21.0
178,T178,T178,Jason Hill,59,0.467,45,21.0
179,180,180,Rich Beem,99,0.46799999999999997,77,36.0
180,181,181,Tommy Tolles,64,0.47200000000000003,53,25.0
181,182,182,Brenden Pappas,62,0.474,57,27.0
182,183,183,Jeff Gove,89,0.475,59,28.0
183,184,184,Fulton Allem,64,0.478,46,22.0
184,T185,T185,J.P. Hayes,78,0.48100000000000004,54,26.0
185,T185,T185,John Huston,99,0.48100000000000004,52,25.0
186,187,187,Joey Sindelar,104,0.484,64,31.0
187,188,188,Garrett Willis,80,0.48700000000000004,78,38.0
188,189,189,Jesper Parnevik,85,0.488,41,20.0
189,T190,T190,Frank Lickliter II,94,0.5,58,29.0
190,T190,T190,Craig Stadler,72,0.5,44,22.0
191,192,192,Gary Nicklaus,66,0.51,49,25.0
192,193,193,Joe Durant,87,0.513,39,20.0
193,194,194,Deane Pappas,90,0.514,72,37.0
194,195,195,Paul Claxton,83,0.516,62,32.0
195,196,196,Blaine McCallister,75,0.531,49,26.0
196,T197,T197,Joe Ogilvie,50,0.5329999999999999,45,24.0
197,T197,T197,Brett Wetterich,89,0.5329999999999999,60,32.0
198,T199,T199,Fred Couples,64,0.537,41,22.0
199,T199,T199,Bo Van Pelt,78,0.537,67,36.0
200,201,201,Spike McRoy,69,0.5379999999999999,52,28.0
201,202,202,Bradley Hughes,60,0.61,41,25.0
