,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
84,T80,T80,Joe Durant,85,4.67,729,156
85,T80,T80,Fred Funk,97,4.67,714,153
86,T80,T80,Todd Hamilton,92,4.67,710,152
87,T80,T80,Frank Lickliter II,89,4.67,640,137
88,T80,T80,Deane Pappas,72,4.67,500,107
89,T80,T80,Brenden Pappas,111,4.67,991,212
90,T80,T80,Craig Parry,52,4.67,416,89
91,T80,T80,Kenny Perry,79,4.67,495,106
92,T80,T80,Chris Smith,105,4.67,855,183
93,T80,T80,Duffy Waldorf,79,4.67,528,113
94,T95,T95,Brad Faxon,94,4.68,735,157
95,T95,T95,Zach Johnson,109,4.68,725,155
96,T95,T95,Shigeki Maruyama,93,4.68,665,142
97,T95,T95,Joe Ogilvie,104,4.68,801,171
98,T95,T95,Dan Olsen,75,4.68,665,142
99,T100,T100,Arjun Atwal,85,4.69,736,157
100,T100,T100,Paul Azinger,75,4.69,633,135
101,T100,T100,Notah Begay III,71,4.69,586,125
102,T100,T100,Ken Duke,89,4.69,802,171
103,T100,T100,Steve Elkington,64,4.69,502,107
104,T100,T100,Niclas Fasth,61,4.69,595,127
105,T100,T100,Todd Fischer,104,4.69,877,187
106,T100,T100,Freddie Jacobson,83,4.69,568,121
107,T100,T100,Jerry Kelly,113,4.69,774,165
108,T100,T100,Cliff Kresge,89,4.69,745,159
109,T100,T100,Justin Leonard,90,4.69,666,142
110,T100,T100,Hunter Mahan,94,4.69,779,166
111,T100,T100,Mark Wilson,62,4.69,581,124
112,T113,T113,Michael Allen,87,4.7,747,159
113,T113,T113,Bart Bryant,73,4.7,540,115
114,T113,T113,Danny Ellis,81,4.7,663,141
115,T113,T113,Mathias Grönberg,91,4.7,841,179
116,T113,T113,Richard Johnson,102,4.7,874,186
117,T113,T113,Scott McCarron,88,4.7,691,147
118,T113,T113,Ryan Palmer,103,4.7,761,162
119,T113,T113,Steve Pate,71,4.7,644,137
120,T113,T113,David Peoples,82,4.7,668,142
121,T113,T113,Pat Perez,102,4.7,850,181
122,T113,T113,Tom Pernice Jr.,103,4.7,827,176
123,T113,T113,Nick Price,51,4.7,371,79
124,T113,T113,John Rollins,90,4.7,724,154
125,T113,T113,Jeff Sluman,98,4.7,728,155
126,T113,T113,Vaughn Taylor,84,4.7,574,122
127,T128,T128,David Branshaw,84,4.71,753,160
128,T128,T128,D.J. Brigman,79,4.71,664,141
129,T128,T128,Mark Calcavecchia,79,4.71,636,135
130,T128,T128,Chad Campbell,100,4.71,753,160
131,T128,T128,Greg Chalmers,70,4.71,593,126
132,T128,T128,John Huston,62,4.71,452,96
133,T128,T128,Blaine McCallister,68,4.71,622,132
134,T128,T128,Kirk Triplett,88,4.71,513,109
135,T128,T128,Omar Uresti,85,4.71,759,161
136,T137,T137,Jeff Brehaut,106,4.72,878,186
137,T137,T137,Bob Estes,73,4.72,646,137
138,T137,T137,Brent Geiberger,94,4.72,737,156
139,T137,T137,Bernhard Langer,59,4.72,548,116
140,T137,T137,Spike McRoy,93,4.72,811,172
141,T137,T137,Mark O'Meara,58,4.72,496,105
142,T143,T143,Robert Allenby,93,4.73,780,165
143,T143,T143,Mark Hensby,97,4.73,676,143
144,T143,T143,Jonathan Kaye,79,4.73,662,140
145,T143,T143,Billy Mayfair,109,4.73,983,208
146,T143,T143,David Toms,80,4.73,568,120
147,T143,T143,Bob Tway,90,4.73,700,148
148,T149,T149,Alex Cejka,76,4.74,564,119
149,T149,T149,Tim Clark,84,4.74,607,128
150,T149,T149,Luke Donald,72,4.74,460,97
151,T149,T149,Dan Forsman,79,4.74,668,141
152,T149,T149,David Frost,78,4.74,740,156
153,T149,T149,Robert Gamez,103,4.74,834,176
154,T149,T149,Skip Kendall,99,4.74,834,176
155,T149,T149,Patrick Sheehan,113,4.74,967,204
156,T149,T149,Jay Williamson,100,4.74,862,182
157,T158,T158,Billy Andrade,104,4.75,1012,213
158,T158,T158,Stuart Appleby,84,4.75,599,126
159,T158,T158,Tom Byrum,83,4.75,727,153
160,T158,T158,Russ Cochran,61,4.75,537,113
161,T158,T158,Robert Damron,92,4.75,836,176
162,T158,T158,Neal Lancaster,106,4.75,889,187
163,T158,T158,Steve Lowery,91,4.75,712,150
164,165,165,Gene Sauers,83,4.76,723,152
165,T166,T166,Aaron Baddeley,87,4.77,720,151
166,T166,T166,Kris Cox,73,4.77,534,112
167,T166,T166,Jason Dufner,79,4.77,663,139
168,T166,T166,Kevin Muncrief,50,4.77,448,94
169,T166,T166,Craig Perks,75,4.77,625,131
170,T166,T166,Heath Slocum,92,4.77,802,168
171,T166,T166,Hidemichi Tanaka,89,4.77,820,172
172,T173,T173,Pat Bates,99,4.78,836,175
173,T173,T173,Mark Brooks,72,4.78,607,127
174,T173,T173,Bob Burns,88,4.78,775,162
175,T173,T173,Glen Day,101,4.78,942,197
176,T173,T173,Stephen Leaney,84,4.78,665,139
177,T173,T173,Shaun Micheel,93,4.78,807,169
178,T173,T173,Hirofumi Miyase,65,4.78,540,113
179,T173,T173,Arron Oberholser,77,4.78,679,142
180,T173,T173,Esteban Toledo,92,4.78,788,165
181,T182,T182,Rich Barcelo,67,4.79,551,115
182,T182,T182,John Cook,57,4.79,441,92
183,T182,T182,Brian Kortan,65,4.79,546,114
184,T182,T182,Scott Simpson,55,4.79,417,87
185,T186,T186,Guy Boros,64,4.8,595,124
186,T186,T186,J.P. Hayes,79,4.8,739,154
187,T186,T186,Roland Thatcher,66,4.8,581,121
188,T189,T189,Rory Sabbatini,89,4.81,678,141
189,T189,T189,Andre Stolz,53,4.81,438,91
190,191,191,Tripp Isenhour,55,4.82,487,101
191,192,192,Craig Bowden,83,4.84,687,142
192,193,193,David Gossett,57,4.85,519,107
193,194,194,Dicky Pride,66,4.86,641,132
194,195,195,Len Mattiace,75,4.87,691,142
195,196,196,David Morland IV,73,4.88,595,122
