,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
106,T106,T106,Kirk Triplett,71.05,1350,19
107,108,108,Lee Janzen,71.06,1208,17
108,109,109,Danny Briggs,71.07,995,14
109,110,110,Robert Gamez,71.1,1422,20
110,111,111,Kevin Sutherland,71.13,1138,16
111,112,112,Shigeki Maruyama,71.19,1495,21
112,T113,T113,Robert Allenby,71.2,1424,20
113,T113,T113,Jason Bohn,71.2,1424,20
114,T113,T113,Skip Kendall,71.2,1424,20
115,T113,T113,Craig Parry,71.2,712,10
116,T113,T113,Omar Uresti,71.2,1068,15
117,T118,T118,Craig Bowden,71.21,997,14
118,T118,T118,Alex Cejka,71.21,997,14
119,120,120,Hunter Mahan,71.22,1282,18
120,121,121,John Daly,71.24,1211,17
121,T122,T122,Blaine McCallister,71.25,570,8
122,T122,T122,Andre Stolz,71.25,570,8
123,T124,T124,Bob Burns,71.29,998,14
124,T124,T124,Corey Pavin,71.29,1212,17
125,T126,T126,Russ Cochran,71.3,713,10
126,T126,T126,John Riegger,71.3,713,10
127,T128,T128,Spike McRoy,71.31,927,13
128,T128,T128,David Peoples,71.31,1141,16
129,T128,T128,Chris Riley,71.31,1141,16
130,131,131,Richard Johnson,71.32,1355,19
131,132,132,J.J. Henry,71.33,1498,21
132,133,133,Brenden Pappas,71.38,1499,21
133,T134,T134,Scott Hoch,71.4,714,10
134,T134,T134,Scott Simpson,71.4,714,10
135,T134,T134,Tommy Tolles,71.4,714,10
136,137,137,Tommy Armour III,71.41,1214,17
137,138,138,Paul Azinger,71.43,1000,14
138,139,139,K.J. Choi,71.44,1286,18
139,140,140,Brian Bateman,71.47,1215,17
140,141,141,Charles Howell III,71.48,1644,23
141,142,142,Rich Barcelo,71.5,572,8
142,143,143,David Morland IV,71.55,787,11
143,T144,T144,Mark Calcavecchia,71.56,1288,18
144,T144,T144,Steve Lowery,71.56,1288,18
145,T144,T144,Hidemichi Tanaka,71.56,1288,18
146,147,147,J.L. Lewis,71.64,1576,22
147,148,148,Patrick Sheehan,71.65,1648,23
148,149,149,Pat Bates,71.67,1290,18
149,T150,T150,Billy Andrade,71.71,1506,21
150,T150,T150,Neal Lancaster,71.71,1506,21
151,152,152,Robert Damron,71.72,1291,18
152,153,153,José María Olazábal,71.73,789,11
153,154,154,Jay Williamson,71.74,1363,19
154,155,155,Kris Cox,71.82,790,11
155,156,156,Glen Day,71.83,1293,18
156,157,157,Rich Beem,71.85,934,13
157,T158,T158,Guy Boros,71.9,719,10
158,T158,T158,Craig Perks,71.9,719,10
159,160,160,Esteban Toledo,71.91,791,11
160,161,161,Todd Hamilton,71.94,1295,18
161,T162,T162,Jeff Brehaut,71.95,1439,20
162,T162,T162,Tom Carter,71.95,1583,22
163,T164,T164,Fred Couples,72.0,792,11
164,T164,T164,Brad Faxon,72.0,1368,19
165,T164,T164,Tripp Isenhour,72.0,576,8
166,T164,T164,Brian Kortan,72.0,648,9
167,168,168,John Rollins,72.06,1153,16
168,T169,T169,David Branshaw,72.08,865,12
169,T169,T169,Scott Hend,72.08,937,13
170,171,171,Aaron Baddeley,72.12,1226,17
171,172,172,Tim Petrovic,72.18,1588,22
172,173,173,Jeff Sluman,72.19,1516,21
173,174,174,Jason Dufner,72.23,939,13
174,T175,T175,Niclas Fasth,72.33,651,9
175,T175,T175,Tag Ridings,72.33,651,9
176,177,177,Arjun Atwal,72.38,941,13
177,T178,T178,Cliff Kresge,72.42,869,12
178,T178,T178,Mark O'Meara,72.42,869,12
179,T180,T180,Mathias Grönberg,72.46,942,13
180,T180,T180,Len Mattiace,72.46,942,13
181,182,182,Gene Sauers,72.5,870,12
182,183,183,Kevin Muncrief,72.6,363,5
183,184,184,Roger Tambellini,72.62,944,13
184,185,185,Ken Duke,72.67,1090,15
185,186,186,D.J. Brigman,72.69,945,13
186,187,187,Roland Thatcher,72.73,800,11
187,188,188,Billy Mayfair,72.91,1604,22
188,189,189,Grant Waite,72.92,875,12
189,190,190,David Gossett,73.0,292,4
190,191,191,Danny Ellis,73.08,950,13
191,192,192,Hirofumi Miyase,73.29,513,7
192,T193,T193,Chris Couch,73.5,441,6
193,T193,T193,Ben Curtis,73.5,588,8
194,195,195,Mike Heinen,73.8,738,10
195,196,196,Dicky Pride,74.8,748,10
