,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
163,T164,T164,Olin Browne,72.86,510,7
164,T164,T164,Hunter Mahan,72.86,510,7
165,T164,T164,Craig Perks,72.86,510,7
166,T164,T164,Dicky Pride,72.86,510,7
167,168,168,Pat Bates,72.89,656,9
168,169,169,Tom Carter,72.92,875,12
169,T170,T170,Sergio Garcia,73.0,73,1
170,T170,T170,Matt Gogel,73.0,73,1
171,T170,T170,Retief Goosen,73.0,146,2
172,T170,T170,Shigeki Maruyama,73.0,146,2
173,T170,T170,Spike McRoy,73.0,730,10
174,T170,T170,Rod Pampling,73.0,438,6
175,T170,T170,John Riegger,73.0,146,2
176,T170,T170,Adam Scott,73.0,219,3
177,178,178,David Frost,73.17,439,6
178,T179,T179,Frank Lickliter II,73.25,293,4
179,T179,T179,Esteban Toledo,73.25,586,8
180,181,181,Kris Cox,73.43,514,7
181,T182,T182,Scott Hoch,73.5,147,2
182,T182,T182,Hirofumi Miyase,73.5,147,2
183,T182,T182,Andre Stolz,73.5,441,6
184,T182,T182,Grant Waite,73.5,294,4
185,186,186,Chris Couch,73.57,515,7
186,187,187,Dan Olsen,73.78,664,9
187,T188,T188,Notah Begay III,74.0,296,4
188,T188,T188,Niclas Fasth,74.0,296,4
189,T188,T188,Stephen Leaney,74.0,148,2
190,191,191,Todd Hamilton,74.2,371,5
191,T192,T192,Mark Brooks,74.25,297,4
192,T192,T192,Peter Lonard,74.25,297,4
193,194,194,Shaun Micheel,74.33,223,3
194,195,195,Kevin Muncrief,75.33,452,6
195,196,196,David Gossett,77.29,541,7
