,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
61,T61,T61,Scott McCarron,70.67,848,12
62,T61,T61,Justin Rose,70.67,636,9
63,64,64,Billy Mayfair,70.68,1343,19
64,65,65,Jason Bohn,70.71,990,14
65,T66,T66,Ben Crane,70.73,1061,15
66,T66,T66,David Peoples,70.73,778,11
67,T68,T68,Chad Campbell,70.75,849,12
68,T68,T68,Hidemichi Tanaka,70.75,849,12
69,T68,T68,Mike Weir,70.75,1132,16
70,71,71,Corey Pavin,70.8,708,10
71,72,72,Jay Williamson,70.82,1204,17
72,73,73,Retief Goosen,70.89,638,9
73,74,74,Arron Oberholser,70.9,709,10
74,75,75,David Toms,70.91,780,11
75,76,76,Jeff Maggert,70.92,851,12
76,77,77,Joe Durant,70.93,993,14
77,78,78,Hank Kuehne,70.94,1206,17
78,T79,T79,Briny Baird,71.0,994,14
79,T79,T79,Craig Barlow,71.0,852,12
80,T79,T79,Russ Cochran,71.0,781,11
81,T79,T79,Ken Duke,71.0,994,14
82,T79,T79,Dudley Hart,71.0,639,9
83,T79,T79,Freddie Jacobson,71.0,923,13
84,T79,T79,Justin Leonard,71.0,710,10
85,T79,T79,Tom Pernice Jr.,71.0,852,12
86,T79,T79,Carl Pettersson,71.0,710,10
87,T79,T79,Chris Smith,71.0,1136,16
88,89,89,Neal Lancaster,71.06,1137,16
89,T90,T90,Billy Andrade,71.07,995,14
90,T90,T90,Cameron Beckman,71.07,1066,15
91,T90,T90,Jay Delsing,71.07,995,14
92,93,93,Jeff Brehaut,71.12,1209,17
93,T94,T94,Craig Bowden,71.13,1067,15
94,T94,T94,Richard Johnson,71.13,1067,15
95,T96,T96,Danny Briggs,71.15,925,13
96,T96,T96,Frank Lickliter II,71.15,925,13
97,T98,T98,Steve Allan,71.18,1210,17
98,T98,T98,Greg Chalmers,71.18,783,11
99,T98,T98,Matt Gogel,71.18,783,11
100,T98,T98,Jonathan Kaye,71.18,783,11
101,102,102,David Branshaw,71.19,1139,16
102,T103,T103,Robert Damron,71.21,997,14
103,T103,T103,J.L. Lewis,71.21,997,14
104,105,105,Joe Ogilvie,71.22,1282,18
105,T106,T106,Woody Austin,71.25,855,12
106,T106,T106,Brett Quigley,71.25,1140,16
107,T108,T108,Glen Day,71.27,1069,15
108,T108,T108,Omar Uresti,71.27,1069,15
109,110,110,Tommy Armour III,71.29,998,14
110,111,111,Tommy Tolles,71.31,927,13
111,T112,T112,Scott Hend,71.33,1070,15
112,T112,T112,Duffy Waldorf,71.33,642,9
113,114,114,Olin Browne,71.36,999,14
114,T115,T115,Steve Lowery,71.38,928,13
115,T115,T115,Ryan Palmer,71.38,1142,16
116,T115,T115,Heath Slocum,71.38,928,13
117,118,118,D.J. Brigman,71.4,1071,15
118,119,119,Mark Calcavecchia,71.44,643,9
119,120,120,Brian Bateman,71.46,929,13
120,121,121,Pat Perez,71.47,1215,17
121,122,122,Rod Pampling,71.5,1001,14
122,123,123,Tim Petrovic,71.53,1073,15
123,T124,T124,Nick Price,71.56,644,9
124,T124,T124,Ted Purdy,71.56,1145,16
125,T124,T124,John Riegger,71.56,644,9
126,127,127,Brian Kortan,71.57,1002,14
127,128,128,Dean Wilson,71.58,1360,19
128,T129,T129,Dan Forsman,71.64,788,11
129,T129,T129,Fred Funk,71.64,788,11
130,131,131,Roger Tambellini,71.67,1075,15
131,132,132,Alex Cejka,71.7,717,10
132,133,133,Bernhard Langer,71.71,502,7
133,134,134,Cliff Kresge,71.72,1291,18
134,135,135,Steve Pate,71.73,789,11
135,136,136,Rich Barcelo,71.75,861,12
136,T137,T137,Shaun Micheel,71.78,646,9
137,T137,T137,Mark Wilson,71.78,646,9
138,139,139,Steve Flesch,71.79,1005,14
139,140,140,Rocco Mediate,71.86,503,7
140,T141,T141,Michael Allen,71.9,719,10
141,T141,T141,Stephen Leaney,71.9,719,10
142,143,143,Todd Hamilton,71.94,1151,16
143,T144,T144,Rich Beem,72.0,720,10
144,T144,T144,Tom Byrum,72.0,864,12
145,T144,T144,Mike Heinen,72.0,648,9
146,T144,T144,Lee Janzen,72.0,864,12
147,T144,T144,Blaine McCallister,72.0,864,12
148,T144,T144,Kevin Na,72.0,1296,18
149,T144,T144,Adam Scott,72.0,648,9
150,T144,T144,Joey Sindelar,72.0,792,11
151,152,152,Lucas Glover,72.06,1225,17
152,T153,T153,Brad Faxon,72.08,865,12
153,T153,T153,Skip Kendall,72.08,865,12
154,T155,T155,Tom Carter,72.1,1442,20
155,T155,T155,Matt Kuchar,72.1,721,10
156,T155,T155,Mark O'Meara,72.1,721,10
157,T158,T158,José Coceres,72.11,649,9
158,T158,T158,Fred Couples,72.11,649,9
159,160,160,Len Mattiace,72.15,938,13
160,161,161,Scott Hoch,72.17,433,6
161,T162,T162,Guy Boros,72.2,722,10
162,T162,T162,Tripp Isenhour,72.2,722,10
163,T162,T162,Hunter Mahan,72.2,1444,20
164,165,165,Steve Stricker,72.22,650,9
165,166,166,Brian Gay,72.27,1084,15
166,T167,T167,Pat Bates,72.4,1086,15
167,T167,T167,David Morland IV,72.4,1086,15
168,T167,T167,Dicky Pride,72.4,724,10
169,T167,T167,Gene Sauers,72.4,1086,15
170,171,171,K.J. Choi,72.44,652,9
171,172,172,Mathias Grönberg,72.53,1233,17
172,173,173,Tag Ridings,72.56,653,9
173,174,174,Darren Clarke,72.57,508,7
174,175,175,Tim Herron,72.62,944,13
175,T176,T176,Arjun Atwal,72.69,1163,16
176,T176,T176,Kris Cox,72.69,945,13
177,178,178,Craig Parry,72.71,509,7
178,179,179,Spike McRoy,72.75,1164,16
179,180,180,Andre Stolz,72.78,655,9
180,181,181,Niclas Fasth,72.9,729,10
181,T182,T182,David Frost,72.92,875,12
182,T182,T182,Peter Lonard,72.92,875,12
183,T182,T182,John Rollins,72.92,948,13
184,185,185,Hirofumi Miyase,73.0,803,11
185,186,186,Mark Brooks,73.09,804,11
186,187,187,Davis Love III,73.1,731,10
187,188,188,Dan Olsen,73.2,1098,15
188,T189,T189,Craig Perks,73.21,1025,14
189,T189,T189,Grant Waite,73.21,1025,14
190,191,191,Esteban Toledo,73.24,1245,17
191,192,192,Chris Couch,73.29,1026,14
192,193,193,Notah Begay III,73.3,733,10
193,194,194,Paul Azinger,73.33,660,9
194,195,195,Kevin Muncrief,73.75,885,12
195,196,196,David Gossett,74.92,974,13
