,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
60,T56,T56,J.P. Hayes,79,3.01,256,85
61,T62,T62,Stephen Ames,97,3.02,199,66
62,T62,T62,Danny Briggs,85,3.02,160,53
63,T62,T62,Mark Brooks,72,3.02,184,61
64,T62,T62,Dan Forsman,79,3.02,163,54
65,T62,T62,Todd Hamilton,92,3.02,169,56
66,T62,T62,Lee Janzen,84,3.02,139,46
67,T62,T62,Jesper Parnevik,86,3.02,160,53
68,T62,T62,Brett Quigley,102,3.02,260,86
69,T62,T62,David Toms,80,3.02,124,41
70,T62,T62,Bo Van Pelt,107,3.02,293,97
71,T72,T72,Michael Allen,87,3.03,209,69
72,T72,T72,Pat Bates,99,3.03,233,77
73,T72,T72,Jason Dufner,79,3.03,194,64
74,T72,T72,Sergio Garcia,65,3.03,97,32
75,T72,T72,Charles Howell III,104,3.03,185,61
76,T72,T72,J.L. Lewis,106,3.03,264,87
77,T72,T72,Jeff Maggert,60,3.03,121,40
78,T72,T72,Billy Mayfair,109,3.03,200,66
79,T72,T72,Joe Ogilvie,104,3.03,209,69
80,T72,T72,Scott Simpson,55,3.03,97,32
81,T72,T72,Jeff Sluman,98,3.03,185,61
82,T72,T72,Bob Tway,90,3.03,121,40
83,T84,T84,Bob Burns,88,3.04,243,80
84,T84,T84,Greg Chalmers,70,3.04,249,82
85,T84,T84,Glen Day,101,3.04,252,83
86,T84,T84,Harrison Frazar,86,3.04,149,49
87,T84,T84,J.J. Henry,103,3.04,216,71
88,T84,T84,José María Olazábal,56,3.04,137,45
89,T84,T84,Heath Slocum,92,3.04,219,72
90,T84,T84,Hidemichi Tanaka,89,3.04,213,70
91,T84,T84,Jay Williamson,100,3.04,316,104
92,T93,T93,Brian Bateman,84,3.05,226,74
93,T93,T93,Jeff Brehaut,106,3.05,256,84
94,T93,T93,Bart Bryant,73,3.05,177,58
95,T93,T93,John Cook,57,3.05,61,20
96,T93,T93,David Frost,78,3.05,296,97
97,T93,T93,Skip Kendall,99,3.05,189,62
98,T93,T93,David Peoples,82,3.05,235,77
99,T93,T93,Pat Perez,102,3.05,174,57
100,T93,T93,John Senden,99,3.05,192,63
101,T93,T93,Chris Smith,105,3.05,278,91
102,T103,T103,Stuart Appleby,84,3.06,98,32
103,T103,T103,Daniel Chopra,108,3.06,248,81
104,T103,T103,Ken Duke,89,3.06,196,64
105,T103,T103,Todd Fischer,104,3.06,199,65
106,T103,T103,Zach Johnson,109,3.06,211,69
107,T103,T103,Kent Jones,99,3.06,248,81
108,T103,T103,Hunter Mahan,94,3.06,214,70
109,T103,T103,Mark O'Meara,58,3.06,153,50
110,T103,T103,Joey Sindelar,100,3.06,214,70
111,T103,T103,Kirk Triplett,88,3.06,165,54
112,T113,T113,Guy Boros,64,3.07,172,56
113,T113,T113,K.J. Choi,83,3.07,215,70
114,T113,T113,Tim Clark,84,3.07,138,45
115,T113,T113,Matt Gogel,86,3.07,258,84
116,T113,T113,Dudley Hart,60,3.07,135,44
117,T113,T113,Arron Oberholser,77,3.07,215,70
118,T113,T113,Brenden Pappas,111,3.07,233,76
119,T113,T113,Tommy Tolles,67,3.07,175,57
120,T121,T121,Carlos Franco,99,3.08,234,76
121,T121,T121,Brent Geiberger,94,3.08,240,78
122,T121,T121,Cliff Kresge,89,3.08,188,61
123,T121,T121,Bernhard Langer,59,3.08,123,40
124,T121,T121,John Riegger,53,3.08,185,60
125,T121,T121,Chris Riley,78,3.08,151,49
126,T121,T121,John Rollins,90,3.08,197,64
127,T121,T121,Justin Rose,77,3.08,151,49
128,T121,T121,Andre Stolz,53,3.08,148,48
129,T121,T121,Mike Weir,75,3.08,80,26
130,T131,T131,Robert Allenby,93,3.09,238,77
131,T131,T131,Olin Browne,92,3.09,250,81
132,T131,T131,José Coceres,68,3.09,139,45
133,T131,T131,Spike McRoy,93,3.09,213,69
134,T131,T131,Dan Olsen,75,3.09,173,56
135,T136,T136,Billy Andrade,104,3.1,223,72
136,T136,T136,Rich Barcelo,67,3.1,161,52
137,T136,T136,Russ Cochran,61,3.1,186,60
138,T136,T136,Retief Goosen,56,3.1,62,20
139,T136,T136,Mathias Grönberg,91,3.1,223,72
140,T136,T136,Neal Lancaster,106,3.1,326,105
141,T136,T136,Steve Stricker,81,3.1,245,79
142,T136,T136,Kevin Sutherland,86,3.1,239,77
143,T136,T136,Omar Uresti,85,3.1,276,89
144,T145,T145,John Daly,79,3.11,137,44
145,T145,T145,Richard Johnson,102,3.11,280,90
146,T145,T145,Steve Lowery,91,3.11,140,45
147,T145,T145,David Morland IV,73,3.11,112,36
148,T145,T145,Kevin Muncrief,50,3.11,165,53
149,T145,T145,Geoff Ogilvy,91,3.11,112,36
150,T145,T145,Craig Parry,52,3.11,87,28
151,T145,T145,Craig Perks,75,3.11,165,53
152,T145,T145,Roland Thatcher,66,3.11,280,90
153,T145,T145,Esteban Toledo,92,3.11,255,82
154,T155,T155,Fred Couples,54,3.12,78,25
155,T155,T155,Lucas Glover,95,3.12,293,94
156,T155,T155,John Huston,62,3.12,53,17
157,T155,T155,Deane Pappas,72,3.12,162,52
158,T155,T155,Kenny Perry,79,3.12,134,43
159,T155,T155,Tim Petrovic,111,3.12,187,60
160,T155,T155,Grant Waite,79,3.12,203,65
161,T162,T162,Craig Barlow,80,3.13,288,92
162,T162,T162,Rich Beem,81,3.13,166,53
163,T162,T162,Darren Clarke,54,3.13,75,24
164,T162,T162,Robert Gamez,103,3.13,172,55
165,T162,T162,Hank Kuehne,91,3.13,163,52
166,T162,T162,Nick Price,51,3.13,50,16
167,T168,T168,Matt Kuchar,83,3.14,204,65
168,T168,T168,Hirofumi Miyase,65,3.14,232,74
169,T168,T168,Ryan Palmer,103,3.14,239,76
170,T168,T168,Rory Sabbatini,89,3.14,113,36
171,T172,T172,Arjun Atwal,85,3.15,195,62
172,T172,T172,Jonathan Byrd,85,3.15,151,48
173,T172,T172,Niclas Fasth,61,3.15,126,40
174,T172,T172,Steve Flesch,109,3.15,151,48
175,T172,T172,Roger Tambellini,81,3.15,214,68
176,T177,T177,Steve Elkington,64,3.16,155,49
177,T177,T177,Brian Kortan,65,3.16,218,69
178,T177,T177,Gene Sauers,83,3.16,256,81
179,T180,T180,Paul Azinger,75,3.17,190,60
180,T180,T180,Tom Byrum,83,3.17,206,65
181,T180,T180,Alex Cejka,76,3.17,168,53
182,T180,T180,Jay Delsing,76,3.17,200,63
183,184,184,Danny Ellis,81,3.19,182,57
184,T185,T185,D.J. Brigman,79,3.21,154,48
185,T185,T185,Kevin Na,100,3.21,215,67
186,T185,T185,Dennis Paulson,71,3.21,196,61
187,T188,T188,Robert Damron,92,3.27,242,74
188,T188,T188,Blaine McCallister,68,3.27,144,44
189,190,190,Chris Couch,55,3.28,151,46
190,191,191,Tripp Isenhour,55,3.29,240,73
191,T192,T192,Bob Estes,73,3.3,201,61
192,T192,T192,Len Mattiace,75,3.3,198,60
193,T192,T192,Dicky Pride,66,3.3,198,60
194,195,195,Mike Heinen,53,3.31,215,65
195,196,196,David Gossett,57,3.38,135,40
