,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
104,T104,T104,Daniel Chopra,35.95,755,21
105,T104,T104,Ben Crane,35.95,683,19
106,T104,T104,Pat Perez,35.95,683,19
107,T104,T104,Chris Smith,35.95,683,19
108,T109,T109,Danny Ellis,36.0,468,13
109,T109,T109,Dan Forsman,36.0,396,11
110,T109,T109,Mark O'Meara,36.0,396,11
111,T109,T109,Heath Slocum,36.0,540,15
112,T113,T113,Billy Mayfair,36.05,793,22
113,T113,T113,Tom Pernice Jr.,36.05,685,19
114,T115,T115,John Daly,36.06,613,17
115,T115,T115,Jay Haas,36.06,649,18
116,T115,T115,Richard Johnson,36.06,649,18
117,T115,T115,Scott McCarron,36.06,613,17
118,119,119,Craig Barlow,36.07,541,15
119,T120,T120,D.J. Brigman,36.09,397,11
120,T120,T120,Peter Lonard,36.09,397,11
121,T122,T122,John Riegger,36.1,361,10
122,T122,T122,Grant Waite,36.1,361,10
123,124,124,Jason Bohn,36.11,686,19
124,125,125,Tripp Isenhour,36.14,253,7
125,126,126,Craig Bowden,36.17,434,12
126,127,127,Matt Gogel,36.18,615,17
127,128,128,Rod Pampling,36.19,760,21
128,129,129,Roland Thatcher,36.22,326,9
129,130,130,Tommy Tolles,36.25,290,8
130,T131,T131,Sergio Garcia,36.27,544,15
131,T131,T131,Cliff Kresge,36.27,399,11
132,T131,T131,Chris Riley,36.27,544,15
133,T131,T131,Gene Sauers,36.27,399,11
134,135,135,José María Olazábal,36.3,363,10
135,136,136,David Peoples,36.31,581,16
136,137,137,Robert Gamez,36.35,727,20
137,T138,T138,Paul Azinger,36.36,509,14
138,T138,T138,Mathias Grönberg,36.36,400,11
139,T140,T140,Ben Curtis,36.38,291,8
140,T140,T140,Brian Gay,36.38,582,16
141,142,142,Todd Hamilton,36.39,655,18
142,T143,T143,Michael Allen,36.4,546,15
143,T143,T143,Stephen Leaney,36.4,546,15
144,145,145,Kevin Na,36.41,619,17
145,146,146,Jonathan Kaye,36.43,510,14
146,T147,T147,John Huston,36.44,328,9
147,T147,T147,Brett Quigley,36.44,656,18
148,T147,T147,Dean Wilson,36.44,583,16
149,T150,T150,Bob Burns,36.46,474,13
150,T150,T150,Matt Kuchar,36.46,474,13
151,T152,T152,Rocco Mediate,36.5,219,6
152,T152,T152,Joe Ogilvie,36.5,730,20
153,T152,T152,Dan Olsen,36.5,292,8
154,155,155,Mike Weir,36.53,548,15
155,156,156,Greg Chalmers,36.54,475,13
156,T157,T157,Mark Calcavecchia,36.56,585,16
157,T157,T157,Dicky Pride,36.56,329,9
158,T159,T159,Brian Kortan,36.57,256,7
159,T159,T159,Deane Pappas,36.57,512,14
160,161,161,Frank Lickliter II,36.59,622,17
161,162,162,Jonathan Byrd,36.6,549,15
162,T163,T163,Steve Flesch,36.61,842,23
163,T163,T163,Hidemichi Tanaka,36.61,659,18
164,T163,T163,Bob Tway,36.61,659,18
165,166,166,Roger Tambellini,36.64,403,11
166,T167,T167,Len Mattiace,36.67,440,12
167,T167,T167,Blaine McCallister,36.67,220,6
168,T167,T167,Arron Oberholser,36.67,550,15
169,T167,T167,Scott Simpson,36.67,330,9
170,T171,T171,Aaron Baddeley,36.69,587,16
171,T171,T171,José Coceres,36.69,477,13
172,173,173,Jay Delsing,36.73,404,11
173,174,174,Justin Leonard,36.79,699,19
174,T175,T175,J.P. Hayes,36.82,405,11
175,T175,T175,Scott Hend,36.82,405,11
176,177,177,Skip Kendall,36.85,737,20
177,178,178,Andre Stolz,36.86,258,7
178,179,179,Robert Damron,36.88,627,17
179,180,180,Mike Heinen,36.89,332,9
180,181,181,Jeff Maggert,36.9,369,10
181,T182,T182,Fred Couples,36.91,406,11
182,T182,T182,Patrick Sheehan,36.91,849,23
183,184,184,Alex Cejka,36.92,480,13
184,185,185,Spike McRoy,37.0,481,13
185,186,186,Ken Duke,37.07,519,14
186,T187,T187,Tom Carter,37.15,743,20
187,T187,T187,Bernhard Langer,37.15,483,13
188,189,189,Hirofumi Miyase,37.2,186,5
189,T190,T190,Kris Cox,37.3,373,10
190,T190,T190,Craig Parry,37.3,373,10
191,192,192,Rich Beem,37.31,485,13
192,193,193,Dennis Paulson,37.33,560,15
193,T194,T194,Niclas Fasth,37.67,339,9
194,T194,T194,David Gossett,37.67,113,3
195,196,196,Chris Couch,38.25,153,4
