,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
62,63,63,Tiger Woods,70.57,988,14
63,T64,T64,John Huston,70.6,353,5
64,T64,T64,Scott McCarron,70.6,706,10
65,T64,T64,Kevin Sutherland,70.6,353,5
66,67,67,Robert Allenby,70.63,565,8
67,T68,T68,Phil Mickelson,70.67,1060,15
68,T68,T68,Loren Roberts,70.67,636,9
69,70,70,Shigeki Maruyama,70.7,707,10
70,71,71,Bob Tway,70.75,566,8
71,72,72,Chad Campbell,70.78,637,9
72,73,73,Zach Johnson,70.81,1133,16
73,T74,T74,Tom Byrum,70.86,496,7
74,T74,T74,Matt Kuchar,70.86,496,7
75,76,76,Robert Gamez,70.88,567,8
76,77,77,Craig Barlow,70.9,709,10
77,T78,T78,J.J. Henry,70.91,780,11
78,T78,T78,Charles Howell III,70.91,780,11
79,80,80,Stephen Ames,70.93,993,14
80,T81,T81,Steve Allan,71.0,568,8
81,T81,T81,Brian Bateman,71.0,355,5
82,T81,T81,Greg Chalmers,71.0,284,4
83,T81,T81,Darren Clarke,71.0,497,7
84,T81,T81,Jason Dufner,71.0,284,4
85,T81,T81,Hunter Mahan,71.0,497,7
86,T81,T81,Jesper Parnevik,71.0,781,11
87,T81,T81,Craig Perks,71.0,213,3
88,T81,T81,Tag Ridings,71.0,142,2
89,T81,T81,Gene Sauers,71.0,142,2
90,T81,T81,Hidemichi Tanaka,71.0,426,6
91,T81,T81,Scott Verplank,71.0,1065,15
92,T81,T81,Grant Waite,71.0,142,2
93,94,94,Tim Clark,71.1,711,10
94,95,95,K.J. Choi,71.11,640,9
95,96,96,David Toms,71.13,569,8
96,97,97,Jay Williamson,71.17,427,6
97,98,98,Chris DiMarco,71.18,783,11
98,99,99,Luke Donald,71.2,712,10
99,100,100,Justin Rose,71.25,570,8
100,101,101,Jeff Sluman,71.27,784,11
101,102,102,Mark Calcavecchia,71.29,499,7
102,T103,T103,Notah Begay III,71.33,214,3
103,T103,T103,Alex Cejka,71.33,642,9
104,T103,T103,Justin Leonard,71.33,642,9
105,T103,T103,Kevin Na,71.33,856,12
106,107,107,Mike Weir,71.38,571,8
107,108,108,Aaron Baddeley,71.4,357,5
108,109,109,Jason Bohn,71.43,500,7
109,110,110,Geoff Ogilvy,71.45,786,11
110,T111,T111,Bernhard Langer,71.5,286,4
111,T111,T111,Jeff Maggert,71.5,429,6
112,T111,T111,Nick Price,71.5,429,6
113,T111,T111,Steve Stricker,71.5,286,4
114,T111,T111,Dean Wilson,71.5,572,8
115,T116,T116,Michael Allen,71.6,358,5
116,T116,T116,Dan Forsman,71.6,358,5
117,T118,T118,Tommy Armour III,71.67,430,6
118,T118,T118,Daniel Chopra,71.67,645,9
119,T118,T118,Joey Sindelar,71.67,645,9
120,121,121,Cameron Beckman,71.7,717,10
121,122,122,Steve Lowery,71.71,502,7
122,T123,T123,Jay Haas,71.73,789,11
123,T123,T123,Duffy Waldorf,71.73,789,11
124,125,125,Stuart Appleby,71.75,574,8
125,126,126,Joe Ogilvie,71.78,646,9
126,127,127,Jonathan Kaye,71.8,359,5
127,T128,T128,Freddie Jacobson,71.82,790,11
128,T128,T128,Tom Pernice Jr.,71.82,790,11
129,130,130,Fred Couples,71.86,503,7
130,T131,T131,Craig Bowden,72.0,432,6
131,T131,T131,Steve Flesch,72.0,720,10
132,T131,T131,Sergio Garcia,72.0,792,11
133,T131,T131,Matt Gogel,72.0,648,9
134,T131,T131,Skip Kendall,72.0,576,8
135,T131,T131,Dennis Paulson,72.0,576,8
136,T131,T131,Brett Quigley,72.0,792,11
137,T131,T131,Esteban Toledo,72.0,72,1
138,T131,T131,Mark Wilson,72.0,144,2
139,140,140,Corey Pavin,72.1,721,10
140,141,141,Briny Baird,72.11,649,9
141,142,142,Ben Crane,72.13,577,8
142,T143,T143,John Senden,72.14,505,7
143,T143,T143,Vaughn Taylor,72.14,505,7
144,145,145,Ted Purdy,72.15,938,13
145,T146,T146,Peter Lonard,72.17,433,6
146,T146,T146,David Peoples,72.17,433,6
147,148,148,John Riegger,72.2,361,5
148,149,149,Bob Burns,72.25,289,4
149,150,150,Todd Hamilton,72.29,506,7
150,151,151,Olin Browne,72.33,434,6
151,152,152,Tim Petrovic,72.38,579,8
152,T153,T153,Ken Duke,72.5,290,4
153,T153,T153,Scott Hend,72.5,290,4
154,T153,T153,Deane Pappas,72.5,435,6
155,156,156,Dudley Hart,72.6,363,5
156,157,157,Stephen Leaney,72.63,581,8
157,158,158,Jonathan Byrd,72.64,799,11
158,T159,T159,José Coceres,72.67,436,6
159,T159,T159,Chris Smith,72.67,436,6
160,161,161,Lee Janzen,72.75,582,8
161,162,162,John Cook,72.8,364,5
162,163,163,Chris Riley,72.9,729,10
163,T164,T164,Paul Azinger,73.0,365,5
164,T164,T164,Pat Bates,73.0,292,4
165,T164,T164,D.J. Brigman,73.0,73,1
166,T164,T164,Hirofumi Miyase,73.0,73,1
167,T164,T164,José María Olazábal,73.0,292,4
168,T164,T164,Rod Pampling,73.0,584,8
169,170,170,Jay Delsing,73.25,293,4
170,T171,T171,Steve Elkington,73.33,220,3
171,T171,T171,David Morland IV,73.33,220,3
172,T171,T171,Roger Tambellini,73.33,220,3
173,T174,T174,Ben Curtis,73.5,294,4
174,T174,T174,Billy Mayfair,73.5,147,2
175,T174,T174,Shaun Micheel,73.5,588,8
176,177,177,Tom Carter,73.75,295,4
177,178,178,Brian Gay,73.89,665,9
178,T179,T179,Guy Boros,74.0,148,2
179,T179,T179,Cliff Kresge,74.0,148,2
180,T179,T179,Rocco Mediate,74.0,74,1
181,T179,T179,Steve Pate,74.0,222,3
182,183,183,Arron Oberholser,74.17,445,6
183,184,184,David Frost,74.25,297,4
184,T185,T185,Kris Cox,74.33,223,3
185,T185,T185,Tommy Tolles,74.33,223,3
186,T187,T187,Len Mattiace,74.5,149,2
187,T187,T187,Blaine McCallister,74.5,149,2
188,T187,T187,Scott Simpson,74.5,298,4
189,T190,T190,Rich Beem,76.5,306,4
190,T190,T190,Niclas Fasth,76.5,153,2
191,192,192,Roland Thatcher,77.0,77,1
