,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
114,T114,T114,Harrison Frazar,35.71,857,24
115,T114,T114,Mike Heinen,35.71,607,17
116,T114,T114,Bernhard Langer,35.71,500,14
117,T114,T114,Bob Tway,35.71,857,24
118,119,119,Gene Sauers,35.72,1036,29
119,T120,T120,Pat Perez,35.73,1072,30
120,T120,T120,Adam Scott,35.73,536,15
121,T122,T122,Steve Pate,35.74,822,23
122,T122,T122,Grant Waite,35.74,965,27
123,124,124,Steve Flesch,35.75,1001,28
124,T125,T125,Jeff Brehaut,35.76,1180,33
125,T125,T125,Joe Durant,35.76,894,25
126,T125,T125,Kenny Perry,35.76,751,21
127,T128,T128,Ben Crane,35.77,930,26
128,T128,T128,J.J. Henry,35.77,1073,30
129,130,130,John Riegger,35.8,537,15
130,T131,T131,Craig Bowden,35.81,967,27
131,T131,T131,Todd Fischer,35.81,1146,32
132,133,133,Corey Pavin,35.82,788,22
133,T134,T134,Rich Barcelo,35.83,860,24
134,T134,T134,Tripp Isenhour,35.83,645,18
135,T134,T134,Brian Kortan,35.83,824,23
136,137,137,Kevin Sutherland,35.84,896,25
137,138,138,Lucas Glover,35.86,1040,29
138,T139,T139,Billy Andrade,35.87,1112,31
139,T139,T139,Jonathan Kaye,35.87,825,23
140,T141,T141,Tim Clark,35.88,933,26
141,T141,T141,Len Mattiace,35.88,897,25
142,143,143,Andre Stolz,35.89,646,18
143,144,144,Arjun Atwal,35.9,1041,29
144,T145,T145,Esteban Toledo,35.91,1257,35
145,T145,T145,Dean Wilson,35.91,1185,33
146,T147,T147,Danny Briggs,35.92,934,26
147,T147,T147,Chad Campbell,35.92,934,26
148,149,149,Roger Tambellini,35.93,970,27
149,T150,T150,John Cook,35.94,611,17
150,T150,T150,Ryan Palmer,35.94,1150,32
151,T152,T152,Dudley Hart,35.95,683,19
152,T152,T152,Mark Wilson,35.95,683,19
153,154,154,Scott McCarron,35.96,899,25
154,T155,T155,Steve Allan,35.97,1151,32
155,T155,T155,Tom Carter,35.97,1223,34
156,T155,T155,Kent Jones,35.97,1115,31
157,T155,T155,Cliff Kresge,35.97,1151,32
158,T155,T155,Brenden Pappas,35.97,1187,33
159,T160,T160,Bob Burns,36.0,1044,29
160,T160,T160,Steve Elkington,36.0,648,18
161,T160,T160,Freddie Jacobson,36.0,792,22
162,T160,T160,Roland Thatcher,36.0,828,23
163,164,164,Heath Slocum,36.03,1081,30
164,T165,T165,Tommy Armour III,36.04,973,27
165,T165,T165,Dan Olsen,36.04,937,26
166,T167,T167,Niclas Fasth,36.05,757,21
167,T167,T167,Deane Pappas,36.05,757,21
168,169,169,Scott Simpson,36.06,649,18
169,T170,T170,David Branshaw,36.07,1046,29
170,T170,T170,Scott Hend,36.07,974,27
171,T170,T170,Hank Kuehne,36.07,1046,29
172,T173,T173,Kris Cox,36.08,902,25
173,T173,T173,David Frost,36.08,938,26
174,T173,T173,Craig Perks,36.08,938,26
175,176,176,Chris Smith,36.12,1192,33
176,177,177,Darren Clarke,36.13,542,15
177,178,178,Aaron Baddeley,36.15,940,26
178,179,179,Guy Boros,36.23,797,22
179,180,180,Russ Cochran,36.24,761,21
180,181,181,Tommy Tolles,36.25,870,24
181,182,182,Steve Stricker,36.27,943,26
182,183,183,Omar Uresti,36.29,1016,28
183,184,184,John Huston,36.33,654,18
184,185,185,Dicky Pride,36.36,800,22
185,186,186,Blaine McCallister,36.37,982,27
186,187,187,Dan Forsman,36.38,946,26
187,188,188,Jay Delsing,36.4,910,25
188,189,189,Peter Lonard,36.41,801,22
189,190,190,Ben Curtis,36.44,656,18
190,191,191,Mark O'Meara,36.47,620,17
191,192,192,Hirofumi Miyase,36.68,917,25
192,193,193,David Morland IV,36.69,954,26
193,194,194,Mark Brooks,36.93,1034,28
194,195,195,David Gossett,37.2,930,25
195,196,196,Kevin Muncrief,37.52,788,21
