,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
160,161,161,Danny Briggs,72.56,653,9
161,162,162,Kevin Sutherland,72.6,363,5
162,T163,T163,Craig Barlow,72.67,218,3
163,T163,T163,Kris Cox,72.67,654,9
164,T163,T163,Chris Smith,72.67,436,6
165,T163,T163,Vaughn Taylor,72.67,218,3
166,167,167,Jay Delsing,72.71,509,7
167,168,168,Brenden Pappas,72.88,583,8
168,T169,T169,Matt Gogel,73.0,365,5
169,T169,T169,Brian Kortan,73.0,219,3
170,T169,T169,Blaine McCallister,73.0,657,9
171,T169,T169,Dan Olsen,73.0,511,7
172,T173,T173,Tommy Armour III,73.14,512,7
173,T173,T173,Kent Jones,73.14,512,7
174,175,175,Tommy Tolles,73.17,439,6
175,T176,T176,Rich Barcelo,73.33,440,6
176,T176,T176,Dudley Hart,73.33,440,6
177,178,178,Roger Tambellini,73.4,367,5
178,179,179,Shaun Micheel,73.5,294,4
179,180,180,Omar Uresti,73.6,368,5
180,181,181,Mark Brooks,73.67,663,9
181,T182,T182,Kevin Muncrief,73.75,295,4
182,T182,T182,Andre Stolz,73.75,295,4
183,T184,T184,Stephen Ames,74.0,222,3
184,T184,T184,Notah Begay III,74.0,592,8
185,T184,T184,Olin Browne,74.0,444,6
186,T184,T184,Harrison Frazar,74.0,370,5
187,T184,T184,Mark Hensby,74.0,222,3
188,T184,T184,Craig Perks,74.0,222,3
189,190,190,Tim Herron,74.2,371,5
190,191,191,Russ Cochran,74.25,297,4
191,T192,T192,David Toms,74.5,298,4
192,T192,T192,Mike Weir,74.5,298,4
193,194,194,Steve Pate,75.0,225,3
194,195,195,David Gossett,75.13,601,8
