,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
58,T59,T59,Todd Fischer,70.67,212,3
59,T59,T59,David Peoples,70.67,212,3
60,T61,T61,Craig Barlow,71.0,142,2
61,T61,T61,Olin Browne,71.0,142,2
62,T61,T61,Fred Couples,71.0,71,1
63,T61,T61,Kris Cox,71.0,71,1
64,T61,T61,Steve Flesch,71.0,213,3
65,T61,T61,Richard Johnson,71.0,213,3
66,T61,T61,Jonathan Kaye,71.0,284,4
67,T61,T61,Brian Kortan,71.0,142,2
68,T61,T61,Hank Kuehne,71.0,71,1
69,T61,T61,Hunter Mahan,71.0,71,1
70,T61,T61,Kevin Muncrief,71.0,71,1
71,T61,T61,Craig Perks,71.0,71,1
72,T61,T61,Joey Sindelar,71.0,71,1
73,T61,T61,Bo Van Pelt,71.0,284,4
74,T75,T75,Briny Baird,71.33,214,3
75,T75,T75,Neal Lancaster,71.33,214,3
76,77,77,Carlos Franco,71.4,357,5
77,T78,T78,Notah Begay III,71.5,143,2
78,T78,T78,Steve Elkington,71.5,143,2
79,T78,T78,Jerry Kelly,71.5,143,2
80,81,81,Robert Allenby,71.67,215,3
81,T82,T82,Michael Allen,72.0,72,1
82,T82,T82,Rich Beem,72.0,72,1
83,T82,T82,Guy Boros,72.0,72,1
84,T82,T82,Robert Gamez,72.0,72,1
85,T82,T82,Charles Howell III,72.0,72,1
86,T82,T82,Len Mattiace,72.0,72,1
87,T82,T82,Kevin Na,72.0,144,2
88,T82,T82,Ryan Palmer,72.0,72,1
89,T82,T82,Brett Quigley,72.0,144,2
90,T82,T82,John Riegger,72.0,144,2
91,T82,T82,Heath Slocum,72.0,216,3
92,T82,T82,Scott Verplank,72.0,72,1
93,T82,T82,Mark Wilson,72.0,144,2
94,95,95,Tom Carter,72.2,361,5
95,T96,T96,Greg Chalmers,72.5,290,4
96,T96,T96,Matt Gogel,72.5,145,2
97,T96,T96,Skip Kendall,72.5,145,2
98,T96,T96,Tom Pernice Jr.,72.5,145,2
99,T96,T96,Gene Sauers,72.5,145,2
100,T101,T101,Tom Byrum,72.67,218,3
101,T101,T101,Brent Geiberger,72.67,218,3
102,T101,T101,Kirk Triplett,72.67,218,3
103,T104,T104,Aaron Baddeley,73.0,73,1
104,T104,T104,Jason Bohn,73.0,146,2
105,T104,T104,D.J. Brigman,73.0,146,2
106,T104,T104,Jonathan Byrd,73.0,73,1
107,T104,T104,Mark Calcavecchia,73.0,73,1
108,T104,T104,Todd Hamilton,73.0,73,1
109,T104,T104,Kent Jones,73.0,73,1
110,T104,T104,Steve Lowery,73.0,73,1
111,T104,T104,Spike McRoy,73.0,73,1
112,T104,T104,Mark O'Meara,73.0,73,1
113,T104,T104,Adam Scott,73.0,73,1
114,T104,T104,John Senden,73.0,73,1
115,T104,T104,Jeff Sluman,73.0,73,1
116,T104,T104,Mike Weir,73.0,73,1
117,T104,T104,Dean Wilson,73.0,292,4
118,T119,T119,Brian Bateman,73.33,220,3
119,T119,T119,David Frost,73.33,220,3
120,T119,T119,Tripp Isenhour,73.33,220,3
121,T122,T122,Billy Andrade,73.5,147,2
122,T122,T122,Chris DiMarco,73.5,147,2
123,T122,T122,Matt Kuchar,73.5,147,2
124,T122,T122,Patrick Sheehan,73.5,294,4
125,126,126,J.P. Hayes,73.75,295,4
126,T127,T127,Ken Duke,74.0,148,2
127,T127,T127,J.J. Henry,74.0,74,1
128,T127,T127,Esteban Toledo,74.0,74,1
129,130,130,Craig Bowden,74.33,223,3
130,T131,T131,Pat Bates,74.5,149,2
131,T131,T131,Rod Pampling,74.5,149,2
132,133,133,Tom Lehman,75.0,150,2
133,T134,T134,Jeff Brehaut,76.0,76,1
134,T134,T134,Robert Damron,76.0,152,2
135,T134,T134,Zach Johnson,76.0,76,1
136,T134,T134,Brenden Pappas,76.0,76,1
137,T138,T138,Dan Forsman,77.0,77,1
138,T138,T138,Mike Heinen,77.0,77,1
139,T138,T138,Scott Hend,77.0,77,1
140,141,141,Dicky Pride,78.0,78,1
