,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
157,158,158,Chris Couch,71.7,1434,20
158,159,159,Chad Campbell,71.73,1865,26
159,160,160,Todd Fischer,71.75,2296,32
160,161,161,John Cook,71.76,1220,17
161,162,162,Tim Clark,71.77,1866,26
162,163,163,Scott Simpson,71.78,1292,18
163,164,164,José María Olazábal,71.8,1077,15
164,165,165,Danny Briggs,71.81,1867,26
165,166,166,Tripp Isenhour,71.83,1293,18
166,167,167,Cliff Kresge,71.84,2299,32
167,168,168,Peter Lonard,71.91,1582,22
168,169,169,Arjun Atwal,71.93,2086,29
169,170,170,Craig Perks,71.96,1871,26
170,T171,T171,Russ Cochran,72.0,1512,21
171,T171,T171,Kris Cox,72.0,1800,25
172,T171,T171,Brian Kortan,72.0,1656,23
173,174,174,Esteban Toledo,72.03,2521,35
174,T175,T175,Jay Delsing,72.04,1801,25
175,T175,T175,Scott Hend,72.04,1945,27
176,177,177,Dudley Hart,72.05,1369,19
177,T178,T178,Ben Curtis,72.06,1297,18
178,T178,T178,Steve Elkington,72.06,1297,18
179,T178,T178,Andre Stolz,72.06,1297,18
180,181,181,Guy Boros,72.18,1588,22
181,182,182,Roger Tambellini,72.22,1950,27
182,183,183,Dicky Pride,72.23,1589,22
183,T184,T184,Dan Forsman,72.27,1879,26
184,T184,T184,Steve Stricker,72.27,1879,26
185,186,186,Rich Barcelo,72.29,1735,24
186,187,187,David Morland IV,72.31,1880,26
187,188,188,Dan Olsen,72.35,1881,26
188,189,189,Aaron Baddeley,72.54,1886,26
189,190,190,David Branshaw,72.59,2105,29
190,191,191,Tommy Tolles,72.79,1747,24
191,192,192,Blaine McCallister,73.04,1972,27
192,193,193,Hirofumi Miyase,73.2,1830,25
193,194,194,Mark Brooks,73.36,2054,28
194,195,195,Kevin Muncrief,74.19,1558,21
195,196,196,David Gossett,74.88,1872,25
