,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
70,T71,T71,Robert Gamez,35.4,708,20
71,T71,T71,John Senden,35.4,708,20
72,T73,T73,Paul Azinger,35.43,496,14
73,T73,T73,Ernie Els,35.43,496,14
74,T75,T75,Tim Clark,35.44,567,16
75,T75,T75,Niclas Fasth,35.44,319,9
76,T75,T75,Esteban Toledo,35.44,319,9
77,T75,T75,Kirk Triplett,35.44,638,18
78,T75,T75,Dean Wilson,35.44,567,16
79,80,80,Neal Lancaster,35.45,709,20
80,T81,T81,Michael Allen,35.47,532,15
81,T81,T81,Corey Pavin,35.47,603,17
82,T81,T81,John Rollins,35.47,532,15
83,T84,T84,Todd Fischer,35.5,639,18
84,T84,T84,Fred Funk,35.5,710,20
85,86,86,Jeff Sluman,35.52,746,21
86,T87,T87,Robert Damron,35.53,604,17
87,T87,T87,Hank Kuehne,35.53,533,15
88,T87,T87,Mike Weir,35.53,533,15
89,T90,T90,D.J. Brigman,35.55,391,11
90,T90,T90,Mathias Grönberg,35.55,391,11
91,T90,T90,Skip Kendall,35.55,711,20
92,93,93,John Huston,35.56,320,9
93,94,94,Tom Pernice Jr.,35.58,676,19
94,T95,T95,John Daly,35.59,605,17
95,T95,T95,Matt Gogel,35.59,605,17
96,T95,T95,Freddie Jacobson,35.59,605,17
97,98,98,Olin Browne,35.6,534,15
98,99,99,Brett Quigley,35.61,641,18
99,T100,T100,Bernhard Langer,35.62,463,13
100,T100,T100,Rod Pampling,35.62,748,21
101,102,102,Pat Perez,35.63,677,19
102,T103,T103,Jason Dufner,35.64,392,11
103,T103,T103,J.P. Hayes,35.64,392,11
104,T103,T103,Peter Lonard,35.64,392,11
105,T103,T103,Nick Price,35.64,392,11
106,T107,T107,Kent Jones,35.65,606,17
107,T107,T107,Joe Ogilvie,35.65,713,20
108,109,109,Jay Haas,35.67,642,18
109,110,110,Tim Petrovic,35.68,785,22
110,111,111,Davis Love III,35.69,571,16
111,T112,T112,Chris DiMarco,35.71,857,24
112,T112,T112,Scott McCarron,35.71,607,17
113,114,114,Bob Tway,35.72,643,18
114,T115,T115,Steve Elkington,35.73,393,11
115,T115,T115,Dan Forsman,35.73,393,11
116,T115,T115,Adam Scott,35.73,393,11
117,118,118,Shaun Micheel,35.74,679,19
118,T119,T119,Craig Bowden,35.75,429,12
119,T119,T119,Mark Calcavecchia,35.75,572,16
120,T119,T119,Carlos Franco,35.75,858,24
121,T119,T119,Mark Wilson,35.75,429,12
122,123,123,John Cook,35.78,322,9
123,124,124,Duffy Waldorf,35.79,501,14
124,125,125,Jeff Maggert,35.8,358,10
125,T126,T126,Tim Herron,35.81,573,16
126,T126,T126,Steve Lowery,35.81,573,16
127,T128,T128,Notah Begay III,35.82,394,11
128,T128,T128,Ted Purdy,35.82,788,22
129,T130,T130,Todd Hamilton,35.83,645,18
130,T130,T130,Rocco Mediate,35.83,215,6
131,T132,T132,Greg Chalmers,35.85,466,13
132,T132,T132,Steve Stricker,35.85,466,13
133,T134,T134,Ben Curtis,35.88,287,8
134,T134,T134,Harrison Frazar,35.88,574,16
135,T134,T134,Brian Gay,35.88,574,16
136,137,137,Dudley Hart,35.89,323,9
137,138,138,Tom Carter,35.9,718,20
138,T139,T139,Charles Howell III,35.91,790,22
139,T139,T139,Mark O'Meara,35.91,395,11
140,141,141,David Branshaw,35.92,431,12
141,142,142,Vaughn Taylor,35.93,539,15
142,T143,T143,Woody Austin,35.94,647,18
143,T143,T143,Aaron Baddeley,35.94,575,16
144,T143,T143,K.J. Choi,35.94,647,18
145,T143,T143,Glen Day,35.94,611,17
146,T143,T143,Hunter Mahan,35.94,575,16
147,148,148,Joey Sindelar,35.95,683,19
148,T149,T149,Steve Allan,36.0,612,17
149,T149,T149,Stuart Appleby,36.0,576,16
150,T149,T149,Jay Delsing,36.0,396,11
151,T149,T149,José María Olazábal,36.0,360,10
152,T149,T149,Chris Smith,36.0,684,19
153,T149,T149,Hidemichi Tanaka,36.0,648,18
154,T155,T155,Tommy Armour III,36.06,577,16
155,T155,T155,Lee Janzen,36.06,613,17
156,157,157,Brenden Pappas,36.15,723,20
157,158,158,Mark Brooks,36.17,217,6
158,T159,T159,Briny Baird,36.19,760,21
159,T159,T159,Daniel Chopra,36.19,760,21
160,161,161,Steve Pate,36.2,362,10
161,T162,T162,Jeff Brehaut,36.22,652,18
162,T162,T162,Dicky Pride,36.22,326,9
163,T162,T162,Roland Thatcher,36.22,326,9
164,165,165,Stephen Leaney,36.27,544,15
165,166,166,Deane Pappas,36.29,508,14
166,167,167,Alex Cejka,36.31,472,13
167,168,168,Chris Riley,36.33,545,15
168,169,169,Pat Bates,36.35,618,17
169,170,170,Roger Tambellini,36.36,400,11
170,T171,T171,José Coceres,36.38,473,13
171,T171,T171,Matt Kuchar,36.38,473,13
172,173,173,Grant Waite,36.4,364,10
173,174,174,David Morland IV,36.44,328,9
174,175,175,Kevin Sutherland,36.47,547,15
175,T176,T176,Chris Couch,36.5,146,4
176,T176,T176,Blaine McCallister,36.5,219,6
177,178,178,Arron Oberholser,36.53,548,15
178,179,179,Scott Simpson,36.56,329,9
179,180,180,Tripp Isenhour,36.57,256,7
180,181,181,Len Mattiace,36.58,439,12
181,182,182,John Riegger,36.6,366,10
182,T183,T183,Ken Duke,36.64,513,14
183,T183,T183,Jonathan Kaye,36.64,513,14
184,185,185,David Gossett,36.67,110,3
185,186,186,Billy Mayfair,36.73,808,22
186,187,187,Tommy Tolles,36.75,294,8
187,188,188,Craig Parry,36.8,368,10
188,189,189,Kris Cox,36.9,369,10
189,190,190,Cliff Kresge,36.91,406,11
190,T191,T191,Brian Kortan,37.0,259,7
191,T191,T191,Hirofumi Miyase,37.0,185,5
192,T191,T191,Gene Sauers,37.0,407,11
193,194,194,Scott Hend,37.18,409,11
194,195,195,Rich Beem,37.23,484,13
195,196,196,Guy Boros,37.75,302,8
