,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
42,43,43,Stuart Appleby,84,17.21,143,831
43,44,44,Carl Pettersson,100,17.18,173,1007
44,45,45,Neal Lancaster,106,17.13,183,1068
45,46,46,Skip Kendall,99,17.1,177,1035
46,47,47,Rod Pampling,98,17.04,168,986
47,48,48,Steve Stricker,81,17.02,138,811
48,49,49,Notah Begay III,71,17.0,120,706
49,T50,T50,Harrison Frazar,86,16.92,143,845
50,T50,T50,Brian Gay,96,16.92,168,993
51,52,52,Jay Williamson,100,16.91,174,1029
52,53,53,Jesper Parnevik,86,16.9,154,911
53,T54,T54,Zach Johnson,109,16.84,192,1140
54,T54,T54,Adam Scott,55,16.84,95,564
55,T56,T56,Jerry Kelly,113,16.81,194,1154
56,T56,T56,John Senden,99,16.81,172,1023
57,58,58,Briny Baird,100,16.8,172,1024
58,59,59,Joe Durant,85,16.78,149,888
59,60,60,Steve Lowery,91,16.72,155,927
60,61,61,Billy Andrade,104,16.71,180,1077
61,T62,T62,Robert Allenby,93,16.65,155,931
62,T62,T62,Ben Crane,92,16.65,161,967
63,T62,T62,J.L. Lewis,106,16.65,186,1117
64,T65,T65,Stephen Ames,97,16.63,167,1004
65,T65,T65,Tag Ridings,53,16.63,85,511
66,67,67,Kent Jones,99,16.62,168,1011
67,T68,T68,Woody Austin,94,16.55,162,979
68,T68,T68,Greg Chalmers,70,16.55,121,731
69,70,70,Lucas Glover,95,16.54,158,955
70,71,71,Dean Wilson,99,16.52,170,1029
71,T72,T72,K.J. Choi,83,16.51,141,854
72,T72,T72,Lee Janzen,84,16.51,142,860
73,74,74,Robert Damron,92,16.49,158,958
74,75,75,Scott Hoch,52,16.48,89,540
75,76,76,David Peoples,82,16.43,138,840
76,77,77,Arron Oberholser,77,16.4,123,750
77,78,78,John Huston,62,16.35,95,581
78,79,79,Todd Fischer,104,16.34,176,1077
79,80,80,Luke Donald,72,16.32,126,772
80,81,81,Glen Day,101,16.3,169,1037
81,82,82,Brent Geiberger,94,16.27,157,965
82,83,83,Chris DiMarco,105,16.22,169,1042
83,T84,T84,Ernie Els,62,16.19,103,636
84,T84,T84,Andre Stolz,53,16.19,91,562
85,T86,T86,Brenden Pappas,111,16.18,182,1125
86,T86,T86,Dennis Paulson,71,16.18,121,748
87,88,88,Paul Azinger,75,16.17,125,773
88,89,89,Brian Bateman,84,16.15,135,836
89,90,90,Matt Gogel,86,16.12,143,887
90,91,91,Bob Burns,88,16.1,146,907
91,T92,T92,D.J. Brigman,79,16.06,129,803
92,T92,T92,Steve Flesch,109,16.06,178,1108
93,T94,T94,Cameron Beckman,99,16.04,162,1010
94,T94,T94,Tim Clark,84,16.04,144,898
95,96,96,Craig Barlow,80,16.03,130,811
96,97,97,Bernhard Langer,59,16.01,90,562
97,98,98,Shaun Micheel,93,16.0,155,969
98,T99,T99,Tom Byrum,83,15.97,142,889
99,T99,T99,Jeff Maggert,60,15.97,103,645
100,T99,T99,Deane Pappas,72,15.97,118,739
101,102,102,Daniel Chopra,108,15.96,178,1115
102,103,103,Carlos Franco,99,15.91,165,1037
103,T104,T104,Michael Allen,87,15.9,142,893
104,T104,T104,J.J. Henry,103,15.9,173,1088
105,T106,T106,Danny Ellis,81,15.86,127,801
106,T106,T106,Retief Goosen,56,15.86,92,580
107,108,108,Craig Perks,75,15.82,121,765
108,109,109,Davis Love III,85,15.79,126,798
109,110,110,Chris Riley,78,15.75,123,781
110,111,111,Pat Bates,99,15.74,161,1023
111,112,112,Arjun Atwal,85,15.73,137,871
112,T113,T113,Alex Cejka,76,15.69,115,733
113,T113,T113,John Cook,57,15.69,86,548
114,115,115,Richard Johnson,102,15.68,167,1065
115,T116,T116,Justin Leonard,90,15.65,141,901
116,T116,T116,Kevin Na,100,15.65,156,997
117,118,118,Jay Haas,84,15.62,129,826
118,119,119,John Rollins,90,15.57,140,899
119,120,120,Chris Smith,105,15.55,170,1093
120,121,121,Brad Faxon,94,15.53,146,940
121,122,122,Mike Heinen,53,15.52,86,554
122,123,123,Scott Hend,81,15.44,130,842
123,124,124,Steve Allan,102,15.42,159,1031
124,125,125,Dudley Hart,60,15.41,96,623
125,126,126,David Morland IV,73,15.38,118,767
126,T127,T127,Fred Couples,54,15.33,84,548
127,T127,T127,Ben Curtis,56,15.33,84,548
128,129,129,Tom Pernice Jr.,103,15.32,157,1025
129,130,130,Heath Slocum,92,15.3,145,948
130,131,131,Steve Elkington,64,15.28,97,635
131,132,132,Danny Briggs,85,15.19,129,849
132,133,133,Joey Sindelar,100,15.18,156,1028
133,134,134,Tommy Tolles,67,15.12,106,701
134,135,135,Matt Kuchar,83,15.1,130,861
135,136,136,Craig Bowden,83,15.07,132,876
136,137,137,Russ Cochran,61,15.03,98,652
137,138,138,J.P. Hayes,79,15.02,117,779
138,T139,T139,Brian Kortan,65,15.01,98,653
139,T139,T139,Mike Weir,75,15.01,118,786
140,T141,T141,José Coceres,68,14.98,102,681
141,T141,T141,Corey Pavin,83,14.98,126,841
142,T143,T143,Tim Herron,84,14.97,132,882
143,T143,T143,Mark O'Meara,58,14.97,91,608
144,T143,T143,Tim Petrovic,111,14.97,169,1129
145,146,146,Chad Campbell,100,14.91,147,986
146,147,147,Gene Sauers,83,14.88,126,847
147,148,148,Omar Uresti,85,14.83,133,897
148,149,149,Tripp Isenhour,55,14.8,82,554
149,150,150,Nick Price,51,14.76,80,542
150,T151,T151,Jonathan Kaye,79,14.71,118,802
151,T151,T151,Brett Quigley,102,14.71,149,1013
152,153,153,Scott Simpson,55,14.7,87,592
153,154,154,Chris Couch,55,14.66,84,573
154,T155,T155,Billy Mayfair,109,14.64,161,1100
155,T155,T155,Dan Olsen,75,14.64,112,765
156,T157,T157,Jay Delsing,76,14.59,111,761
157,T157,T157,Hidemichi Tanaka,89,14.59,136,932
158,159,159,Kevin Muncrief,50,14.48,76,525
159,160,160,Fred Funk,97,14.47,149,1030
160,161,161,Bob Tway,90,14.46,132,913
161,162,162,Jeff Brehaut,106,14.42,157,1089
162,163,163,Rich Barcelo,67,14.41,99,687
163,164,164,Kevin Sutherland,86,14.4,123,854
164,165,165,Len Mattiace,75,14.34,112,781
165,166,166,Spike McRoy,93,14.26,135,947
166,167,167,Ken Duke,89,14.24,130,913
167,168,168,David Branshaw,84,14.2,122,859
168,169,169,Charles Howell III,104,14.19,150,1057
169,170,170,John Riegger,53,14.16,78,551
170,171,171,Kris Cox,73,14.08,106,753
171,172,172,Steve Pate,71,14.06,100,711
172,173,173,Stephen Leaney,84,13.8,109,790
173,174,174,Tom Carter,113,13.74,159,1157
174,175,175,Guy Boros,64,13.69,92,672
175,176,176,Mathias Grönberg,91,13.57,122,899
176,177,177,Tommy Armour III,87,13.56,126,929
177,178,178,Todd Hamilton,92,13.52,126,932
178,179,179,Blaine McCallister,68,13.5,96,711
179,T180,T180,Aaron Baddeley,87,13.41,122,910
180,T180,T180,Mark Brooks,72,13.41,99,738
181,182,182,Rocco Mediate,53,13.24,65,491
182,183,183,José María Olazábal,56,13.19,69,523
183,184,184,Dicky Pride,66,12.98,85,655
184,185,185,Rich Beem,81,12.97,104,802
185,186,186,Niclas Fasth,61,12.9,80,620
186,187,187,Dan Forsman,79,12.88,103,800
187,188,188,David Frost,78,12.73,103,809
188,189,189,Craig Parry,52,12.5,65,520
189,190,190,Roger Tambellini,81,12.39,101,815
190,191,191,Esteban Toledo,92,12.35,117,947
191,192,192,Peter Lonard,68,12.01,85,708
192,193,193,Grant Waite,79,11.89,95,799
193,T194,T194,Cliff Kresge,89,11.31,103,911
194,T194,T194,Hirofumi Miyase,65,11.31,75,663
195,196,196,David Gossett,57,10.07,59,586
