,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
71,T71,T71,Kevin Na,100,+38,4.04,3988
72,T71,T71,Steve Stricker,81,+38,4.05,3244
73,T74,T74,Brian Bateman,84,+39,4.05,3344
74,T74,T74,Dennis Paulson,71,+39,4.05,2992
75,T76,T76,Notah Begay III,71,+40,4.06,2824
76,T76,T76,Nick Price,51,+40,4.07,2168
77,T78,T78,Bob Burns,88,+41,4.05,3628
78,T78,T78,Vaughn Taylor,84,+41,4.05,3440
79,T78,T78,Mike Weir,75,+41,4.05,3144
80,T81,T81,Skip Kendall,99,+42,4.04,4140
81,T81,T81,Mark O'Meara,58,+42,4.07,2432
82,T81,T81,Carl Pettersson,100,+42,4.04,4028
83,T84,T84,Jonathan Byrd,85,+43,4.05,3528
84,T84,T84,Glen Day,101,+43,4.04,4148
85,T84,T84,Mark Hensby,97,+43,4.04,3936
86,T84,T84,Hunter Mahan,94,+43,4.04,3972
87,T84,T84,Tom Pernice Jr.,103,+43,4.04,4100
88,T89,T89,Carlos Franco,99,+44,4.04,4148
89,T89,T89,Deane Pappas,72,+44,4.06,2956
90,T91,T91,Greg Chalmers,70,+45,4.06,2924
91,T91,T91,Dudley Hart,60,+45,4.07,2492
92,T91,T91,Charles Howell III,104,+45,4.04,4228
93,T91,T91,Lee Janzen,84,+45,4.05,3440
94,T91,T91,Kent Jones,99,+45,4.04,4044
95,T91,T91,Brian Kortan,65,+45,4.07,2612
96,T91,T91,Tag Ridings,53,+45,4.09,2044
97,T98,T98,Michael Allen,87,+46,4.05,3572
98,T98,T98,Jason Bohn,98,+46,4.05,3988
99,T98,T98,Niclas Fasth,61,+46,4.07,2480
100,T101,T101,Hank Kuehne,91,+47,4.05,3760
101,T101,T101,Rod Pampling,98,+47,4.05,3944
102,103,103,Jay Williamson,100,+48,4.05,4116
103,T104,T104,Cameron Beckman,99,+49,4.05,4040
104,T104,T104,K.J. Choi,83,+49,4.06,3416
105,T104,T104,John Daly,79,+49,4.06,3328
106,T104,T104,Jason Dufner,79,+49,4.06,3324
107,T104,T104,Matt Kuchar,83,+49,4.06,3444
108,T104,T104,Davis Love III,85,+49,4.06,3192
109,T104,T104,Rocco Mediate,53,+49,4.1,1964
110,T111,T111,Jay Delsing,76,+50,4.07,3044
111,T111,T111,Fred Funk,97,+50,4.05,4120
112,T111,T111,Ryan Palmer,103,+50,4.05,4180
113,T114,T114,Paul Azinger,75,+51,4.07,3092
114,T114,T114,Joey Sindelar,100,+51,4.05,4112
115,T116,T116,D.J. Brigman,79,+52,4.06,3212
116,T116,T116,Frank Lickliter II,89,+52,4.06,3660
117,T116,T116,Heath Slocum,92,+52,4.05,3792
118,T116,T116,Bob Tway,90,+52,4.06,3652
119,T120,T120,Fred Couples,54,+53,4.1,2192
120,T120,T120,J.P. Hayes,79,+53,4.07,3116
121,T122,T122,Steve Elkington,64,+54,4.09,2540
122,T122,T122,Steve Flesch,109,+54,4.05,4432
123,T122,T122,Mike Heinen,53,+54,4.1,2216
124,125,125,Danny Ellis,81,+55,4.07,3204
125,T126,T126,Peter Lonard,68,+56,4.08,2832
126,T126,T126,Corey Pavin,83,+56,4.07,3364
127,T126,T126,Craig Perks,75,+56,4.07,3060
128,129,129,Woody Austin,94,+57,4.06,3916
129,T130,T130,Brad Faxon,94,+58,4.06,3760
130,T130,T130,Todd Fischer,104,+58,4.05,4308
131,T130,T130,Lucas Glover,95,+58,4.06,3820
132,T130,T130,John Rollins,90,+58,4.06,3596
133,T130,T130,Scott Simpson,55,+58,4.1,2368
134,135,135,Shaun Micheel,93,+59,4.06,3876
135,T136,T136,Tim Herron,84,+60,4.07,3528
136,T136,T136,Tripp Isenhour,55,+60,4.11,2216
137,T136,T136,Hidemichi Tanaka,89,+60,4.06,3728
138,T139,T139,Alex Cejka,76,+61,4.08,2932
139,T139,T139,Brenden Pappas,111,+61,4.05,4500
140,T141,T141,Craig Parry,52,+62,4.12,2080
141,T141,T141,Patrick Sheehan,113,+62,4.05,4632
142,T143,T143,Steve Allan,102,+63,4.06,4124
143,T143,T143,Chad Campbell,100,+63,4.06,3944
144,T143,T143,J.L. Lewis,106,+63,4.06,4468
145,T143,T143,Pat Perez,102,+63,4.06,4264
146,T147,T147,Rich Barcelo,67,+66,4.1,2748
147,T147,T147,Neal Lancaster,106,+66,4.06,4272
148,T149,T149,Danny Briggs,85,+67,4.08,3396
149,T149,T149,Tim Petrovic,111,+67,4.06,4516
150,T149,T149,Dicky Pride,66,+67,4.1,2620
151,T152,T152,Kris Cox,73,+68,4.09,3012
152,T152,T152,Richard Johnson,102,+68,4.06,4260
153,T152,T152,Jonathan Kaye,79,+68,4.08,3208
154,T152,T152,Dean Wilson,99,+68,4.07,4116
155,T156,T156,Pat Bates,99,+69,4.07,4092
156,T156,T156,Stephen Leaney,84,+69,4.09,3160
157,T156,T156,Andre Stolz,53,+69,4.12,2248
158,159,159,Steve Pate,71,+70,4.1,2844
159,T160,T160,Billy Andrade,104,+71,4.07,4308
160,T160,T160,Daniel Chopra,108,+71,4.06,4460
161,T160,T160,Dan Forsman,79,+71,4.09,3200
162,T160,T160,Len Mattiace,75,+71,4.09,3124
163,164,164,Mathias Grönberg,91,+72,4.08,3596
164,T165,T165,Craig Bowden,83,+73,4.08,3504
165,T165,T165,David Frost,78,+73,4.09,3236
166,T165,T165,Blaine McCallister,68,+73,4.1,2844
167,T168,T168,Arjun Atwal,85,+75,4.09,3484
168,T168,T168,Steve Lowery,91,+75,4.08,3708
169,170,170,Brett Quigley,102,+78,4.08,4052
170,171,171,Spike McRoy,93,+79,4.08,3788
171,T172,T172,Billy Mayfair,109,+80,4.07,4400
172,T172,T172,David Morland IV,73,+80,4.1,3068
173,T174,T174,Guy Boros,64,+83,4.12,2688
174,T174,T174,Chris Smith,105,+83,4.08,4372
175,176,176,Todd Hamilton,92,+85,4.09,3728
176,177,177,Jeff Brehaut,106,+89,4.08,4356
177,T178,T178,Kevin Muncrief,50,+90,4.17,2100
178,T178,T178,Tommy Tolles,67,+90,4.13,2804
179,180,180,Tommy Armour III,87,+91,4.1,3716
180,181,181,David Branshaw,84,+94,4.11,3436
181,182,182,Dan Olsen,75,+95,4.12,3060
182,183,183,Gene Sauers,83,+97,4.11,3388
183,184,184,Mark Brooks,72,+104,4.14,2952
184,185,185,Chris Couch,55,+106,4.18,2292
185,186,186,Rich Beem,81,+107,4.13,3208
186,187,187,Grant Waite,79,+109,4.14,3196
187,T188,T188,Ken Duke,89,+114,4.12,3652
188,T188,T188,Roger Tambellini,81,+114,4.14,3260
189,190,190,Esteban Toledo,92,+121,4.13,3788
190,T191,T191,Tom Carter,113,+123,4.11,4628
191,T191,T191,Scott Hend,81,+123,4.15,3368
192,193,193,Hirofumi Miyase,65,+129,4.19,2652
193,194,194,Cliff Kresge,89,+133,4.15,3644
194,195,195,Aaron Baddeley,87,+137,4.15,3640
195,196,196,David Gossett,57,+141,4.24,2344
