,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
88,T87,T87,Glen Day,71.0,781,11
89,T87,T87,Jay Delsing,71.0,284,4
90,T87,T87,Jason Dufner,71.0,142,2
91,T87,T87,Brian Gay,71.0,781,11
92,T87,T87,Geoff Ogilvy,71.0,284,4
93,T87,T87,Gene Sauers,71.0,568,8
94,T95,T95,Steve Allan,71.13,569,8
95,T95,T95,Davis Love III,71.13,569,8
96,T95,T95,Brett Quigley,71.13,569,8
97,T95,T95,John Rollins,71.13,569,8
98,T95,T95,Esteban Toledo,71.13,569,8
99,T100,T100,Matt Kuchar,71.14,498,7
100,T100,T100,Roland Thatcher,71.14,498,7
101,102,102,Neal Lancaster,71.18,783,11
102,T103,T103,Guy Boros,71.2,356,5
103,T103,T103,Scott McCarron,71.2,356,5
104,T103,T103,Scott Verplank,71.2,356,5
105,106,106,Michael Allen,71.22,641,9
106,T107,T107,Carlos Franco,71.25,285,4
107,T107,T107,Stephen Leaney,71.25,285,4
108,T107,T107,Heath Slocum,71.25,570,8
109,T110,T110,Craig Bowden,71.33,642,9
110,T110,T110,Chris DiMarco,71.33,856,12
111,T110,T110,Danny Ellis,71.33,642,9
112,T110,T110,Tim Herron,71.33,428,6
113,T110,T110,Scott Hoch,71.33,214,3
114,T110,T110,Zach Johnson,71.33,642,9
115,T110,T110,Craig Perks,71.33,642,9
116,T110,T110,Tommy Tolles,71.33,428,6
117,T110,T110,Dean Wilson,71.33,428,6
118,T119,T119,Shigeki Maruyama,71.4,714,10
119,T119,T119,Tom Pernice Jr.,71.4,357,5
120,T119,T119,Andre Stolz,71.4,357,5
121,T119,T119,Duffy Waldorf,71.4,714,10
122,123,123,Bo Van Pelt,71.42,857,12
123,124,124,Mathias Grönberg,71.44,643,9
124,T125,T125,Mark Calcavecchia,71.5,286,4
125,T125,T125,Jay Haas,71.5,429,6
126,T125,T125,John Huston,71.5,143,2
127,T125,T125,Shaun Micheel,71.5,858,12
128,129,129,Chris Smith,71.55,787,11
129,T130,T130,Rich Barcelo,71.57,501,7
130,T130,T130,Alex Cejka,71.57,501,7
131,T130,T130,Russ Cochran,71.57,501,7
132,T130,T130,Tim Petrovic,71.57,501,7
133,T134,T134,Darren Clarke,71.6,358,5
134,T134,T134,Harrison Frazar,71.6,358,5
135,T134,T134,Corey Pavin,71.6,358,5
136,137,137,Charles Howell III,71.63,573,8
137,T138,T138,Stuart Appleby,71.71,502,7
138,T138,T138,D.J. Brigman,71.71,502,7
139,T138,T138,Dicky Pride,71.71,502,7
140,141,141,Jay Williamson,71.75,574,8
141,T142,T142,Richard Johnson,71.78,646,9
142,T142,T142,Spike McRoy,71.78,646,9
143,T144,T144,Arjun Atwal,71.83,431,6
144,T144,T144,Frank Lickliter II,71.83,431,6
145,T144,T144,Tag Ridings,71.83,431,6
146,147,147,Scott Hend,71.9,719,10
147,T148,T148,Paul Azinger,72.0,432,6
148,T148,T148,Cliff Kresge,72.0,432,6
149,T148,T148,Ryan Palmer,72.0,576,8
150,T148,T148,Nick Price,72.0,144,2
151,T148,T148,John Riegger,72.0,144,2
152,T148,T148,Adam Scott,72.0,288,4
153,154,154,J.P. Hayes,72.11,649,9
154,155,155,Lucas Glover,72.14,505,7
155,156,156,Jeff Brehaut,72.17,433,6
156,157,157,Bernhard Langer,72.2,361,5
157,T158,T158,Billy Andrade,72.25,578,8
158,T158,T158,Dan Forsman,72.25,578,8
159,T158,T158,Dudley Hart,72.25,289,4
160,T161,T161,Brian Bateman,72.33,434,6
161,T161,T161,J.J. Henry,72.33,651,9
162,T161,T161,Grant Waite,72.33,434,6
163,164,164,Hidemichi Tanaka,72.4,362,5
164,T165,T165,John Cook,72.5,290,4
165,T165,T165,Peter Lonard,72.5,435,6
166,167,167,Joey Sindelar,72.56,653,9
167,168,168,Ken Duke,72.6,363,5
168,T169,T169,Jonathan Byrd,72.63,581,8
169,T169,T169,Mark Wilson,72.63,581,8
170,T171,T171,Tim Clark,72.75,291,4
171,T171,T171,Omar Uresti,72.75,582,8
172,T173,T173,Aaron Baddeley,73.0,365,5
173,T173,T173,Steve Flesch,73.0,365,5
174,T173,T173,Kevin Muncrief,73.0,365,5
175,176,176,Chris Riley,73.13,585,8
176,177,177,Bob Tway,73.14,512,7
177,178,178,Steve Stricker,73.18,805,11
178,T179,T179,Danny Briggs,73.25,293,4
179,T179,T179,Blaine McCallister,73.25,293,4
180,181,181,Steve Elkington,73.33,440,6
181,182,182,Mark Brooks,73.43,514,7
182,T183,T183,Hirofumi Miyase,73.5,588,8
183,T183,T183,Roger Tambellini,73.5,588,8
184,T185,T185,Tom Carter,73.57,515,7
185,T185,T185,Hank Kuehne,73.57,515,7
186,T185,T185,Dan Olsen,73.57,515,7
187,188,188,Ben Curtis,73.67,221,3
188,189,189,Brian Kortan,73.71,516,7
189,190,190,David Gossett,74.0,296,4
190,191,191,Jonathan Kaye,74.2,371,5
191,192,192,Kris Cox,74.33,223,3
192,193,193,David Morland IV,74.5,298,4
193,194,194,Rocco Mediate,74.67,224,3
194,195,195,David Branshaw,74.88,599,8
195,196,196,Todd Fischer,76.6,383,5
