,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
179,180,180,Rocco Mediate,53,10.55,21,199
180,181,181,Stephen Leaney,84,10.46,32,306
181,182,182,John Senden,99,10.34,40,387
182,183,183,Ken Duke,89,10.26,36,351
183,184,184,Chris Couch,55,10.22,23,225
184,185,185,Steve Stricker,81,10.03,32,319
185,186,186,David Gossett,57,9.83,23,234
186,T187,T187,Jay Delsing,76,9.73,29,298
187,T187,T187,Gene Sauers,83,9.73,32,329
188,189,189,Billy Mayfair,109,9.6,41,427
189,190,190,Hank Kuehne,91,9.47,34,359
190,191,191,Omar Uresti,85,9.04,31,343
191,192,192,Peter Lonard,68,9.02,24,266
192,193,193,Craig Perks,75,8.97,26,290
193,194,194,Kevin Muncrief,50,8.78,18,205
194,195,195,Brian Kortan,65,8.37,21,251
195,196,196,Ben Curtis,56,7.84,16,204
