,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
55,56,56,Jonathan Kaye,70.29,492,7
56,57,57,Dudley Hart,70.33,211,3
57,T58,T58,Jonathan Byrd,70.38,563,8
58,T58,T58,J.L. Lewis,70.38,563,8
59,T58,T58,Davis Love III,70.38,563,8
60,T61,T61,Jason Bohn,70.4,352,5
61,T61,T61,Chad Campbell,70.4,352,5
62,T61,T61,Bo Van Pelt,70.4,704,10
63,64,64,Sergio Garcia,70.42,845,12
64,65,65,Daniel Chopra,70.45,775,11
65,T66,T66,Arjun Atwal,70.5,141,2
66,T66,T66,Blaine McCallister,70.5,141,2
67,T66,T66,Kevin Na,70.5,564,8
68,T66,T66,Joey Sindelar,70.5,564,8
69,T66,T66,Tommy Tolles,70.5,141,2
70,71,71,Mike Weir,70.55,776,11
71,T72,T72,Olin Browne,70.57,494,7
72,T72,T72,Rod Pampling,70.57,494,7
73,T72,T72,Tom Pernice Jr.,70.57,494,7
74,75,75,Chris DiMarco,70.58,847,12
75,76,76,Pat Bates,70.6,353,5
76,T77,T77,Brett Quigley,70.63,565,8
77,T77,T77,Adam Scott,70.63,565,8
78,T79,T79,Bob Estes,70.67,212,3
79,T79,T79,Freddie Jacobson,70.67,424,6
80,T79,T79,Loren Roberts,70.67,848,12
81,82,82,Ryan Palmer,70.7,707,10
82,83,83,Brent Geiberger,70.73,778,11
83,T84,T84,Mark Calcavecchia,70.75,566,8
84,T84,T84,Richard Johnson,70.75,566,8
85,T84,T84,Craig Perks,70.75,283,4
86,T84,T84,Chris Riley,70.75,566,8
87,T88,T88,Carlos Franco,70.78,637,9
88,T88,T88,Joe Ogilvie,70.78,637,9
89,T90,T90,Michael Allen,70.8,354,5
90,T90,T90,Billy Andrade,70.8,354,5
91,T90,T90,Craig Barlow,70.8,354,5
92,T90,T90,Steve Flesch,70.8,708,10
93,94,94,Stephen Leaney,70.83,425,6
94,95,95,Jeff Maggert,70.86,496,7
95,T96,T96,Briny Baird,70.88,567,8
96,T96,T96,John Daly,70.88,567,8
97,T96,T96,Jay Haas,70.88,567,8
98,T96,T96,Vaughn Taylor,70.88,567,8
99,T100,T100,Skip Kendall,70.89,638,9
100,T100,T100,Corey Pavin,70.89,638,9
101,102,102,Kirk Triplett,70.92,922,13
102,T103,T103,Tommy Armour III,71.0,355,5
103,T103,T103,Guy Boros,71.0,71,1
104,T103,T103,Alex Cejka,71.0,355,5
105,T103,T103,K.J. Choi,71.0,568,8
106,T103,T103,Steve Elkington,71.0,142,2
107,T103,T103,John Huston,71.0,426,6
108,T103,T103,Hirofumi Miyase,71.0,142,2
109,T103,T103,Andre Stolz,71.0,71,1
110,T111,T111,Robert Allenby,71.13,569,8
111,T111,T111,Hidemichi Tanaka,71.13,569,8
112,113,113,Ben Crane,71.14,498,7
113,114,114,Zach Johnson,71.17,854,12
114,T115,T115,Matt Kuchar,71.2,356,5
115,T115,T115,Rory Sabbatini,71.2,712,10
116,T117,T117,Greg Chalmers,71.25,285,4
117,T117,T117,Justin Leonard,71.25,570,8
118,T117,T117,Shaun Micheel,71.25,570,8
119,T117,T117,Heath Slocum,71.25,285,4
120,121,121,Lee Janzen,71.27,784,11
121,T122,T122,Brian Bateman,71.33,642,9
122,T122,T122,Robert Damron,71.33,428,6
123,T122,T122,Mark O'Meara,71.33,428,6
124,125,125,David Peoples,71.45,786,11
125,T126,T126,Cameron Beckman,71.5,858,12
126,T126,T126,Tom Carter,71.5,143,2
127,T126,T126,Darren Clarke,71.5,429,6
128,T126,T126,Chris Couch,71.5,143,2
129,T126,T126,Kris Cox,71.5,429,6
130,T126,T126,Mathias Grönberg,71.5,143,2
131,132,132,Todd Hamilton,71.56,644,9
132,133,133,Luke Donald,71.63,573,8
133,T134,T134,Dan Forsman,71.67,215,3
134,T134,T134,Brenden Pappas,71.67,430,6
135,T136,T136,Paul Azinger,71.71,502,7
136,T136,T136,Carl Pettersson,71.71,502,7
137,138,138,Steve Lowery,71.75,574,8
138,T139,T139,Neal Lancaster,71.78,646,9
139,T139,T139,Scott McCarron,71.78,646,9
140,141,141,Charles Howell III,71.82,790,11
141,T142,T142,Scott Hoch,71.83,431,6
142,T142,T142,Scott Simpson,71.83,431,6
143,T144,T144,José María Olazábal,71.86,503,7
144,T144,T144,Jay Williamson,71.86,503,7
145,T146,T146,David Frost,72.0,216,3
146,T146,T146,Robert Gamez,72.0,720,10
147,T146,T146,Tripp Isenhour,72.0,144,2
148,T146,T146,Shigeki Maruyama,72.0,792,11
149,T146,T146,Dan Olsen,72.0,72,1
150,T146,T146,Steve Pate,72.0,144,2
151,T146,T146,Patrick Sheehan,72.0,792,11
152,T146,T146,Roger Tambellini,72.0,216,3
153,T146,T146,Dean Wilson,72.0,288,4
154,155,155,Jason Dufner,72.17,433,6
155,156,156,Kevin Sutherland,72.25,289,4
156,T157,T157,Brad Faxon,72.33,651,9
157,T157,T157,Hunter Mahan,72.33,434,6
158,159,159,Bob Tway,72.38,579,8
159,160,160,Craig Parry,72.4,362,5
160,T161,T161,Ken Duke,72.5,290,4
161,T161,T161,Len Mattiace,72.5,290,4
162,T161,T161,Spike McRoy,72.5,145,2
163,T161,T161,John Rollins,72.5,435,6
164,T165,T165,Kent Jones,72.6,363,5
165,T165,T165,Justin Rose,72.6,363,5
166,167,167,Fred Couples,72.63,581,8
167,168,168,Roland Thatcher,72.8,364,5
168,169,169,Rich Beem,72.83,437,6
169,170,170,Tim Petrovic,72.9,729,10
170,T171,T171,Aaron Baddeley,73.0,365,5
171,T171,T171,Rich Barcelo,73.0,146,2
172,T171,T171,Glen Day,73.0,365,5
173,T171,T171,Brian Kortan,73.0,146,2
174,T171,T171,Cliff Kresge,73.0,292,4
175,176,176,Jeff Sluman,73.23,952,13
176,T177,T177,Tag Ridings,73.33,220,3
177,T177,T177,Esteban Toledo,73.33,220,3
178,179,179,Bob Burns,73.4,367,5
179,180,180,D.J. Brigman,73.5,294,4
180,181,181,David Branshaw,73.67,221,3
181,T182,T182,Niclas Fasth,74.0,74,1
182,T182,T182,J.P. Hayes,74.0,148,2
183,T182,T182,Steve Stricker,74.0,148,2
184,T182,T182,Grant Waite,74.0,148,2
185,186,186,Billy Mayfair,74.25,594,8
186,187,187,Jeff Brehaut,74.33,446,6
187,T188,T188,Ben Curtis,74.4,372,5
188,T188,T188,Danny Ellis,74.4,372,5
189,190,190,Pat Perez,74.67,224,3
190,T191,T191,Russ Cochran,76.0,152,2
191,T191,T191,Dicky Pride,76.0,76,1
192,193,193,Mike Heinen,76.5,153,2
