,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
173,T173,T173,Jonathan Kaye,72.5,725,10
174,175,175,Russ Cochran,72.55,798,11
175,176,176,Ben Curtis,72.6,726,10
176,177,177,Tim Herron,72.64,799,11
177,178,178,Mike Weir,72.71,509,7
178,179,179,Danny Briggs,72.77,946,13
179,180,180,Harrison Frazar,72.8,728,10
180,181,181,Notah Begay III,72.83,874,12
181,182,182,Tom Carter,72.86,1020,14
182,183,183,Dudley Hart,72.9,729,10
183,184,184,Hirofumi Miyase,72.93,1094,15
184,185,185,Steve Stricker,72.94,1240,17
185,T186,T186,Kris Cox,73.08,877,12
186,T186,T186,Blaine McCallister,73.08,950,13
187,T186,T186,Omar Uresti,73.08,950,13
188,189,189,David Morland IV,73.18,805,11
189,190,190,David Branshaw,73.21,1025,14
190,191,191,Dan Olsen,73.29,1026,14
191,192,192,Kevin Muncrief,73.33,660,9
192,193,193,Roger Tambellini,73.46,955,13
193,194,194,Brian Kortan,73.5,735,10
194,195,195,Mark Brooks,73.56,1177,16
195,196,196,David Gossett,74.75,897,12
