,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
114,T113,T113,Patton Kizzire,92,-.132
115,T113,T113,Marc Leishman,93,-.132
116,117,117,Brian Stuard,103,-.131
117,T118,T118,Chris Kirk,108,-.130
118,T118,T118,Sam Ryder,82,-.130
119,T118,T118,Richy Werenski,98,-.130
120,T121,T121,Russell Knox,94,-.127
121,T121,T121,Brandt Snedeker,84,-.127
122,T123,T123,J.J. Henry,81,-.125
123,T123,T123,Brooks Koepka,64,-.125
124,125,125,Kevin Tway,110,-.119
125,T126,T126,Michael Thompson,62,-.118
126,T126,T126,Ethan Tracy,72,-.118
127,128,128,Tom Lovelady,87,-.115
128,129,129,Rafa Cabrera Bello,75,-.114
129,T130,T130,Abraham Ancer,98,-.113
130,T130,T130,David Lingmerth,82,-.113
131,T130,T130,C.T. Pan,104,-.113
132,133,133,Greg Chalmers,56,-.111
133,134,134,Patrick Rodgers,97,-.105
134,135,135,Jhonattan Vegas,92,-.103
135,T136,T136,Tony Finau,105,-.100
136,T136,T136,Mackenzie Hughes,80,-.100
137,T136,T136,Martin Piller,79,-.100
138,T139,T139,Chez Reavie,93,-.098
139,T139,T139,Adam Schenk,86,-.098
140,T141,T141,Dustin Johnson,77,-.097
141,T141,T141,Kevin Streelman,94,-.097
142,143,143,Zecheng Dou,53,-.095
143,144,144,Russell Henley,77,-.093
144,145,145,Pat Perez,82,-.091
145,T146,T146,Ian Poulter,73,-.088
146,T146,T146,Scott Stallings,96,-.088
147,148,148,Patrick Cantlay,87,-.087
148,149,149,Jason Kokrak,99,-.086
149,T150,T150,Tyler Duncan,97,-.083
150,T150,T150,Conrad Shindler,60,-.083
151,152,152,Paul Casey,74,-.080
152,153,153,Jonathan Byrd,70,-.079
153,154,154,Charles Howell III,104,-.077
154,155,155,Martin Flores,92,-.076
155,T156,T156,Jimmy Walker,81,-.075
156,T156,T156,Bubba Watson,90,-.075
157,158,158,Retief Goosen,60,-.073
158,159,159,Jamie Lovemark,92,-.071
159,160,160,John Huh,94,-.068
160,161,161,Joel Dahmen,93,-.067
161,162,162,Daniel Summerhays,51,-.065
162,163,163,Kevin Chappell,77,-.063
163,T164,T164,Austin Cook,107,-.059
164,T164,T164,Derek Fathauer,84,-.059
165,166,166,Grayson Murray,72,-.056
166,167,167,Hunter Mahan,67,-.053
167,168,168,Kyle Thompson,50,-.051
168,169,169,Michael Kim,74,-.050
169,170,170,Bill Haas,76,-.048
170,171,171,Rory Sabbatini,91,-.043
171,172,172,Hideki Matsuyama,75,-.036
172,173,173,Gary Woodland,96,-.030
173,174,174,Branden Grace,67,-.029
174,175,175,Shane Lowry,64,-.026
175,T176,T176,Matt Atkins,56,E
176,T176,T176,Aaron Baddeley,84,E
177,T176,T176,Dominic Bozzelli,65,E
178,T176,T176,Keegan Bradley,98,E
179,T176,T176,Lanto Griffin,80,E
180,T176,T176,Anirban Lahiri,82,E
181,T176,T176,Jonathan Randolph,71,E
182,183,183,Sam Saunders,80,+.022
183,184,184,Talor Gooch,78,+.030
184,185,185,Robert Garrigus,80,+.049
185,186,186,Andrew Yun,51,+.053
186,187,187,Matt Every,79,+.056
187,188,188,Kyle Stanley,93,+.073
188,189,189,Brendan Steele,74,+.077
189,190,190,Satoshi Kodaira,51,+.087
190,191,191,Graeme McDowell,67,+.094
191,192,192,Cody Gribble,71,+.115
192,193,193,D.A. Points,63,+.145
