,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
82,83,83,J.J. Spaun,85,82.49,325,394,-0.43
83,84,84,Johnson Wagner,75,82.44,230,279,-0.48
84,85,85,Kiradech Aphibarnrat,51,82.43,122,148,-0.49
85,86,86,Brendan Steele,74,82.35,280,340,-0.36
86,87,87,Peter Uihlein,83,82.25,315,383,-0.46
87,88,88,Harris English,84,82.23,273,332,-0.45
88,89,89,Luke List,98,82.19,397,483,-0.44
89,90,90,Kevin Tway,110,82.16,456,555,-0.46
90,91,91,Dominic Bozzelli,65,82.07,238,290,-0.44
91,92,92,Patrick Reed,94,82.01,278,339,-0.5
92,93,93,Brice Garnett,99,82.0,360,439,-0.41
93,94,94,Chesson Hadley,103,81.98,405,494,-0.48
94,95,95,Tyrone Van Aswegen,101,81.91,326,398,-0.42
95,96,96,Wesley Bryan,69,81.87,158,193,-0.44
96,97,97,Stewart Cink,87,81.82,270,330,-0.48
97,T98,T98,Abraham Ancer,98,81.76,399,488,-0.43
98,T98,T98,Martin Laird,73,81.76,251,307,-0.49
99,100,100,Paul Casey,74,81.74,188,230,-0.51
100,101,101,Whee Kim,93,81.65,258,316,-0.46
101,102,102,Graeme McDowell,67,81.55,190,233,-0.42
102,103,103,Patton Kizzire,92,81.5,348,427,-0.44
103,T104,T104,Lanto Griffin,80,81.49,273,335,-0.43
104,T104,T104,Jhonattan Vegas,92,81.49,273,335,-0.42
105,T106,T106,Hunter Mahan,67,81.47,255,313,-0.45
106,T106,T106,Chris Stroud,81,81.47,255,313,-0.47
107,108,108,Brooks Koepka,64,81.43,285,350,-0.46
108,109,109,Lucas Glover,65,81.4,197,242,-0.44
109,110,110,Xander Schauffele,96,81.33,318,391,-0.51
110,111,111,Mackenzie Hughes,80,81.29,278,342,-0.45
111,112,112,D.A. Points,63,81.28,178,219,-0.43
112,113,113,Alex Cejka,77,81.27,243,299,-0.43
113,114,114,William McGirt,84,81.25,286,352,-0.44
114,115,115,Ben Martin,64,81.21,229,282,-0.45
115,116,116,Seamus Power,86,81.15,297,366,-0.41
116,117,117,Branden Grace,67,81.09,193,238,-0.49
117,118,118,Jason Day,75,81.08,210,259,-0.55
118,119,119,Byeong Hun An,86,81.01,320,395,-0.45
119,T120,T120,Jason Kokrak,99,80.99,426,526,-0.47
120,T120,T120,Danny Lee,88,80.99,277,342,-0.46
121,T122,T122,Kevin Na,91,80.92,263,325,-0.56
122,T122,T122,J.T. Poston,73,80.92,263,325,-0.39
123,124,124,Austin Cook,107,80.85,380,470,-0.43
124,125,125,Marc Leishman,93,80.82,316,391,-0.42
125,T126,T126,Ricky Barnes,65,80.73,176,218,-0.48
126,T126,T126,Bud Cauley,55,80.73,176,218,-0.43
127,T128,T128,Michael Kim,74,80.65,200,248,-0.43
128,T128,T128,Andrew Landry,82,80.65,321,398,-0.41
129,130,130,Nicholas Lindheim,77,80.55,236,293,-0.45
130,131,131,Nick Taylor,94,80.53,335,416,-0.41
131,132,132,Ben Silverman,90,80.37,307,382,-0.41
132,133,133,Jonathan Randolph,71,80.36,225,280,-0.46
133,134,134,Jon Rahm,71,80.33,290,361,-0.47
134,T135,T135,Rory McIlroy,64,80.32,249,310,-0.5
135,T135,T135,Ollie Schniederjans,91,80.32,298,371,-0.5
136,137,137,Louis Oosthuizen,62,80.28,171,213,-0.47
137,138,138,Ben Crane,65,80.27,179,223,-0.46
138,139,139,Michael Thompson,62,80.21,227,283,-0.45
139,140,140,Robert Garrigus,80,80.2,328,409,-0.41
140,141,141,Rod Pampling,62,80.17,194,242,-0.32
141,142,142,Jonathan Byrd,70,80.16,198,247,-0.44
142,143,143,Sung Kang,89,80.13,246,307,-0.44
143,144,144,Joel Dahmen,93,80.1,326,407,-0.45
144,145,145,Si Woo Kim,108,80.05,341,426,-0.48
145,146,146,Kevin Chappell,77,79.95,315,394,-0.44
146,147,147,Zach Johnson,94,79.89,282,353,-0.45
147,148,148,Kevin Kisner,89,79.88,270,338,-0.46
148,149,149,Xinjun Zhang,81,79.79,229,287,-0.45
149,150,150,Tyrrell Hatton,58,79.63,172,216,-0.48
150,151,151,Martin Piller,79,79.54,276,347,-0.43
151,152,152,Jimmy Walker,81,79.53,237,298,-0.51
152,153,153,Scott Stallings,96,79.52,334,420,-0.44
153,154,154,Ryan Palmer,69,79.48,275,346,-0.49
154,T155,T155,Keith Mitchell,99,79.45,437,550,-0.47
155,T155,T155,Sean O'Hair,67,79.45,259,326,-0.41
156,157,157,Sam Saunders,80,79.43,305,384,-0.5
157,158,158,Tom Lovelady,87,79.41,378,476,-0.46
158,T159,T159,Scott Brown,102,79.37,300,378,-0.46
159,T159,T159,Cameron Smith,85,79.37,250,315,-0.49
160,161,161,Bronson Burgoon,69,79.28,264,333,-0.48
161,162,162,Jamie Lovemark,92,79.26,321,405,-0.52
162,163,163,Tom Hoge,101,79.21,343,433,-0.45
163,164,164,J.B. Holmes,77,79.16,319,403,-0.48
164,T165,T165,Brandon Harkins,101,79.08,397,502,-0.51
165,T165,T165,Troy Merritt,89,79.08,310,392,-0.52
166,167,167,Bubba Watson,90,79.07,374,473,-0.47
167,168,168,Adam Hadwin,92,78.95,255,323,-0.44
168,169,169,"Ted Potter, Jr.",87,78.93,296,375,-0.41
169,170,170,Charley Hoffman,87,78.73,285,362,-0.46
170,171,171,Jonas Blixt,67,78.68,203,258,-0.47
171,172,172,David Lingmerth,82,78.67,273,347,-0.48
172,173,173,Phil Mickelson,90,78.61,305,388,-0.53
173,174,174,Andrew Yun,51,78.53,139,177,-0.29
174,175,175,Conrad Shindler,60,78.48,175,223,-0.49
175,176,176,Trey Mullinax,75,78.43,309,394,-0.4
176,177,177,Talor Gooch,78,78.41,247,315,-0.4
177,178,178,Charl Schwartzel,65,78.33,159,203,-0.46
178,179,179,Matt Every,79,78.3,267,341,-0.46
179,T180,T180,Kelly Kraft,94,78.01,266,341,-0.41
180,T180,T180,Chez Reavie,93,78.01,227,291,-0.44
181,182,182,Jason Dufner,71,77.74,220,283,-0.45
182,183,183,Grayson Murray,72,77.55,304,392,-0.44
183,184,184,Cody Gribble,71,77.12,209,271,-0.44
184,185,185,Matt Atkins,56,76.89,193,251,-0.41
185,186,186,Patrick Rodgers,97,76.79,311,405,-0.45
186,187,187,Derek Fathauer,84,76.78,248,323,-0.46
187,188,188,Retief Goosen,60,76.56,147,192,-0.45
188,189,189,Daniel Summerhays,51,75.92,145,191,-0.43
189,190,190,Greg Chalmers,56,75.74,153,202,-0.44
190,191,191,Roberto Díaz,72,75.69,218,288,-0.39
191,192,192,Satoshi Kodaira,51,75.29,131,174,-0.38
192,193,193,Zecheng Dou,53,75.12,154,205,-0.37
