,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
60,61,61,Shawn Stefani,76,-.038
61,T62,T62,Rafa Cabrera Bello,75,-.036
62,T62,T62,Billy Hurley III,70,-.036
63,T62,T62,Grayson Murray,72,-.036
64,T65,T65,Lucas Glover,65,-.034
65,T65,T65,Kevin Kisner,89,-.034
66,67,67,Talor Gooch,78,-.033
67,T68,T68,Jordan Spieth,81,-.031
68,T68,T68,Cameron Tringale,67,-.031
69,T70,T70,Alex Cejka,77,-.030
70,T70,T70,Steve Wheatcroft,60,-.030
71,72,72,Graeme McDowell,67,-.029
72,73,73,Ben Martin,64,-.028
73,T74,T74,Tyler Duncan,97,-.027
74,T74,T74,Tony Finau,105,-.027
75,T74,T74,Trey Mullinax,75,-.027
76,T77,T77,Russell Henley,77,-.025
77,T77,T77,Charles Howell III,104,-.025
78,79,79,Xinjun Zhang,81,-.023
79,T80,T80,Kevin Chappell,77,-.021
80,T80,T80,Charley Hoffman,87,-.021
81,T82,T82,James Hahn,85,-.019
82,T82,T82,Luke List,98,-.019
83,84,84,Matt Atkins,56,-.018
84,85,85,Abraham Ancer,98,-.016
85,T86,T86,Austin Cook,107,-.014
86,T86,T86,Louis Oosthuizen,62,-.014
87,88,88,Ryan Palmer,69,-.013
88,89,89,Jimmy Walker,81,-.012
89,90,90,Tiger Woods,68,-.011
90,T91,T91,Jamie Lovemark,92,-.009
91,T91,T91,Bubba Watson,90,-.009
92,93,93,Marc Leishman,93,-.007
93,T94,T94,Daniel Berger,81,E
94,T94,T94,Keegan Bradley,98,E
95,T94,T94,Emiliano Grillo,94,E
96,T94,T94,Sung Kang,89,E
97,T94,T94,Francesco Molinari,73,E
98,T94,T94,Ian Poulter,73,E
99,T94,T94,Justin Rose,70,E
100,T94,T94,Kyle Stanley,93,E
101,T94,T94,Kevin Tway,110,E
102,T94,T94,Richy Werenski,98,E
103,T94,T94,Andrew Yun,51,E
104,105,105,Mackenzie Hughes,80,+.010
105,T106,T106,Martin Laird,73,+.011
106,T106,T106,Adam Schenk,86,+.011
107,108,108,Tyrrell Hatton,58,+.013
108,109,109,Robert Streb,78,+.014
109,110,110,Hunter Mahan,67,+.015
110,111,111,Conrad Shindler,60,+.017
111,T112,T112,John Huh,94,+.018
112,T112,T112,Zach Johnson,94,+.018
113,T114,T114,Ricky Barnes,65,+.019
114,T114,T114,J.J. Spaun,85,+.019
115,116,116,C.T. Pan,104,+.021
116,T117,T117,Stephan Jaeger,81,+.022
117,T117,T117,Aaron Wise,90,+.022
118,T119,T119,Pat Perez,82,+.025
119,T119,T119,D.A. Points,63,+.025
120,T119,T119,Brendan Steele,74,+.025
121,T119,T119,Kevin Streelman,94,+.025
122,123,123,David Hearn,66,+.027
123,124,124,Chris Kirk,108,+.030
124,125,125,William McGirt,84,+.031
125,126,126,Brian Harman,94,+.032
126,127,127,Henrik Stenson,60,+.033
127,128,128,Brian Stuard,103,+.037
128,129,129,Brice Garnett,99,+.039
129,130,130,Troy Merritt,89,+.040
130,T131,T131,Ben Crane,65,+.041
131,T131,T131,Chris Stroud,81,+.041
132,133,133,Patton Kizzire,92,+.042
133,134,134,Lanto Griffin,80,+.043
134,T135,T135,Ryan Blaum,81,+.047
135,T135,T135,Derek Fathauer,84,+.047
136,T135,T135,Johnson Wagner,75,+.047
137,T138,T138,Wesley Bryan,69,+.049
138,T138,T138,Retief Goosen,60,+.049
139,T140,T140,Jim Furyk,50,+.050
140,T140,T140,Rory Sabbatini,91,+.050
141,142,142,Sean O'Hair,67,+.051
142,143,143,Danny Lee,88,+.053
143,T144,T144,Alex Noren,67,+.054
144,T144,T144,Michael Thompson,62,+.054
145,146,146,Scott Piercy,84,+.055
146,T147,T147,Shane Lowry,64,+.057
147,T147,T147,Andrew Putnam,97,+.057
148,149,149,Adam Hadwin,92,+.059
149,150,150,Fabián Gómez,88,+.060
150,151,151,Jonathan Byrd,70,+.062
151,152,152,Denny McCarthy,71,+.063
152,153,153,J.J. Henry,81,+.066
153,154,154,Nick Taylor,94,+.067
154,T155,T155,Scott Brown,102,+.068
155,T155,T155,"Ted Potter, Jr.",87,+.068
156,157,157,Tom Hoge,101,+.070
157,158,158,Joel Dahmen,93,+.071
158,159,159,Anirban Lahiri,82,+.073
159,160,160,Zac Blair,64,+.074
160,161,161,Matt Kuchar,88,+.075
161,162,162,Andrew Landry,82,+.076
162,163,163,Kelly Kraft,94,+.079
163,164,164,Peter Uihlein,83,+.083
164,165,165,Jason Dufner,71,+.092
165,166,166,Tyrone Van Aswegen,101,+.094
166,167,167,Jonas Blixt,67,+.098
167,168,168,Matt Every,79,+.099
168,T169,T169,Aaron Baddeley,84,+.100
169,T169,T169,Patrick Reed,94,+.100
170,171,171,Zecheng Dou,53,+.104
171,172,172,Peter Malnati,87,+.105
172,173,173,Kiradech Aphibarnrat,51,+.107
173,174,174,David Lingmerth,82,+.112
174,T175,T175,Roberto Díaz,72,+.122
175,T175,T175,Russell Knox,94,+.122
176,T177,T177,Matt Jones,70,+.125
177,T177,T177,Rod Pampling,62,+.125
178,T177,T177,Charl Schwartzel,65,+.125
179,180,180,Ryan Armour,109,+.126
180,181,181,Bill Haas,76,+.128
181,182,182,Hudson Swafford,73,+.136
182,183,183,Greg Chalmers,56,+.138
183,184,184,Jonathan Randolph,71,+.139
184,185,185,Chad Campbell,87,+.148
185,186,186,Michael Kim,74,+.150
186,187,187,Ethan Tracy,72,+.151
187,188,188,Nicholas Lindheim,77,+.162
188,189,189,Cody Gribble,71,+.188
189,190,190,Martin Piller,79,+.200
190,191,191,Daniel Summerhays,51,+.209
191,192,192,Kyle Thompson,50,+.220
192,193,193,Satoshi Kodaira,51,+.222
