,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
39,T40,T40,Kevin Chappell,77,"48' 9""",9111.917,187,-20
40,T40,T40,Emiliano Grillo,94,"48' 9""",11363.5,233,-47
41,T42,T42,Tommy Fleetwood,73,"48' 10""",9280.917,190,-59
42,T42,T42,Sam Ryder,82,"48' 10""",9372.833,192,-52
43,44,44,Zach Johnson,94,"48' 11""",10036.25,205,-33
44,45,45,Vaughn Taylor,83,"49' 0""",8813.167,180,-32
45,T46,T46,Charley Hoffman,87,"49' 1""",9221.25,188,-17
46,T46,T46,Whee Kim,93,"49' 1""",9330.333,190,-33
47,T46,T46,Andrew Landry,82,"49' 1""",9960.833,203,-20
48,T49,T49,Brandon Harkins,101,"49' 2""",10873.833,221,-52
49,T49,T49,Patrick Rodgers,97,"49' 2""",10572.25,215,-46
50,51,51,Kyle Stanley,93,"49' 3""",11136.5,226,-47
51,T52,T52,Kiradech Aphibarnrat,51,"49' 4""",5819.0830000000005,118,-11
52,T52,T52,Tyrrell Hatton,58,"49' 4""",7055.6669999999995,143,-14
53,T54,T54,Jason Day,75,"49' 5""",8050.1669999999995,163,-40
54,T54,T54,Si Woo Kim,108,"49' 5""",11707.417,237,-57
55,T54,T54,Chris Kirk,108,"49' 5""",12501.333,253,-54
56,T57,T57,Adam Scott,78,"49' 6""",9941.833,201,-37
57,T57,T57,Webb Simpson,95,"49' 6""",12421.667,251,-55
58,T57,T57,Hudson Swafford,73,"49' 6""",6731.5830000000005,136,-16
59,T60,T60,Rafa Cabrera Bello,75,"49' 7""",7733.5830000000005,156,-26
60,T60,T60,Corey Conners,97,"49' 7""",10607.5,214,-39
61,T60,T60,Tom Hoge,101,"49' 7""",11349.417,229,-39
62,T63,T63,Chesson Hadley,103,"49' 8""",12274.083,247,-65
63,T63,T63,Anirban Lahiri,82,"49' 8""",9435.667,190,-24
64,T63,T63,Harold Varner III,91,"49' 8""",9188.833,185,-47
65,T66,T66,Alex Cejka,77,"49' 9""",9003.0,181,-23
66,T66,T66,Ryan Palmer,69,"49' 9""",7862.5,158,-27
67,T66,T66,Kyle Thompson,50,"49' 9""",4673.167,94,-1
68,69,69,Kevin Tway,110,"49' 10""",11359.667,228,-41
69,T70,T70,Branden Grace,67,"49' 11""",7089.0,142,-33
70,T70,T70,Martin Laird,73,"49' 11""",8290.917,166,-30
71,T70,T70,Louis Oosthuizen,62,"49' 11""",6885.5830000000005,138,-30
72,T70,T70,Chez Reavie,93,"49' 11""",9585.833,192,-28
73,T70,T70,Nick Watney,94,"49' 11""",10324.667,207,-37
74,T75,T75,Russell Knox,94,"50' 0""",11197.333,224,-12
75,T75,T75,D.A. Points,63,"50' 0""",6696.0,134,-18
76,T75,T75,Xinjun Zhang,81,"50' 0""",8798.083,176,-40
77,T78,T78,Billy Hurley III,70,"50' 2""",7477.9169999999995,149,-23
78,T78,T78,Francesco Molinari,73,"50' 2""",10034.417,200,-38
79,T78,T78,Peter Uihlein,83,"50' 2""",9327.417,186,-23
80,81,81,Denny McCarthy,71,"50' 3""",7634.6669999999995,152,-25
81,T82,T82,Brian Gay,103,"50' 4""",13889.5,276,-51
82,T82,T82,Fabián Gómez,88,"50' 4""",8913.5,177,-42
83,T82,T82,Retief Goosen,60,"50' 4""",4532.0,90,-6
84,T82,T82,Patrick Reed,94,"50' 4""",10266.75,204,-23
85,T86,T86,Marc Leishman,93,"50' 7""",12594.5,249,-32
86,T86,T86,Brian Stuard,103,"50' 7""",11483.917,227,-27
87,88,88,Ryan Moore,78,"50' 8""",10634.167,210,-43
88,T89,T89,Abraham Ancer,98,"51' 0""",13265.667,260,-54
89,T89,T89,Joel Dahmen,93,"51' 0""",10359.667,203,-33
90,T91,T91,Dominic Bozzelli,65,"51' 1""",7454.5830000000005,146,-20
91,T91,T91,Mackenzie Hughes,80,"51' 1""",9447.583,185,-31
92,T93,T93,Harris English,84,"51' 2""",9820.583,192,-31
93,T93,T93,Jordan Spieth,81,"51' 2""",10482.083,205,-49
94,T95,T95,Cameron Smith,85,"51' 3""",9326.417,182,-27
95,T95,T95,Scott Stallings,96,"51' 3""",11574.75,226,-45
96,T97,T97,Ben Crane,65,"51' 4""",6928.5,135,-13
97,T97,T97,Graeme McDowell,67,"51' 4""",6675.9169999999995,130,-21
98,T99,T99,Wesley Bryan,69,"51' 5""",5916.6669999999995,115,-11
99,T99,T99,Troy Merritt,89,"51' 5""",10481.917,204,-36
100,T99,T99,Steve Wheatcroft,60,"51' 5""",6789.4169999999995,132,-32
101,102,102,Jonathan Byrd,70,"51' 6""",6592.5,128,-25
102,T103,T103,James Hahn,85,"51' 7""",10014.833,194,-32
103,T103,T103,William McGirt,84,"51' 7""",9229.0,179,-20
104,T105,T105,Chad Campbell,87,"51' 8""",7855.3330000000005,152,-1
105,T105,T105,Russell Henley,77,"51' 8""",9869.25,191,-25
106,T105,T105,Ian Poulter,73,"51' 8""",8315.75,161,-19
107,T105,T105,Jimmy Walker,81,"51' 8""",9355.583,181,-24
108,T109,T109,Tyler Duncan,97,"51' 9""",12997.5,251,-36
109,T109,T109,C.T. Pan,104,"51' 9""",13827.333,267,-42
110,T111,T111,J.J. Henry,81,"51' 10""",8294.833,160,-23
111,T111,T111,Ollie Schniederjans,91,"51' 10""",9688.417,187,-25
112,T111,T111,Robert Streb,78,"51' 10""",8079.9169999999995,156,-18
113,T111,T111,Jhonattan Vegas,92,"51' 10""",9015.333,174,-39
114,T115,T115,Luke List,98,"52' 0""",11433.25,220,-44
115,T115,T115,Ben Silverman,90,"52' 0""",10243.333,197,-43
116,T117,T117,Stewart Cink,87,"52' 1""",9374.417,180,-36
117,T117,T117,J.B. Holmes,77,"52' 1""",10265.167,197,-34
118,T117,T117,Billy Horschel,86,"52' 1""",12870.75,247,-71
119,T117,T117,Seamus Power,86,"52' 1""",9117.667,175,-31
120,T117,T117,Brett Stegmaier,67,"52' 1""",6671.75,128,-27
121,T117,T117,Nick Taylor,94,"52' 1""",10888.25,209,-36
122,T117,T117,Richy Werenski,98,"52' 1""",10889.167,209,-34
123,124,124,Danny Lee,88,"52' 2""",10021.5,192,-34
124,T125,T125,Daniel Berger,81,"52' 3""",10193.417,195,-35
125,T125,T125,Michael Thompson,62,"52' 3""",7470.0,143,-26
126,T125,T125,Andrew Yun,51,"52' 3""",4702.5,90,-10
127,T128,T128,Roberto Díaz,72,"52' 4""",7536.1669999999995,144,-13
128,T128,T128,Trey Mullinax,75,"52' 4""",7591.8330000000005,145,-21
129,T130,T130,Matt Every,79,"52' 5""",7699.5,147,-26
130,T130,T130,Rory Sabbatini,91,"52' 5""",10743.417,205,-37
131,T130,T130,Aaron Wise,90,"52' 5""",13794.25,263,-43
132,T133,T133,Scott Brown,102,"52' 6""",11812.833,225,-26
133,T133,T133,Adam Hadwin,92,"52' 6""",11874.0,226,-32
134,T135,T135,Michael Kim,74,"52' 7""",6673.1669999999995,127,-7
135,T135,T135,Matt Kuchar,88,"52' 7""",9405.083,179,-15
136,T135,T135,Cameron Percy,56,"52' 7""",5576.1669999999995,106,-28
137,T135,T135,Bubba Watson,90,"52' 7""",11259.417,214,-27
138,T139,T139,Rob Oppenheim,74,"52' 8""",7165.1669999999995,136,-19
139,T139,T139,Cameron Tringale,67,"52' 8""",6578.3330000000005,125,-15
140,T141,T141,Robert Garrigus,80,"52' 11""",8469.5,160,-20
141,T141,T141,Johnson Wagner,75,"52' 11""",7938.3330000000005,150,-26
142,T143,T143,Matt Atkins,56,"53' 0""",5727.1669999999995,108,-23
143,T143,T143,Martin Flores,92,"53' 0""",9327.083,176,-34
144,145,145,Adam Schenk,86,"53' 1""",8972.0,169,-28
145,T146,T146,Ryan Armour,109,"53' 2""",14825.083,279,-17
146,T146,T146,Aaron Baddeley,84,"53' 2""",9515.5,179,-33
147,T146,T146,David Lingmerth,82,"53' 2""",9994.083,188,-26
148,149,149,Kevin Streelman,94,"53' 3""",13204.917,248,-41
149,T150,T150,Bill Haas,76,"53' 5""",9405.5,176,-25
150,T150,T150,Kevin Kisner,89,"53' 5""",11698.75,219,-33
151,T150,T150,Sean O'Hair,67,"53' 5""",9023.5,169,-27
152,T153,T153,Ricky Barnes,65,"53' 6""",5299.5830000000005,99,-19
153,T153,T153,Ryan Blaum,81,"53' 6""",11175.833,209,-39
154,T153,T153,Brian Harman,94,"53' 6""",13048.167,244,-17
155,T153,T153,Ethan Tracy,72,"53' 6""",7752.8330000000005,145,-16
156,T157,T157,Austin Cook,107,"53' 7""",15481.5,289,-52
157,T157,T157,Andrew Putnam,97,"53' 7""",12700.583,237,-17
158,T159,T159,Bud Cauley,55,"53' 9""",6177.8330000000005,115,-26
159,T159,T159,Jamie Lovemark,92,"53' 9""",12142.333,226,-49
160,T159,T159,Scott Piercy,84,"53' 9""",10534.167,196,-23
161,T162,T162,Jason Dufner,71,"53' 10""",8507.333,158,-14
162,T162,T162,Pat Perez,82,"53' 10""",8611.25,160,-15
163,T164,T164,J.T. Poston,73,"53' 11""",7985.5830000000005,148,-40
164,T164,T164,"Ted Potter, Jr.",87,"53' 11""",12502.667,232,-21
165,166,166,Shane Lowry,64,"54' 0""",8159.3330000000005,151,-24
166,T167,T167,John Huh,94,"54' 1""",12596.333,233,-38
167,T167,T167,Kelly Kraft,94,"54' 1""",10540.417,195,-9
168,169,169,Zac Blair,64,"54' 3""",6943.0,128,-20
169,170,170,Cody Gribble,71,"54' 4""",7770.4169999999995,143,-17
170,171,171,Charl Schwartzel,65,"54' 6""",7136.8330000000005,131,-6
171,172,172,Charles Howell III,104,"54' 7""",12722.5,233,-36
172,173,173,Brendan Steele,74,"54' 9""",9748.583,178,-9
173,174,174,Brandt Snedeker,84,"54' 10""",11401.5,208,-27
174,175,175,Derek Fathauer,84,"55' 2""",10088.5,183,-24
175,T176,T176,Jonathan Randolph,71,"55' 3""",8618.417,156,-12
176,T176,T176,Tyrone Van Aswegen,101,"55' 3""",11379.083,206,-20
177,178,178,Lucas Glover,65,"55' 4""",7469.4169999999995,135,-26
178,179,179,Alex Noren,67,"55' 6""",9604.917,173,-31
179,180,180,Martin Piller,79,"55' 9""",9484.083,170,-15
180,181,181,Stephan Jaeger,81,"55' 10""",9321.333,167,-27
181,182,182,Peter Malnati,87,"56' 0""",9963.917,178,-21
182,183,183,Nicholas Lindheim,77,"56' 3""",7541.0,134,-4
183,184,184,Hunter Mahan,67,"57' 0""",7637.4169999999995,134,-28
184,185,185,Jonas Blixt,67,"57' 2""",7204.6669999999995,126,-14
185,186,186,Daniel Summerhays,51,"57' 5""",5341.6669999999995,93,-11
186,187,187,Beau Hossler,104,"57' 6""",15113.75,263,-54
187,188,188,Rod Pampling,62,"57' 8""",6743.5830000000005,117,-10
188,189,189,Chris Stroud,81,"57' 9""",9411.333,163,-21
189,190,190,Matt Jones,70,"59' 6""",7556.5830000000005,127,-22
190,191,191,Zecheng Dou,53,"60' 8""",5579.1669999999995,92,-8
191,192,192,Ben Martin,64,"60' 11""",9448.0,155,-26
192,193,193,Greg Chalmers,56,"64' 5""",6828.4169999999995,106,-1
