,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
82,T82,T82,Billy Horschel,86,"47' 1""",9744.667,207,+24
83,T82,T82,Seamus Power,86,"47' 1""",11958.667,254,+22
84,T82,T82,Justin Thomas,91,"47' 1""",10547.667,224,+4
85,T86,T86,Ryan Armour,109,"47' 2""",9157.417,194,+12
86,T86,T86,Stephan Jaeger,81,"47' 2""",10904.5,231,+4
87,T88,T88,Bronson Burgoon,69,"47' 3""",7937.0830000000005,168,+27
88,T88,T88,Kelly Kraft,94,"47' 3""",10397.25,220,+44
89,T88,T88,Rob Oppenheim,74,"47' 3""",9692.167,205,+36
90,T88,T88,Adam Scott,78,"47' 3""",7515.75,159,+19
91,T88,T88,Kyle Thompson,50,"47' 3""",5579.9169999999995,118,+17
92,T93,T93,Peter Malnati,87,"47' 4""",12303.917,260,+29
93,T93,T93,Sam Saunders,80,"47' 4""",11071.333,234,+26
94,T95,T95,Zac Blair,64,"47' 5""",8293.25,175,+29
95,T95,T95,Ryan Blaum,81,"47' 5""",10866.667,229,+30
96,T95,T95,Trey Mullinax,75,"47' 5""",9204.75,194,+15
97,T98,T98,Tom Hoge,101,"47' 6""",11831.583,249,+27
98,T98,T98,David Lingmerth,82,"47' 6""",8080.0830000000005,170,+6
99,T98,T98,Rod Pampling,62,"47' 6""",6362.5,134,+18
100,T98,T98,Henrik Stenson,60,"47' 6""",3467.917,73,-1
101,T98,T98,Vaughn Taylor,83,"47' 6""",9078.167,191,+26
102,T98,T98,Aaron Wise,90,"47' 6""",9685.917,204,+28
103,T104,T104,Robert Garrigus,80,"47' 7""",11472.5,241,+13
104,T104,T104,Shane Lowry,64,"47' 7""",7667.1669999999995,161,+28
105,T104,T104,Sam Ryder,82,"47' 7""",9270.833,195,+24
106,T104,T104,Ollie Schniederjans,91,"47' 7""",14620.25,307,+49
107,T104,T104,Brian Stuard,103,"47' 7""",9375.417,197,+36
108,T104,T104,Johnson Wagner,75,"47' 7""",8273.25,174,+17
109,T110,T110,Brooks Koepka,64,"47' 8""",8763.083,184,+22
110,T110,T110,Grayson Murray,72,"47' 8""",9478.25,199,+31
111,T110,T110,Jon Rahm,71,"47' 8""",7338.5830000000005,154,+17
112,T110,T110,Brendan Steele,74,"47' 8""",7478.3330000000005,157,+14
113,T114,T114,Patrick Cantlay,87,"47' 9""",9605.667,201,+10
114,T114,T114,Talor Gooch,78,"47' 9""",11892.833,249,+32
115,T114,T114,Adam Hadwin,92,"47' 9""",8215.667,172,+26
116,117,117,Matt Jones,70,"47' 10""",7847.75,164,+32
117,118,118,"Ted Potter, Jr.",87,"47' 11""",10256.167,214,+35
118,T119,T119,Martin Flores,92,"48' 0""",12470.583,260,+38
119,T119,T119,Troy Merritt,89,"48' 0""",10700.667,223,+24
120,T121,T121,Fabián Gómez,88,"48' 1""",10722.167,223,+28
121,T121,T121,Kevin Tway,110,"48' 1""",15774.917,328,+19
122,T123,T123,Brandon Harkins,101,"48' 2""",15133.0,314,+37
123,T123,T123,J.T. Poston,73,"48' 2""",9157.083,190,+33
124,T125,T125,Tommy Fleetwood,73,"48' 3""",7770.0830000000005,161,+30
125,T125,T125,Harold Varner III,91,"48' 3""",13121.667,272,+48
126,127,127,Tiger Woods,68,"48' 4""",8893.417,184,+17
127,T128,T128,Byeong Hun An,86,"48' 5""",11670.0,241,+26
128,T128,T128,Wesley Bryan,69,"48' 5""",8715.167,180,+39
129,T128,T128,Danny Lee,88,"48' 5""",9825.333,203,+25
130,T128,T128,Marc Leishman,93,"48' 5""",10941.5,226,+32
131,T132,T132,Denny McCarthy,71,"48' 6""",6640.0,137,+17
132,T132,T132,William McGirt,84,"48' 6""",13345.583,275,+21
133,T132,T132,Keith Mitchell,99,"48' 6""",12702.5,262,+20
134,T135,T135,Dominic Bozzelli,65,"48' 8""",10994.667,226,+11
135,T135,T135,Roberto Díaz,72,"48' 8""",8618.0,177,+36
136,T137,T137,Billy Hurley III,70,"48' 10""",9721.333,199,+40
137,T137,T137,Michael Kim,74,"48' 10""",9662.333,198,+31
138,T137,T137,Anirban Lahiri,82,"48' 10""",10640.833,218,+30
139,T140,T140,Tyrone Van Aswegen,101,"48' 11""",13947.917,285,+44
140,T140,T140,Gary Woodland,96,"48' 11""",10081.333,206,+10
141,T142,T142,Russell Henley,77,"49' 0""",6708.0830000000005,137,+28
142,T142,T142,Mackenzie Hughes,80,"49' 0""",10431.917,213,+26
143,T142,T142,Xander Schauffele,96,"49' 0""",11219.583,229,+39
144,T145,T145,Kiradech Aphibarnrat,51,"49' 1""",4513.5,92,+14
145,T145,T145,James Hahn,85,"49' 1""",9469.333,193,+23
146,T145,T145,Francesco Molinari,73,"49' 1""",6719.4169999999995,137,+26
147,T145,T145,D.A. Points,63,"49' 1""",7513.25,153,+4
148,T145,T145,Chris Stroud,81,"49' 1""",9182.667,187,+19
149,T150,T150,Rafa Cabrera Bello,75,"49' 3""",6102.1669999999995,124,+17
150,T150,T150,Nicholas Lindheim,77,"49' 3""",10287.5,209,+31
151,T150,T150,Adam Schenk,86,"49' 3""",11913.417,242,+34
152,T153,T153,Rickie Fowler,74,"49' 4""",8390.083,170,+24
153,T153,T153,Robert Streb,78,"49' 4""",11008.0,223,+35
154,T155,T155,Ricky Barnes,65,"49' 5""",10626.333,215,+14
155,T155,T155,Brice Garnett,99,"49' 5""",12706.083,257,+45
156,T155,T155,Whee Kim,93,"49' 5""",11657.25,236,+47
157,T155,T155,Ben Martin,64,"49' 5""",8255.75,167,+27
158,159,159,Michael Thompson,62,"49' 6""",7079.4169999999995,143,+14
159,T160,T160,Jason Dufner,71,"49' 7""",6987.8330000000005,141,+18
160,T160,T160,Kevin Na,91,"49' 7""",10520.25,212,+27
161,T162,T162,John Huh,94,"49' 9""",11840.917,238,+27
162,T162,T162,Patrick Reed,94,"49' 9""",11644.083,234,+13
163,T164,T164,Daniel Berger,81,"49' 10""",8868.833,178,+17
164,T164,T164,Martin Piller,79,"49' 10""",11565.833,232,+48
165,T164,T164,Webb Simpson,95,"49' 10""",13149.25,264,+8
166,T167,T167,Branden Grace,67,"50' 2""",7475.0,149,+24
167,T167,T167,Richy Werenski,98,"50' 2""",10628.667,212,+45
168,T169,T169,Zach Johnson,94,"50' 3""",9541.583,190,+16
169,T169,T169,Graeme McDowell,67,"50' 3""",7281.5,145,+9
170,T171,T171,Brian Gay,103,"50' 5""",11089.25,220,+45
171,T171,T171,Jhonattan Vegas,92,"50' 5""",11953.583,237,+21
172,173,173,Jason Day,75,"50' 6""",8385.917,166,+21
173,T174,T174,Ben Silverman,90,"50' 7""",12132.25,240,+48
174,T174,T174,Kyle Stanley,93,"50' 7""",7892.25,156,+30
175,T174,T174,Nick Taylor,94,"50' 7""",12390.833,245,+35
176,T177,T177,Jim Furyk,50,"50' 8""",6641.0830000000005,131,+10
177,T177,T177,Hunter Mahan,67,"50' 8""",8105.8330000000005,160,+25
178,T179,T179,Andrew Putnam,97,"50' 10""",13725.417,270,+20
179,T179,T179,Cameron Tringale,67,"50' 10""",10515.083,207,+46
180,T181,T181,Matt Atkins,56,"50' 11""",7174.9169999999995,141,+12
181,T181,T181,Harris English,84,"50' 11""",11409.167,224,E
182,183,183,Jonathan Randolph,71,"51' 0""",9429.667,185,+26
183,184,184,Scott Brown,102,"51' 3""",14188.333,277,+46
184,185,185,Xinjun Zhang,81,"51' 6""",8554.083,166,+32
185,186,186,Cody Gribble,71,"51' 10""",10678.833,206,+35
186,187,187,Sung Kang,89,"52' 1""",13073.583,251,+57
187,188,188,Emiliano Grillo,94,"52' 5""",9328.667,178,+19
188,189,189,Satoshi Kodaira,51,"52' 6""",5514.25,105,+32
189,190,190,Daniel Summerhays,51,"52' 8""",8272.583,157,+31
190,191,191,Alex Noren,67,"53' 1""",8115.5830000000005,153,+17
191,192,192,Greg Chalmers,56,"53' 9""",7307.0,136,+20
192,193,193,Patrick Rodgers,97,"55' 4""",11943.0,216,+38
