,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
346,348,459.0,Brad Sutterfield,40,0.37,14.96,-5.7,16.75,USA
347,349,341.0,Andrew Raitt,43,0.37,16.0,-8.73,12.57,AUS
348,350,415.0,Bradley Hughes,57,0.37,21.02,-6.51,25.05,AUS
349,351,348.0,Kevin Stadler,40,0.37,14.68,-1.69,16.37,USA
350,352,345.0,Scott Gardiner,40,0.37,14.64,-15.95,16.95,AUS
351,353,349.0,Emanuele Canonica,53,0.37,19.38,-24.55,16.57,ITA
352,354,347.0,Mark Wilson,55,0.36,20.03,-15.9,14.97,USA
353,355,354.0,David Carter,51,0.36,18.45,-17.08,18.12,ENG
354,356,353.0,Santiago Luna,54,0.36,19.4,-19.15,16.46,ESP
355,357,366.0,Leif Westerberg,40,0.36,14.31,-4.99,17.74,SWE
356,358,359.0,Danny Briggs,46,0.36,16.45,-4.27,17.77,USA
357,359,356.0,Glen Hnatiuk,40,0.36,14.28,-26.0,6.68,CAN
358,360,346.0,Nick Dougherty,64,0.35,22.53,-28.53,17.17,ENG
359,361,357.0,Rolf Muntz,52,0.35,18.21,-27.93,9.73,NED
360,362,362.0,Craig Stadler,40,0.35,13.83,-25.51,5.86,USA
361,363,352.0,James Driscoll,40,0.34,13.78,-4.57,15.5,USA
362,364,363.0,Rob Rashell,40,0.34,13.76,-5.14,15.78,USA
363,365,364.0,Pierre Fulke,40,0.34,13.74,-27.9,6.68,SWE
364,366,360.0,Andrew Marshall,56,0.34,19.15,-19.04,18.32,ENG
365,367,361.0,Dicky Pride,55,0.34,18.75,-15.81,10.65,USA
366,368,355.0,Steven O'Hara,48,0.34,16.3,-5.22,19.33,SCO
367,369,368.0,Desvonde Botes,40,0.34,13.43,-7.2,19.8,RSA
368,370,366.0,Pat Bates,67,0.33,22.38,-29.14,15.16,USA
369,371,358.0,Lin DO NOT USE,58,0.33,19.37,-21.56,10.81,TPE
370,372,365.0,Katsuyoshi Tomori,51,0.33,16.98,-21.81,9.0,JPN
371,373,369.0,Christian Pena,44,0.33,14.64,-13.44,14.35,USA
372,374,370.0,Yoshiaki Mano,49,0.33,16.26,-9.09,13.35,JPN
373,375,371.0,Hirofumi Miyase,58,0.33,18.93,-36.47,4.71,JPN
374,376,372.0,Stephen Woodard,40,0.33,13.05,-3.3,14.4,USA
375,377,373.0,Franklin Langham,48,0.32,15.5,-8.21,19.27,USA
376,378,375.0,Jason Dufner,56,0.32,17.87,-7.76,14.74,USA
377,379,374.0,Ricky Barnes,40,0.32,12.69,-9.55,10.52,USA
378,380,376.0,Masayuki Kawamura,43,0.31,13.4,-7.92,12.32,JPN
379,381,381.0,Steve Elkington,40,0.31,12.45,-34.6,14.88,AUS
380,382,378.0,Ryuji Imada,49,0.31,15.08,-5.85,16.1,JPN
381,383,380.0,,49,0.31,15.08,-22.17,10.21,
382,384,404.0,Jeev Milkha Singh,70,0.31,21.42,-11.68,21.48,IND
383,385,383.0,David Gossett,54,0.3,16.44,-41.46,,USA
384,386,384.0,Deane Pappas,55,0.3,16.71,-17.1,17.08,RSA
385,387,385.0,Mikko Ilonen,54,0.3,16.4,-17.42,14.9,FIN
386,388,379.0,Raymond Russell,57,0.3,17.29,-20.32,11.81,SCO
387,389,382.0,Johan Axgren,40,0.3,12.13,-1.9,14.03,SWE
388,390,386.0,Jason Dawes,40,0.3,11.88,-9.35,6.36,AUS
389,391,390.0,Camilo Villegas,40,0.3,11.83,-1.21,13.04,COL
390,392,387.0,Brett Wetterich,51,0.29,14.88,-8.38,13.86,USA
391,393,387.0,Titch Moore,49,0.29,14.24,-16.49,17.37,RSA
392,394,389.0,D.A. Points,50,0.29,14.5,-4.62,16.85,USA
393,395,414.0,Johan Edfors,51,0.29,14.76,-13.69,10.05,SWE
394,396,392.0,Justin Bolli,40,0.29,11.55,-3.22,14.77,USA
395,397,391.0,Mardan Mamat,40,0.28,11.38,-6.77,12.98,SIN
396,398,393.0,Gary Orr,45,0.28,12.8,-18.39,7.55,SCO
397,399,395.0,Sandy Lyle,43,0.28,12.17,-17.66,13.29,SCO
398,400,397.0,Robert Rock,40,0.28,11.3,-9.62,7.5,ENG
399,401,399.0,Azuma Yano,55,0.28,15.46,-13.49,8.82,JPN
400,402,400.0,Scott Gutschewski,40,0.28,11.19,-5.13,8.22,USA
401,402,400.0,Mitsuhiro Tateyama,52,0.28,14.55,-13.33,11.2,JPN
402,404,396.0,Philip Golding,60,0.28,16.7,-19.57,5.03,ENG
403,405,404.0,Martin Doyle,40,0.27,10.94,-8.99,8.04,AUS
404,406,394.0,Amandeep Johl,40,0.27,10.92,-4.41,9.62,IND
405,407,398.0,Mark Brooks,62,0.27,16.9,-27.08,15.66,USA
406,408,406.0,Russ Cochran,45,0.27,12.25,-8.39,13.16,USA
407,408,406.0,Massy Kuramoto,49,0.27,13.33,-8.28,3.84,JPN
408,410,409.0,Greg Meyer,48,0.27,12.97,-9.28,9.88,USA
409,411,402.0,Jason Knutzon,40,0.27,10.77,-5.34,11.7,USA
410,412,410.0,Soushi Tajima,54,0.27,14.51,-17.64,2.16,JPN
411,413,403.0,Marco Dawson,40,0.27,10.7,-26.11,4.31,USA
412,414,424.0,Garry Houston,52,0.27,13.91,-5.62,15.67,WAL
413,415,412.0,José Manuel Carriles,48,0.26,12.64,-11.46,6.76,ESP
414,416,413.0,Jun Kikuchi,53,0.26,13.88,-12.3,12.62,JPN
415,417,411.0,Garrett Willis,53,0.26,13.87,-21.99,5.47,USA
416,418,416.0,Sam Walker,46,0.26,11.99,-9.03,11.95,ENG
417,419,417.0,Brandt Snedeker,40,0.26,10.41,-2.01,12.43,USA
418,420,420.0,Fredrik Andersson Hed,56,0.26,14.38,-19.51,9.2,SWE
419,421,718.0,T.C. Wang,40,0.26,10.23,-3.67,10.31,TPE
420,422,423.0,Mathew Goggin,57,0.26,14.56,-17.37,8.73,AUS
421,423,527.0,Marcus Both,40,0.25,10.19,-4.18,7.75,AUS
422,423,408.0,Chris Couch,46,0.25,11.72,-9.47,3.0,USA
423,425,418.0,Per-Ulrik Johansson,44,0.25,11.19,-23.7,6.01,SWE
424,426,427.0,Jarmo Sandelin,50,0.25,12.64,-16.61,10.89,SWE
425,427,428.0,Joel Kribel,40,0.25,10.11,-4.47,12.0,USA
426,428,419.0,Nathan Green,44,0.25,11.07,-10.58,8.01,AUS
427,429,421.0,Scott Dunlap,48,0.25,12.05,-13.22,12.9,USA
428,430,430.0,Mike Heinen,49,0.25,12.24,-18.99,5.06,USA
429,431,425.0,Roland Thatcher,53,0.25,13.22,-7.28,11.81,USA
430,432,508.0,Michael Hoey,40,0.25,9.93,-3.52,11.74,NIR
431,433,426.0,Omar Uresti,57,0.25,14.09,-7.63,16.27,USA
432,434,436.0,Steven Jeppesen,40,0.25,9.85,-3.98,11.74,SWE
433,435,429.0,Tom Whitehouse,40,0.25,9.82,-0.72,10.54,ENG
434,436,431.0,Gavin Coles,63,0.25,15.45,-16.83,20.14,AUS
435,437,433.0,Mamo Osanai,53,0.24,12.95,-11.27,11.24,JPN
436,438,439.0,Craig Lile,47,0.24,11.48,-12.63,12.58,RSA
437,439,434.0,Charles Warren,55,0.24,13.42,-6.64,13.28,USA
438,440,422.0,Aaron Barber,56,0.24,13.64,-16.23,8.45,USA
439,441,435.0,Shigeru Nonaka,53,0.24,12.91,-9.55,11.03,JPN
440,442,440.0,Gregory Hanrahan,40,0.24,9.67,-4.22,13.1,USA
441,443,441.0,Mads Vibe-Hastrup,57,0.24,13.75,-9.91,12.87,DEN
442,444,443.0,Adam Groom,40,0.24,9.55,-6.44,11.17,NZL
443,445,445.0,Steve Pate,46,0.24,10.92,-8.76,10.0,USA
444,446,446.0,Chris Wisler,40,0.24,9.5,-5.48,12.0,USA
445,447,442.0,Fredrik Henge,40,0.24,9.48,-1.69,9.33,SWE
446,448,447.0,Richard McEvoy,54,0.24,12.79,-5.96,10.2,ENG
447,448,447.0,Tjaart van der Walt,44,0.24,10.42,-12.18,8.7,RSA
448,450,449.0,Hiroaki Iijima,40,0.24,9.47,-1.35,10.82,JPN
449,450,493.0,Chung Joon,40,0.24,9.47,-6.03,6.49,KOR
450,452,438.0,Martin Erlandsson,52,0.24,12.26,-9.73,8.8,SWE
451,453,432.0,Mattias Eliasson,51,0.23,11.98,-5.19,10.5,SWE
452,454,444.0,Shigemasa Higaki,55,0.23,12.87,-20.35,6.6,JPN
453,455,550.0,Ted Oh,40,0.23,9.34,-4.21,6.94,USA
454,456,453.0,Tsukasa Watanabe,54,0.23,12.53,-19.61,6.63,JPN
455,457,454.0,Kazuhiro Kinjo,47,0.23,10.88,-4.27,9.6,JPN
456,458,450.0,Philip Archer,54,0.23,12.47,-3.76,12.04,ENG
457,458,455.0,Keith Horne,40,0.23,9.24,-6.85,14.36,RSA
458,460,437.0,Katsuya Nakagawa,54,0.23,12.43,-10.65,11.11,JPN
459,461,492.0,Michael Long,65,0.23,14.81,-12.34,14.72,NZL
460,462,456.0,Andrew Magee,40,0.23,9.09,-22.55,,USA
461,463,495.0,Gary Rusnak,40,0.23,9.08,-4.93,5.35,USA
462,464,451.0,Chris Anderson,58,0.23,13.16,-9.51,9.0,USA
463,465,458.0,Jean-Francois Lucquin,51,0.22,11.43,-16.18,12.63,FRA
464,466,452.0,Roger Tambellini,48,0.22,10.7,-8.05,10.33,USA
465,467,460.0,Spencer Levin,40,0.22,8.9,-1.27,10.17,USA
466,468,461.0,Paul Eales,46,0.22,10.22,-13.46,7.61,ENG
467,469,462.0,Rafael Gómez,40,0.22,8.85,-2.13,8.4,ARG
468,470,465.0,Gene Sauers,60,0.22,13.17,-29.25,14.58,USA
469,471,466.0,Oskar Bergman,40,0.22,8.76,-1.49,9.32,SWE
470,472,468.0,Satoru Hirota,50,0.22,10.89,-5.11,10.39,JPN
471,473,469.0,Craig Williams,40,0.22,8.69,-4.44,7.13,WAL
472,474,470.0,Grant Waite,55,0.22,11.83,-12.31,11.01,NZL
473,475,472.0,Kohki Idoki,54,0.21,11.57,-9.97,8.58,JPN
474,476,473.0,Ivo Giner,51,0.21,10.91,-8.78,6.01,ESP
475,477,475.0,David Higgins,40,0.21,8.54,,8.54,IRL
476,478,467.0,Kazuhiro Takami,40,0.21,8.54,-0.67,9.21,JPN
477,479,513.0,Marco Ruiz,40,0.21,8.52,-3.2,8.48,PAR
478,480,477.0,John Cook,40,0.21,8.45,-34.63,9.92,USA
479,481,457.0,Rich Bland,60,0.21,12.65,-15.94,11.62,ENG
480,482,464.0,David Branshaw,57,0.21,11.95,-8.73,13.72,USA
481,483,474.0,Darron Stiles,57,0.21,11.87,-13.12,6.6,USA
482,484,518.0,Sebastián Fernández,51,0.21,10.61,-7.86,7.97,ARG
483,485,463.0,Blaine McCallister,53,0.21,10.9,-11.55,7.92,USA
484,486,478.0,Matthew Blackey,57,0.2,11.64,-18.3,6.68,ENG
485,487,539.0,Rick Gibson,40,0.2,8.16,-10.34,6.65,CAN
486,488,548.0,Pablo Del Olmo,40,0.2,8.09,-7.67,5.8,MEX
487,489,470.0,Nicolas Colsaerts,55,0.2,11.12,-11.13,6.34,BEL
488,490,500.0,Michael Kirk,60,0.2,12.12,-14.01,13.45,RSA
489,490,485.0,Doug McGuigan,40,0.2,8.08,-12.27,1.32,RSA
490,492,486.0,Kiyoshi Miyazato,49,0.2,9.83,-13.1,10.14,JPN
491,493,482.0,Takenori Hiraishi,53,0.2,10.63,-8.3,10.64,JPN
492,494,480.0,Henrik Nystrom,51,0.2,10.2,-14.16,9.84,SWE
493,494,487.0,Jeff Quinney,40,0.2,8.0,-5.02,7.48,USA
494,496,482.0,Sam Little,54,0.2,10.78,-4.1,10.75,ENG
495,497,488.0,David Geall,44,0.2,8.75,-6.05,6.4,ENG
496,498,476.0,Tom Gillis,40,0.2,7.95,-13.64,,USA
497,499,489.0,Francois DeLamontagne,48,0.2,9.52,-3.32,9.47,FRA
498,500,481.0,Koumei Oda,40,0.2,7.91,-2.34,6.26,JPN
499,501,491.0,Roope Kakko,40,0.2,7.88,-1.13,9.0,FIN
500,502,484.0,Martin Lemesurier,40,0.2,7.82,-10.18,3.32,ENG
501,503,494.0,Charley Hoffman,40,0.2,7.8,-1.56,8.4,USA
502,504,497.0,Rich Barcelo,54,0.19,10.45,-4.24,11.5,USA
503,505,479.0,Kris Cox,40,0.19,7.73,-2.16,9.89,USA
504,506,498.0,Alistair Presnell,40,0.19,7.63,-0.61,8.23,AUS
505,507,490.0,,40,0.19,7.6,-2.35,9.75,KOR
506,508,499.0,David Drysdale,58,0.19,10.97,-7.88,9.6,SCO
507,509,501.0,Warrick Druian,40,0.19,7.5,-4.68,12.0,RSA
508,509,501.0,Rob Johnson,40,0.19,7.5,-7.5,6.0,USA
509,511,503.0,Scott Simpson,40,0.19,7.49,-4.23,7.08,USA
510,512,496.0,Simon Wakefield,64,0.19,11.94,-8.18,9.7,ENG
511,513,504.0,Kalle Brink,42,0.19,7.79,-3.95,6.37,SWE
512,513,504.0,Alan McLean,49,0.19,9.09,-8.07,11.46,SCO
513,515,509.0,Kyron Sullivan,40,0.18,7.26,-1.98,9.06,WAL
514,516,510.0,Mario Tiziani,40,0.18,7.26,-7.98,4.8,USA
515,517,511.0,Mahal Pearce,40,0.18,7.25,-16.29,6.59,NZL
516,518,514.0,Richard Lee,40,0.18,7.23,-9.59,3.58,NZL
517,519,515.0,Chen Yuan-chi,40,0.18,7.23,-3.07,6.12,TPE
518,520,633.0,Rahil Gangjee,40,0.18,7.2,-1.5,8.7,IND
519,521,507.0,Jamie Elson,49,0.18,8.72,-8.31,2.72,ENG
520,522,517.0,Michael Clark II,44,0.18,7.79,-11.48,2.22,USA
521,523,518.0,D.J. Trahan,40,0.18,7.05,-0.15,7.2,USA
522,524,602.0,Euan Little,47,0.18,8.26,-4.89,4.09,SCO
523,525,521.0,Bubba Watson,40,0.17,6.92,-0.56,7.48,USA
524,526,516.0,Doug Barron,58,0.17,10.01,-12.59,9.82,USA
525,527,524.0,Donnie Hammond,42,0.17,7.24,-12.05,3.59,USA
526,528,511.0,Brent Schwarzrock,41,0.17,7.02,-8.6,1.2,USA
527,529,526.0,Gordon Brand,43,0.17,7.34,-8.05,6.42,ENG
528,530,523.0,Kenichi Kuboya,63,0.17,10.69,-27.36,1.73,JPN
529,531,506.0,Roger Chapman,51,0.17,8.65,-16.51,7.56,ENG
530,532,522.0,Jesus Maria Arruti,40,0.17,6.74,-7.07,4.9,ESP
531,533,528.0,Jay Delsing,44,0.17,7.4,-7.3,5.63,USA
532,534,529.0,Chris Tidland,50,0.17,8.4,-3.46,8.12,USA
533,535,530.0,David Duval,40,0.17,6.67,-26.55,6.19,USA
534,536,533.0,Kurt Barnes,40,0.17,6.61,,6.61,AUS
535,537,520.0,Larry Mize,40,0.17,6.6,-4.78,7.54,USA
536,538,535.0,David Gilford,41,0.16,6.75,-22.26,2.8,ENG
537,539,525.0,Michael Jonzon,50,0.16,8.22,-8.51,2.97,SWE
538,540,536.0,Steve Scott,40,0.16,6.56,-4.81,8.04,USA
539,541,,Oliver Whiteley,40,0.16,6.54,-0.3,6.84,ENG
540,542,539.0,Craig Spence,40,0.16,6.5,-5.83,4.73,AUS
541,543,533.0,Peter Gustafsson,51,0.16,8.27,-5.43,7.38,SWE
542,544,531.0,Kim Felton,40,0.16,6.47,-8.94,5.12,AUS
543,545,537.0,Carl Paulson,57,0.16,9.17,-18.39,3.15,USA
544,546,532.0,Kyle Thompson,53,0.16,8.49,-5.09,6.68,USA
545,547,544.0,Clint Jensen,40,0.16,6.4,-1.94,7.06,USA
546,548,538.0,Ken Duke,58,0.16,9.28,-6.44,9.67,USA
547,549,546.0,Derek Gillespie,40,0.16,6.38,-12.21,3.71,CAN
548,550,541.0,Oliver Wilson,40,0.16,6.33,-1.42,7.74,ENG
549,551,547.0,Jon Mills,43,0.16,6.78,-5.87,4.25,CAN
550,552,545.0,Sven Struver,55,0.16,8.64,-10.97,7.79,GER
551,553,542.0,David Morland IV,51,0.16,8.01,-13.82,7.13,CAN
552,554,543.0,Adam Crawford,40,0.16,6.26,-9.66,3.96,AUS
553,555,571.0,Hendrick Buhrmann,43,0.16,6.71,-4.12,4.98,RSA
554,556,552.0,Scott Gump,52,0.16,8.07,-0.6,7.62,USA
555,557,549.0,Unho Park,58,0.15,8.89,-6.66,8.6,AUS
556,558,555.0,Martin Wiegele,47,0.15,7.2,-9.6,,AUT
557,559,558.0,Bradley Heaven,40,0.15,6.0,-3.99,9.6,NZL
558,559,558.0,Chris Nallen,40,0.15,6.0,,6.0,USA
559,559,558.0,Angelo Que,40,0.15,6.0,,6.0,PHI
560,562,562.0,Shaun Webster,50,0.15,7.48,-8.18,2.94,ENG
561,563,551.0,Esteban Toledo,71,0.15,10.57,-35.8,4.05,MEX
562,564,553.0,Alvaro Salto,45,0.15,6.69,-3.95,6.66,ESP
563,565,565.0,Robin Freeman,53,0.15,7.85,-7.52,6.84,USA
564,566,556.0,Benn Barham,54,0.15,7.96,-6.45,6.13,ENG
565,567,562.0,Anthony Painter,63,0.15,9.27,-10.01,8.0,AUS
566,568,567.0,Gonzalo Fernandez-Castaño,40,0.15,5.87,-1.95,3.92,ESP
567,569,554.0,Stephen Browne,48,0.15,7.04,-1.45,7.26,IRL
568,570,564.0,Wen-Tang Lin,40,0.14,5.77,-3.88,4.37,TPE
569,571,557.0,Ariel Cañete,40,0.14,5.75,-2.22,7.97,ARG
570,572,569.0,Tripp Isenhour,44,0.14,6.32,-10.61,3.63,USA
571,573,566.0,Mattias Nilsson,40,0.14,5.74,-1.29,7.02,SWE
572,574,570.0,John Elliott,57,0.14,8.15,-3.97,7.2,USA
573,575,572.0,Greg Norman,40,0.14,5.69,-21.86,1.82,AUS
574,576,649.0,Mark Murless,40,0.14,5.67,-7.32,7.97,RSA
575,577,575.0,Nobuo Serizawa,50,0.14,7.05,-4.61,7.36,JPN
576,578,,Warren Abery,40,0.14,5.64,,5.64,RSA
577,579,577.0,Brad Ott,41,0.14,5.7,-2.25,6.0,USA
578,580,573.0,Johan Skold,40,0.14,5.52,-1.18,6.71,SWE
579,581,574.0,Hunter Haas,53,0.14,7.32,-4.04,8.6,USA
580,581,578.0,Per Nyman,40,0.14,5.52,-4.99,5.21,SWE
581,583,581.0,Jim Carter,54,0.14,7.41,-21.89,5.35,USA
582,584,582.0,Guy Boros,55,0.14,7.51,-8.18,2.25,USA
583,585,568.0,James Hepworth,51,0.14,6.96,-8.26,3.68,ENG
584,586,584.0,Wayne Perske,40,0.14,5.45,-2.54,4.21,AUS
585,587,585.0,Mikael Lundberg,53,0.14,7.2,-10.68,6.5,SWE
586,588,586.0,Jason Higton,40,0.14,5.4,-1.8,7.2,USA
587,588,586.0,James Lepp,40,0.14,5.4,-3.45,3.6,CAN
588,590,576.0,Matthew Ecob,40,0.13,5.4,-4.78,1.68,AUS
589,591,579.0,Richard Moir,40,0.13,5.35,-4.64,6.89,AUS
590,592,588.0,Jason Caron,57,0.13,7.59,-7.77,7.05,USA
591,593,590.0,Paul Marantz,40,0.13,5.27,-3.61,4.56,AUS
592,594,591.0,Ryan Miller,40,0.13,5.25,-0.75,6.0,USA
593,595,589.0,Tommy Tolles,55,0.13,7.12,-8.98,6.32,USA
594,596,594.0,Chris Gane,52,0.13,6.71,-5.57,3.61,ENG
595,597,591.0,Gareth Paddison,54,0.13,6.96,-7.55,9.22,NZL
596,598,597.0,Iain Pyman,57,0.13,7.33,-12.1,3.68,ENG
597,599,598.0,David Griffiths,40,0.13,5.14,-0.84,5.48,ENG
598,600,600.0,Nic Henning,40,0.13,5.12,-7.77,6.72,RSA
599,600,600.0,Jason Schultz,48,0.13,6.14,-1.24,6.93,USA
600,602,593.0,Anthony Kang,41,0.13,5.24,-5.83,6.48,USA
601,603,602.0,Jet Ozaki,42,0.13,5.35,-9.6,5.6,JPN
602,604,606.0,Hiroshi Goda,54,0.13,6.8,-6.17,2.6,JPN
603,605,607.0,Christopher Williams,40,0.13,5.03,-3.38,6.24,RSA
604,606,609.0,David Bransdon,40,0.12,4.97,-9.76,5.84,AUS
605,607,596.0,Peter Baker,58,0.12,7.14,-9.01,6.9,ENG
606,607,582.0,John Maginnes,41,0.12,5.05,-10.16,1.73,USA
607,609,595.0,Kariem Baraka,49,0.12,6.01,-3.01,5.56,GER
608,610,610.0,Hisao Ahara,40,0.12,4.9,-0.7,5.6,JPN
609,611,611.0,Dave Christensen,40,0.12,4.87,-3.2,4.32,USA
610,612,612.0,John Mellor,40,0.12,4.87,-1.22,6.09,ENG
611,613,605.0,Steven Alker,54,0.12,6.55,-14.61,2.82,NZL
612,614,604.0,Dirk Ayers,40,0.12,4.8,-1.67,6.02,USA
613,615,579.0,Ian Leggatt,40,0.12,4.79,-25.82,,CAN
614,616,724.0,Craig Kamps,40,0.12,4.78,-7.26,4.59,RSA
615,617,616.0,Nick Flanagan,40,0.12,4.77,-2.86,7.63,AUS
616,618,617.0,Ned Michaels,40,0.12,4.76,-2.59,7.35,USA
617,619,618.0,Hajime Meshiai,40,0.12,4.75,-12.35,,JPN
618,620,619.0,Wayne Grady,40,0.12,4.73,-7.34,7.2,AUS
619,621,620.0,Rob McMillan,40,0.12,4.73,-3.83,5.7,CAN
620,622,622.0,Ulrich Van den Berg,40,0.12,4.7,-3.2,6.0,RSA
621,623,608.0,Wook-Soon Kang,40,0.12,4.66,-5.24,5.75,KOR
622,624,624.0,,40,0.12,4.65,-1.35,6.0,USA
623,625,614.0,Jay Don Blake,41,0.12,4.76,-13.12,1.49,USA
624,625,612.0,César Monasterio,50,0.12,5.8,-4.41,5.19,ARG
625,627,627.0,Jorge Berendt,42,0.12,4.85,-9.02,3.74,ARG
626,628,628.0,Daniel Alfredo Vancsik,52,0.12,6.0,-6.31,7.26,ARG
627,629,615.0,Frankie Minoza,47,0.12,5.42,-4.09,3.28,PHI
628,630,621.0,Tadahisa Inoue,40,0.11,4.57,-2.67,4.14,JPN
629,631,680.0,Gustavo Rojas,51,0.11,5.8,-7.29,3.84,ARG
630,632,625.0,Tom Scherrer,53,0.11,6.0,-9.8,6.08,USA
631,633,630.0,Chris Wall,40,0.11,4.51,-3.52,4.01,USA
632,634,632.0,"Wes Short, Jr.",45,0.11,5.07,-3.08,3.78,USA
633,635,633.0,Nick Cassini,40,0.11,4.5,-2.4,3.6,USA
634,635,633.0,Gareth Davies,40,0.11,4.5,-1.5,6.0,ENG
635,635,633.0,Matthew Morris,40,0.11,4.5,-1.5,6.0,ENG
636,635,633.0,Ben Pettitt,40,0.11,4.5,-1.5,6.0,USA
637,639,639.0,Rodger Davis,40,0.11,4.48,,4.48,AUS
638,640,598.0,Stephen Gangluff,45,0.11,5.03,-5.14,6.0,USA
639,641,640.0,Shane Bertsch,54,0.11,6.03,-2.22,8.25,USA
640,642,623.0,Julien Clement,53,0.11,5.9,-6.41,1.26,SUI
641,643,642.0,Jason Allred,40,0.11,4.45,-1.17,4.57,USA
642,644,629.0,Grégory Bourdy,48,0.11,5.32,-2.5,4.48,FRA
643,645,643.0,,40,0.11,4.38,-2.13,5.35,
644,646,644.0,Ben Bates,48,0.11,5.25,-1.35,6.0,USA
645,646,644.0,Michiel Bothma,40,0.11,4.38,-8.63,7.0,RSA
646,648,648.0,Jean Van de Velde,40,0.11,4.37,-6.64,4.27,FRA
647,649,626.0,Greig Hutcheon,55,0.11,5.96,-7.06,4.62,SCO
648,650,640.0,Sion Bebb,49,0.11,5.3,-3.59,3.72,WAL
649,651,650.0,Bill Lunde,40,0.11,4.3,-2.1,6.4,USA
650,652,739.0,Des Terblanche,40,0.11,4.29,-2.99,4.14,RSA
651,653,630.0,David Edwards,40,0.11,4.28,-4.27,3.37,USA
652,654,703.0,Ian Garbutt,56,0.11,5.98,-10.99,4.93,ENG
653,654,652.0,Tino Schuster,40,0.11,4.27,-0.61,4.88,GER
654,656,757.0,Sung Lee,40,0.11,4.26,-1.26,5.52,KOR
655,657,653.0,Edward Rush,49,0.1,5.14,-2.36,6.0,ENG
656,658,654.0,Steen Tinning,40,0.1,4.19,-27.56,,DEN
657,659,657.0,Brad Fritsch,40,0.1,4.16,-0.59,4.76,CAN
658,660,659.0,Tatsuhiko Takahashi,40,0.1,4.11,-2.92,1.36,JPN
659,661,660.0,Willie Wood,40,0.1,4.1,-3.42,3.43,USA
660,662,661.0,Ryan Armour,40,0.1,4.08,-0.9,4.98,USA
661,663,662.0,Mike Grob,55,0.1,5.59,-11.56,,USA
662,664,663.0,Vanslow Phillips,42,0.1,4.27,-2.53,3.68,ENG
663,665,651.0,Jason Buha,58,0.1,5.88,-4.95,6.4,USA
664,666,665.0,Juan Abbate,40,0.1,4.05,-1.8,3.6,ARG
665,667,655.0,Henrik Bjornstad,41,0.1,4.14,-15.26,1.23,NOR
666,668,666.0,Jason Gore,57,0.1,5.75,-11.1,3.23,USA
667,669,667.0,Alex Quiroz,40,0.1,4.03,-6.06,3.6,MEX
668,670,656.0,Pasi Purhonen,40,0.1,4.02,-3.11,3.1,FIN
669,670,,Shane Tait,40,0.1,4.02,-5.55,3.12,AUS
670,672,668.0,Zaw Moe,46,0.1,4.62,-18.33,,MYA
671,673,669.0,Matt McQuillan,40,0.1,3.99,-0.57,4.56,CAN
672,674,672.0,Shin Yong-jin,40,0.1,3.92,-4.04,1.8,KOR
673,675,670.0,Andrew Pitts,43,0.1,4.17,-4.23,5.52,USA
674,676,674.0,Adam Mednick,40,0.1,3.84,-12.32,,SWE
675,677,644.0,Tom Watson,40,0.1,3.82,-10.59,,USA
676,678,676.0,Clay Devers,40,0.1,3.82,-0.86,3.6,USA
677,678,671.0,Doug LaBelle II,56,0.1,5.34,-3.44,4.02,USA
678,680,677.0,Phil Tataurangi,40,0.1,3.81,-51.36,,NZL
679,681,835.0,Richard Finch,40,0.09,3.78,-0.6,4.38,ENG
680,682,663.0,Mike Springer,42,0.09,3.97,-2.05,3.94,USA
681,683,678.0,Dan Olsen,40,0.09,3.77,-1.53,5.29,USA
682,684,672.0,Thomas Aiken,40,0.09,3.77,-1.78,5.54,RSA
683,685,,Stuart Davis,40,0.09,3.75,-0.45,4.2,ENG
684,685,679.0,Miguel Fernandez,40,0.09,3.75,-2.25,6.0,ARG
685,685,633.0,Leonard Loxton,40,0.09,3.75,-2.43,6.0,RSA
686,688,681.0,Nico Van Rensburg,40,0.09,3.73,-2.77,3.86,RSA
687,689,682.0,Eduardo Herrera,42,0.09,3.92,-3.64,3.6,COL
688,690,683.0,Yui Ueda,43,0.09,3.99,-3.32,3.72,JPN
689,691,684.0,Barry Cheesman,51,0.09,4.72,-3.77,4.86,USA
690,692,685.0,David Roesch,40,0.09,3.68,-0.53,4.2,USA
691,693,657.0,Stuart Little,57,0.09,5.2,-10.21,1.37,ENG
692,694,687.0,Chip Sullivan,40,0.09,3.63,-1.17,4.15,USA
693,695,688.0,Marc Farry,47,0.09,4.24,-11.31,1.37,FRA
694,696,689.0,Troy Matteson,40,0.09,3.6,,3.6,USA
695,696,689.0,Ashley Roestoff,40,0.09,3.6,-5.72,,RSA
696,698,692.0,Rick Price,51,0.09,4.57,-2.74,5.21,USA
697,699,693.0,Jim McGovern,48,0.09,4.29,-4.03,2.28,USA
698,700,694.0,Andrew Buckle,40,0.09,3.55,-11.28,3.52,AUS
699,700,644.0,Ben Mason,58,0.09,5.14,-8.44,1.56,ENG
